CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
3070	3346	-0.000	0.000	0.9672	0.9059	1
3070	3410	-30.011	0.000	0.7517	0.6100	1
3070	3420	-0.000	0.000	0.9987	1.0000	1
3070	3508	0.000	0.000	0.9618	0.8993	1
3070	3939	-0.079	0.000	0.7347	0.5762	1
3070	4036	-30.011	0.000	0.7465	0.5987	1
3070	4090	-0.001	0.000	0.9722	0.9422	1
3070	4091	-30.011	0.000	0.7325	0.5890	1
3070	4171	-2.016	0.000	0.7379	0.6498	1
3070	4440	-30.011	0.000	0.7115	0.5492	1
3070	4459	-0.000	0.000	0.9507	0.8911	1
3070	4472	-30.011	0.000	0.7056	0.5402	1
3072	3171	15.995	0.000	0.7053	0.4934	1
3072	3181	34.005	0.000	0.7231	0.6134	1
3072	3287	0.000	0.000	0.9343	0.8749	1
3072	4848	-8.078	0.000	0.7206	0.5296	1
3073	3101	-32.026	0.000	0.7003	0.6968	1
3073	3174	18.011	0.000	0.7624	0.6276	1
3073	3184	-15.994	0.000	0.7122	0.6357	1
3073	3283	2.016	0.000	0.7648	0.7053	1
3073	3289	162.053	0.000	0.8971	0.8130	1
3073	3691	324.103	0.000	0.8823	0.8116	1
3073	4222	-6.064	0.000	0.7670	0.6567	1
3073	4527	-34.093	0.000	0.7172	0.5577	1
3073	4569	-34.093	0.000	0.7681	0.5860	1
3073	4844	-36.108	0.000	0.7089	0.6048	1
3073	4913	-36.110	0.000	0.7881	0.6368	1
3073	4914	-36.119	0.000	0.7724	0.5998	1
3073	4915	-52.105	0.000	0.7136	0.6510	1
3073	5116	-12.118	0.000	0.7673	0.6125	1
3073	5118	-12.110	0.000	0.7712	0.6242	1
3073	5193	-28.104	0.000	0.7069	0.7024	1
3073	5218	-12.109	0.000	0.7702	0.5947	1
3073	5221	-12.118	0.000	0.7679	0.5821	1
3073	5704	-40.147	0.000	0.7727	0.6038	1
3074	3104	-32.026	0.000	0.7066	0.5542	1
3074	3288	2.016	0.000	0.7739	0.6482	1
3074	3290	162.053	0.000	0.7762	0.6485	1
3074	4276	-22.058	0.000	0.7548	0.6567	1
3074	4582	-50.087	0.000	0.7796	0.6875	1
3074	4645	-50.088	0.000	0.7966	0.6973	1
3074	5185	-28.111	0.000	0.7674	0.6614	1
3074	5272	-28.103	0.000	0.8053	0.7113	1
3074	5274	-28.113	0.000	0.8267	0.7313	1
3074	5736	-56.142	0.000	0.8152	0.7333	1
3075	3148	-0.004	0.000	0.8922	0.8588	1
3075	3150	184.180	0.000	0.7240	0.5035	1
3075	3159	184.182	0.000	0.7205	0.5133	1
3075	3379	60.054	0.000	0.8018	0.6767	1
3077	3107	0.000	0.000	0.9014	0.8612	1
3077	3201	0.001	0.000	0.8129	0.8309	1
3077	3226	0.000	0.000	0.8066	0.8235	1
3077	3239	-41.027	0.000	0.7005	0.5258	1
3077	3249	-41.025	0.000	0.7090	0.5306	1
3077	3778	-0.001	0.000	0.8012	0.7519	1
3077	3858	-0.001	0.000	0.7163	0.6939	1
3077	3957	-0.000	0.000	0.7476	0.6734	1
3077	4073	-0.000	0.000	0.7198	0.7126	1
3077	4132	-0.000	0.000	0.7439	0.7196	1
3077	4206	-0.000	0.000	0.7363	0.6807	1
3077	4265	-0.000	0.000	0.7410	0.6912	1
3078	3084	0.004	0.000	0.9751	0.8790	1
3078	3115	-0.000	0.000	0.8443	0.6148	1
3078	3149	84.058	0.000	0.8173	0.6685	1
3078	3161	84.061	0.000	0.8160	0.6703	1
3078	5925	-174.216	0.000	0.7459	0.3726	1
3078	6565	-152.229	0.000	0.7437	0.3891	1
3079	3081	-18.011	0.000	0.7744	0.7249	1
3079	3082	0.001	0.000	0.9498	0.9403	1
3079	3116	-0.000	0.000	0.9301	0.9017	1
3079	3130	0.001	0.000	0.9245	0.8929	1
3079	3453	26.016	0.000	0.8568	0.7332	1
3079	3455	26.017	0.000	0.8349	0.7007	1
3079	3501	28.031	0.000	0.7989	0.6650	1
3079	3505	-7.990	0.000	0.7117	0.7099	1
3079	3511	28.033	0.000	0.7977	0.6650	1
3079	3512	-7.988	0.000	0.7064	0.6871	1
3079	3514	10.022	0.000	0.7173	0.6185	1
3079	3789	-12.001	0.000	0.7999	0.7260	1
3079	3919	-90.034	0.000	0.7328	0.6194	1
3079	3932	-72.022	0.000	0.7104	0.6051	1
3079	3933	-90.032	0.000	0.7361	0.6385	1
3079	3995	-90.032	0.000	0.7026	0.5632	1
3079	3999	-12.001	0.000	0.8081	0.7808	1
3079	4009	-2.016	0.000	0.8760	0.8929	1
3079	4080	-12.001	0.000	0.7779	0.7272	1
3079	4099	-40.032	0.000	0.7031	0.6400	1
3079	4246	-134.056	0.000	0.7146	0.6624	1
3079	4298	-60.058	0.000	0.7306	0.7128	1
3079	4531	-2.015	0.000	0.9297	0.9034	1
3079	4649	-60.058	0.000	0.7265	0.6931	1
3079	4723	-114.070	0.000	0.7030	0.5881	1
3079	4973	-15.997	0.000	0.7755	0.7304	1
3079	4976	-15.995	0.000	0.7374	0.6960	1
3079	5037	-2.016	0.000	0.8580	0.8445	1
