CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
5092	5105	44.022	0.000	0.8850	0.6343	1
5092	5106	44.026	0.000	0.8981	0.6416	1
5092	5123	88.053	0.000	0.8048	0.4643	1
5092	5124	88.048	0.000	0.7960	0.4398	1
5092	5132	132.075	0.000	0.9035	0.6682	1
5092	5133	132.079	0.000	0.9068	0.6711	1
5092	5155	176.106	0.000	0.8856	0.6281	1
5092	5156	176.102	0.000	0.8761	0.6222	1
5092	5166	220.132	0.000	0.8843	0.6252	1
5092	5167	220.129	0.000	0.8903	0.6317	1
5092	5170	264.158	0.000	0.8503	0.6023	1
5092	5171	264.155	0.000	0.8413	0.5568	1
5092	5175	264.158	0.000	0.8469	0.5557	1
5092	5181	308.185	0.000	0.8439	0.5881	1
5092	5187	308.182	0.000	0.8482	0.6175	1
5092	5230	44.022	0.000	0.7312	0.4718	1
5092	5232	44.026	0.000	0.7170	0.4493	1
5092	5253	132.074	0.000	0.7304	0.4469	1
5092	5254	132.079	0.000	0.7940	0.5198	1
5092	5256	132.079	0.000	0.7475	0.4719	1
5092	5269	176.102	0.000	0.7889	0.5358	1
5092	5270	176.105	0.000	0.8231	0.5744	1
5092	5306	220.128	0.000	0.7316	0.4554	1
5092	5307	220.131	0.000	0.7300	0.4594	1
5092	5316	264.158	0.000	0.7729	0.5186	1
5092	5318	264.154	0.000	0.7759	0.5376	1
5092	5332	308.185	0.000	0.7588	0.5406	1
5092	5447	-14.020	0.000	0.8647	0.6262	1
5092	5449	-14.017	0.000	0.8893	0.6597	1
5092	5453	-14.015	0.000	0.8851	0.6590	1
5092	5692	-28.034	0.000	0.8788	0.6148	1
5094	5102	-0.007	0.000	0.8331	0.7009	1
5094	5407	-2.015	0.000	0.7787	0.6761	1
5094	5439	-2.015	0.000	0.8502	0.7408	1
5094	5441	-2.017	0.000	0.8550	0.7402	1
5094	5640	21.980	0.000	0.7325	0.6182	1
5094	5677	21.980	0.000	0.7709	0.6522	1
5094	6134	-6.054	0.000	0.7618	0.6353	1
5094	6136	-66.084	0.000	0.7026	0.6262	1
5095	5101	-0.007	0.000	0.9212	0.8537	1
5095	5188	18.002	0.000	0.7489	0.6566	1
5095	5194	18.009	0.000	0.7388	0.6371	1
5095	5286	18.010	0.000	0.7154	0.5836	1
5095	5291	23.994	0.000	0.7782	0.7309	1
5095	5363	18.010	0.000	0.7174	0.5803	1
5095	5368	18.003	0.000	0.7371	0.6201	1
5095	5371	72.021	0.000	0.7162	0.5670	1
5095	5408	-2.014	0.000	0.8304	0.7323	1
5095	5411	-2.015	0.000	0.8500	0.7458	1
5095	5438	-2.017	0.000	0.8220	0.6910	1
5095	5440	-2.014	0.000	0.8637	0.7209	1
5095	5676	21.979	0.000	0.8391	0.7641	1
5095	6451	-50.096	0.000	0.7077	0.6200	1
5095	7049	-36.108	0.000	0.7090	0.5801	1
5096	5632	34.039	0.000	0.7270	0.5714	1
5097	5103	0.003	0.000	0.9282	0.8540	1
5097	5104	21.985	0.000	0.7049	0.6136	1
5097	5111	21.988	0.000	0.7006	0.6127	1
5097	5137	-182.091	0.000	0.7562	0.6300	1
5097	5152	72.024	0.000	0.7377	0.5612	1
5097	5309	0.003	0.000	0.9361	0.8809	1
5097	5359	0.003	0.000	0.9313	0.8725	1
5097	5406	-2.013	0.000	0.7115	0.6975	1
5097	5587	-210.126	0.000	0.7344	0.5518	1
5097	5595	-210.123	0.000	0.7584	0.5840	1
5097	5601	-210.126	0.000	0.7802	0.6113	1
5097	6359	-232.182	0.000	0.7654	0.6086	1
5097	6360	0.003	0.000	0.9207	0.8035	1
5097	6364	0.002	0.000	0.9263	0.7900	1
5097	6366	-232.184	0.000	0.7508	0.6269	1
5097	6368	28.033	0.000	0.8756	0.7318	1
5097	6370	28.034	0.000	0.8701	0.7094	1
5097	6371	-250.191	0.000	0.7066	0.5363	1
5097	6630	28.035	0.000	0.8775	0.7151	1
5097	6631	0.004	0.000	0.9018	0.7588	1
5097	6632	-232.180	0.000	0.7590	0.6127	1
5097	6633	-250.189	0.000	0.7599	0.6015	1
5097	6634	-232.180	0.000	0.7518	0.6164	1
5097	6637	74.040	0.000	0.7188	0.5987	1
5097	6652	-260.212	0.000	0.8045	0.6608	1
5097	6658	-278.221	0.000	0.7552	0.5812	1
5097	6821	-234.195	0.000	0.7863	0.6051	1
5097	6831	28.035	0.000	0.8760	0.7651	1
5097	6838	-280.231	0.000	0.7537	0.5490	1
5097	6840	-260.210	0.000	0.8518	0.7231	1
5097	6841	-278.221	0.000	0.7576	0.5936	1
5097	6843	74.040	0.000	0.7843	0.6832	1
5097	6844	0.004	0.000	0.9273	0.7900	1
5097	7036	-254.221	0.000	0.7469	0.5455	1
5097	7037	-236.207	0.000	0.7075	0.5440	1
5097	7047	0.004	0.000	0.8689	0.7254	1
5097	7048	-280.237	0.000	0.7498	0.5493	1
5097	7052	-262.226	0.000	0.8118	0.6606	1
5097	7100	-256.237	0.000	0.7092	0.6209	1
5097	7101	-238.226	0.000	0.7856	0.6679	1
5097	7104	0.004	0.000	0.8628	0.7254	1
5098	5099	0.005	0.000	0.9057	0.8353	1
5098	5103	226.126	0.000	0.7341	0.5348	1
5098	5288	18.016	0.000	0.7532	0.7019	1
5098	5309	226.126	0.000	0.7435	0.5527	1
5098	5359	226.126	0.000	0.7001	0.5053	1
5098	5366	18.011	0.000	0.7703	0.6869	1
5098	5587	15.997	0.000	0.7104	0.5403	1
5098	5595	16.000	0.000	0.7158	0.6180	1
5098	5601	15.997	0.000	0.7067	0.5901	1
5098	5771	-50.084	0.000	0.7692	0.6866	1
5098	5790	-50.087	0.000	0.7226	0.6641	1
5098	5813	-22.055	0.000	0.7147	0.6168	1
5098	5897	-20.040	0.000	0.7608	0.6499	1
5098	6163	-50.084	0.000	0.7638	0.6591	1
5098	6359	-6.059	0.000	0.8353	0.7238	1
5098	6360	226.126	0.000	0.7302	0.5095	1
5098	6364	226.124	0.000	0.7426	0.5232	1
5098	6366	-6.061	0.000	0.8240	0.6857	1
5098	6368	254.156	0.000	0.7482	0.5507	1
5098	6370	254.157	0.000	0.7411	0.5309	1
5098	6630	254.158	0.000	0.7390	0.5089	1
5098	6631	226.126	0.000	0.7067	0.4757	1
5098	6632	-6.057	0.000	0.8200	0.6938	1
5098	6633	-24.066	0.000	0.7195	0.6400	1
5098	6634	-6.058	0.000	0.8106	0.6651	1
5098	6637	300.163	0.000	0.7150	0.5315	1
5098	6652	-34.089	0.000	0.8148	0.6849	1
5098	6673	-7.039	0.000	0.7355	0.5814	1
5098	6674	-7.040	0.000	0.7502	0.6487	1
5098	6675	-6.033	0.000	0.8156	0.7123	1
5098	6821	-8.072	0.000	0.7999	0.6812	1
5098	6831	254.157	0.000	0.7094	0.5092	1
5098	6840	-34.087	0.000	0.8243	0.6933	1
5098	6841	-52.098	0.000	0.7033	0.6112	1
5098	6844	226.126	0.000	0.7354	0.5095	1
5098	7052	-36.103	0.000	0.7663	0.6235	1
5099	5103	226.120	0.000	0.7048	0.5033	1
5099	5125	15.995	0.000	0.7191	0.6503	1
5099	5282	18.005	0.000	0.7039	0.6254	1
5099	5288	18.011	0.000	0.7443	0.6827	1
5099	5309	226.121	0.000	0.7148	0.5199	1
5099	5366	18.005	0.000	0.7741	0.6872	1
5099	5644	-38.034	0.000	0.7050	0.5935	1
5099	5771	-50.089	0.000	0.7762	0.7362	1
5099	5790	-50.093	0.000	0.7176	0.6346	1
5099	5813	-22.061	0.000	0.7029	0.6331	1
5099	5897	-20.046	0.000	0.7506	0.6057	1
5099	6163	-50.090	0.000	0.7804	0.7234	1
5099	6359	-6.065	0.000	0.7968	0.6816	1
5099	6360	226.120	0.000	0.7140	0.4914	1
5099	6364	226.119	0.000	0.7224	0.5038	1
5099	6366	-6.066	0.000	0.8225	0.6694	1
5099	6368	254.150	0.000	0.7236	0.5104	1
5099	6370	254.152	0.000	0.7130	0.4980	1
5099	6630	254.152	0.000	0.7163	0.4800	1
5099	6632	-6.063	0.000	0.8300	0.7029	1
5099	6634	-6.063	0.000	0.8123	0.6547	1
5099	6652	-34.095	0.000	0.7605	0.6150	1
5099	6673	-7.044	0.000	0.7389	0.5658	1
5099	6674	-7.045	0.000	0.7590	0.6337	1
5099	6675	-6.039	0.000	0.8137	0.6960	1
5099	6821	-8.078	0.000	0.7559	0.6243	1
5099	6831	254.152	0.000	0.7014	0.4961	1
5099	6840	-34.093	0.000	0.7709	0.6252	1
5099	6844	226.121	0.000	0.7187	0.4914	1
5099	7052	-36.109	0.000	0.7028	0.5521	1
5100	5284	0.000	0.000	0.9188	0.8499	1
5101	5188	18.009	0.000	0.7641	0.6726	1
5101	5194	18.017	0.000	0.7631	0.6522	1
5101	5286	18.017	0.000	0.7778	0.6678	1
5101	5291	24.002	0.000	0.8124	0.7795	1
5101	5297	18.008	0.000	0.7156	0.5526	1
5101	5363	18.018	0.000	0.7585	0.6364	1
5101	5368	18.011	0.000	0.7702	0.6572	1
5101	5371	72.028	0.000	0.7510	0.5945	1
5101	5408	-2.006	0.000	0.7751	0.6814	1
5101	5411	-2.008	0.000	0.7686	0.6592	1
5101	5438	-2.010	0.000	0.7638	0.6372	1
5101	5440	-2.007	0.000	0.8333	0.7033	1
5101	5676	21.986	0.000	0.8404	0.7601	1
5101	6449	-50.086	0.000	0.7362	0.6545	1
5101	6451	-50.088	0.000	0.7625	0.6789	1
5101	6641	-6.053	0.000	0.7323	0.6355	1
5101	7049	-36.101	0.000	0.7234	0.5929	1
5102	5407	-2.008	0.000	0.7549	0.6116	1
5102	5439	-2.008	0.000	0.8424	0.6977	1
5102	5441	-2.010	0.000	0.8492	0.6979	1
5102	5640	21.987	0.000	0.7404	0.6354	1
5102	5677	21.987	0.000	0.7562	0.6238	1
5102	6134	-6.047	0.000	0.7410	0.6259	1
5103	5104	21.981	0.000	0.7086	0.6261	1
5103	5111	21.984	0.000	0.7056	0.6275	1
5103	5137	-182.094	0.000	0.7887	0.6488	1
5103	5152	72.021	0.000	0.7900	0.6551	1
5103	5261	56.026	0.000	0.7019	0.5636	1
5103	5288	-208.110	0.000	0.7238	0.5493	1
5103	5309	0.000	0.000	0.9451	0.8961	1
5103	5359	0.000	0.000	0.9105	0.8324	1
5103	5437	-2.016	0.000	0.7143	0.6499	1
5103	5587	-210.129	0.000	0.7359	0.5319	1
5103	5595	-210.126	0.000	0.7625	0.5630	1
5103	5601	-210.129	0.000	0.7698	0.5766	1
5103	6359	-232.185	0.000	0.8335	0.6622	1
5103	6360	-0.000	0.000	0.9101	0.7974	1
5103	6364	-0.002	0.000	0.9209	0.7974	1
5103	6366	-232.187	0.000	0.7889	0.6647	1
5103	6368	28.030	0.000	0.9314	0.8458	1
5103	6369	-250.196	0.000	0.7077	0.5014	1
5103	6370	28.031	0.000	0.9250	0.8075	1
5103	6371	-250.194	0.000	0.7238	0.5363	1
5103	6630	28.032	0.000	0.9270	0.7993	1
5103	6631	0.000	0.000	0.8954	0.7644	1
5103	6632	-232.183	0.000	0.7952	0.6445	1
5103	6633	-250.192	0.000	0.7501	0.5731	1
5103	6634	-232.184	0.000	0.7933	0.6564	1
5103	6637	74.037	0.000	0.7726	0.6926	1
5103	6638	102.068	0.000	0.7109	0.6109	1
5103	6652	-260.215	0.000	0.8606	0.7037	1
5103	6658	-278.224	0.000	0.7827	0.5916	1
5103	6821	-234.198	0.000	0.8564	0.6668	1
5103	6823	-252.208	0.000	0.7195	0.5327	1
5103	6831	28.032	0.000	0.8651	0.7632	1
5103	6838	-280.234	0.000	0.7744	0.5525	1
5103	6840	-260.213	0.000	0.8441	0.6953	1
5103	6841	-278.224	0.000	0.7466	0.5705	1
5103	6843	74.037	0.000	0.8012	0.7116	1
5103	6844	0.000	0.000	0.9222	0.7974	1
5103	6961	-172.146	0.000	0.7033	0.5624	1
5103	7036	-254.224	0.000	0.7484	0.5308	1
5103	7037	-236.211	0.000	0.7439	0.5597	1
5103	7047	0.000	0.000	0.8881	0.7644	1
5103	7048	-280.240	0.000	0.7426	0.5282	1
5103	7052	-262.229	0.000	0.8754	0.7156	1
5103	7100	-256.240	0.000	0.7260	0.6350	1
5103	7101	-238.229	0.000	0.8051	0.6830	1
5103	7104	0.000	0.000	0.8795	0.7644	1
5104	5111	0.003	0.000	0.9567	0.8612	1
5104	5216	0.003	0.000	0.9416	0.7954	1
5104	5219	-0.000	0.000	0.8970	0.7545	1
5104	5309	-21.981	0.000	0.7063	0.5898	1
5104	5359	-21.981	0.000	0.7039	0.5902	1
5104	5468	-88.015	0.000	0.7837	0.6521	1
5104	5908	0.002	0.000	0.9462	0.8131	1
5104	6254	0.001	0.000	0.9518	0.8122	1
5104	6360	-21.982	0.000	0.7099	0.5981	1
