CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
4073	4132	0.000	0.000	0.8754	0.8515	1
4073	4206	0.000	0.000	0.8549	0.8076	1
4073	4265	0.000	0.000	0.8477	0.8013	1
4074	4391	-4.031	0.000	0.8147	0.7674	1
4075	4190	-14.012	0.000	0.9283	0.7188	1
4075	4324	0.005	0.000	0.9542	0.8078	1
4075	4428	-14.011	0.000	0.9400	0.7803	1
4075	4546	0.004	0.000	0.9399	0.7881	1
4076	4189	0.002	0.000	0.9710	0.8814	1
4076	4323	-300.156	0.000	0.7329	0.4244	1
4076	4427	-300.157	0.000	0.7336	0.4299	1
4076	4545	-261.146	0.000	0.7916	0.4788	1
4076	4686	-261.146	0.000	0.8148	0.5303	1
4078	4088	-27.995	0.000	0.7530	0.5252	1
4078	4129	-27.995	0.000	0.7161	0.4887	1
4078	4207	0.000	0.000	0.9534	0.8323	1
4078	4208	-27.995	0.000	0.7259	0.4997	1
4078	4237	-27.995	0.000	0.7186	0.5275	1
4080	4082	-18.011	0.000	0.7229	0.7628	1
4080	4099	-28.031	0.000	0.8469	0.7476	1
4080	4108	-68.026	0.000	0.7099	0.5766	1
4080	4309	-58.005	0.000	0.7856	0.7328	1
4080	4336	-3.995	0.000	0.7059	0.7539	1
4080	4378	-28.031	0.000	0.8155	0.7070	1
4080	4396	-42.010	0.000	0.7631	0.6831	1
4080	4441	-60.021	0.000	0.7622	0.7164	1
4080	4496	-60.021	0.000	0.7416	0.6942	1
4080	4531	9.985	0.000	0.8350	0.7764	1
4080	5037	9.985	0.000	0.7877	0.7210	1
4080	5040	9.983	0.000	0.7924	0.7764	1
4080	5113	-160.092	0.000	0.7081	0.5773	1
4080	5527	-44.026	0.000	0.7459	0.6787	1
4080	5780	52.067	0.000	0.7497	0.5842	1
4080	5829	52.067	0.000	0.7733	0.5959	1
4080	5883	52.068	0.000	0.7486	0.5842	1
4080	5886	52.068	0.000	0.7555	0.5842	1
4080	6639	0.001	0.000	0.9437	0.8970	1
4080	6845	-118.062	0.000	0.7301	0.6030	1
4081	4084	179.080	0.000	0.8396	0.6912	1
4081	4181	243.096	0.000	0.7076	0.6463	1
4081	4233	-2.015	0.000	0.7695	0.7302	1
4081	4310	15.995	0.000	0.7729	0.7238	1
4081	4374	-28.031	0.000	0.9084	0.8323	1
4081	4451	-28.030	0.000	0.7711	0.7410	1
4081	4647	-30.046	0.000	0.7802	0.7236	1
4081	4758	-30.046	0.000	0.8089	0.7731	1
4081	4830	197.091	0.000	0.7038	0.6446	1
4081	6209	-232.186	0.000	0.8539	0.7620	1
4081	6210	-232.183	0.000	0.9002	0.8203	1
4081	6377	-232.185	0.000	0.7353	0.7197	1
4081	6379	-232.182	0.000	0.7594	0.7391	1
4081	6500	-260.213	0.000	0.8626	0.7560	1
4081	6568	-260.213	0.000	0.7757	0.6639	1
4081	6641	-260.212	0.000	0.7207	0.6588	1
4081	6865	-262.228	0.000	0.7371	0.7073	1
4081	7064	-264.244	0.000	0.7009	0.6507	1
4082	4084	-92.048	0.000	0.7166	0.6469	1
4082	4098	-28.031	0.000	0.8723	0.7844	1
4082	4115	-44.026	0.000	0.7211	0.6385	1
4082	4176	-102.029	0.000	0.7706	0.6546	1
4082	4180	-102.068	0.000	0.7245	0.6144	1
4082	4181	-28.031	0.000	0.8552	0.7828	1
4082	4198	-58.005	0.000	0.7090	0.6581	1
4082	4219	-74.037	0.000	0.7345	0.6339	1
4082	4228	-102.030	0.000	0.7020	0.6805	1
4082	4245	-44.026	0.000	0.8380	0.7097	1
4082	4275	-300.157	0.000	0.7230	0.5046	1
4082	4277	-44.026	0.000	0.8305	0.7096	1
4082	4298	-30.047	0.000	0.7240	0.7220	1
4082	4302	-58.005	0.000	0.8250	0.7580	1
4082	4321	-44.026	0.000	0.8112	0.6738	1
4082	4336	14.016	0.000	0.8486	0.8129	1
4082	4377	-28.031	0.000	0.8712	0.7797	1
4082	4378	-10.020	0.000	0.7014	0.7116	1
4082	4382	-102.068	0.000	0.7434	0.6427	1
4082	4396	-24.000	0.000	0.7489	0.6898	1
4082	4398	-14.015	0.000	0.7337	0.7029	1
4082	4405	-72.057	0.000	0.7491	0.7453	1
4082	4406	-74.036	0.000	0.7270	0.6068	1
4082	4453	-28.031	0.000	0.8370	0.7421	1
4082	4496	-42.010	0.000	0.7406	0.6947	1
4082	4515	-74.036	0.000	0.7443	0.6803	1
4082	4551	-44.026	0.000	0.8035	0.6759	1
4082	4601	-74.036	0.000	0.7442	0.6858	1
4082	4641	-16.031	0.000	0.7394	0.6981	1
4082	4649	-30.046	0.000	0.7083	0.6962	1
4082	4654	-102.067	0.000	0.7316	0.7169	1
4082	4705	-74.036	0.000	0.7521	0.6857	1
4082	4765	-28.031	0.000	0.8099	0.7074	1
4082	4766	-28.033	0.000	0.8688	0.7774	1
4082	4813	-44.025	0.000	0.7180	0.5882	1
4082	4830	-74.036	0.000	0.7466	0.6716	1
4082	4834	-74.039	0.000	0.7292	0.6281	1
4082	4858	-28.031	0.000	0.8836	0.7981	1
4082	4867	-102.071	0.000	0.7053	0.6013	1
4082	4878	-102.067	0.000	0.7370	0.6394	1
4082	4880	-44.026	0.000	0.7319	0.6278	1
4082	4902	-58.041	0.000	0.7972	0.6429	1
4082	4951	-44.026	0.000	0.8223	0.6969	1
4082	4989	-102.071	0.000	0.7034	0.5988	1
4082	5039	-254.152	0.000	0.7926	0.5611	1
4082	5046	-102.067	0.000	0.7301	0.6621	1
4082	5103	-102.067	0.000	0.7040	0.6109	1
4082	5152	-30.047	0.000	0.7015	0.7172	1
4082	5359	-102.067	0.000	0.7141	0.6039	1
4082	6359	-334.253	0.000	0.7660	0.5629	1
4082	6360	-102.068	0.000	0.7311	0.6470	1
4082	6364	-102.069	0.000	0.7340	0.6969	1
4082	6366	-334.254	0.000	0.7648	0.5681	1
4082	6368	-74.038	0.000	0.7421	0.6515	1
4082	6370	-74.036	0.000	0.7224	0.6448	1
4082	6630	-74.036	0.000	0.7340	0.6715	1
4082	6631	-102.067	0.000	0.7365	0.6936	1
4082	6632	-334.251	0.000	0.7715	0.5621	1
4082	6634	-334.251	0.000	0.7727	0.5662	1
4082	6637	-28.030	0.000	0.8449	0.7624	1
4082	6638	0.001	0.000	0.9589	0.9295	1
4082	6639	18.012	0.000	0.7191	0.7517	1
4082	6652	-362.283	0.000	0.7546	0.5562	1
4082	6821	-336.266	0.000	0.7238	0.5324	1
4082	6831	-74.036	0.000	0.7275	0.6185	1
4082	6840	-362.281	0.000	0.7650	0.5770	1
4082	6843	-28.030	0.000	0.8466	0.7622	1
4082	6844	-102.067	0.000	0.7385	0.7082	1
4082	7047	-102.067	0.000	0.7324	0.6489	1
4082	7104	-102.067	0.000	0.7455	0.6638	1
4084	4096	-10.021	0.000	0.7377	0.7450	1
4084	4098	64.016	0.000	0.7870	0.8191	1
4084	4101	-28.031	0.000	0.9425	0.8733	1
4084	4176	-9.982	0.000	0.7842	0.7848	1
4084	4179	-28.031	0.000	0.9437	0.8849	1
4084	4180	-10.020	0.000	0.7753	0.7848	1
4084	4181	64.016	0.000	0.7803	0.8191	1
4084	4199	-29.026	0.000	0.7442	0.6633	1
4084	4219	18.011	0.000	0.7448	0.7539	1
4084	4277	48.021	0.000	0.7160	0.6695	1
4084	4307	15.996	0.000	0.7487	0.6967	1
4084	4321	48.021	0.000	0.7120	0.6695	1
4084	4368	-28.031	0.000	0.9381	0.8983	1
4084	4377	64.017	0.000	0.7598	0.7478	1
4084	4382	-10.020	0.000	0.7813	0.7848	1
4084	4406	18.011	0.000	0.7660	0.7466	1
4084	4453	64.017	0.000	0.7843	0.8191	1
4084	4454	-28.030	0.000	0.9440	0.8923	1
4084	4515	18.012	0.000	0.7757	0.8048	1
4084	4572	-10.020	0.000	0.7402	0.7798	1
4084	4601	18.011	0.000	0.7804	0.7908	1
4084	4654	-10.020	0.000	0.7373	0.7450	1
4084	4705	18.011	0.000	0.7723	0.8227	1
4084	4765	64.017	0.000	0.7203	0.7160	1
4084	4766	64.014	0.000	0.7464	0.7768	1
4084	4830	18.012	0.000	0.7577	0.7590	1
4084	4834	18.009	0.000	0.7398	0.7271	1
4084	4858	64.017	0.000	0.7617	0.7478	1
4084	4867	-10.023	0.000	0.7264	0.7284	1
4084	4878	-10.020	0.000	0.7353	0.7663	1
4084	4951	48.022	0.000	0.7128	0.6695	1
4084	4989	-10.023	0.000	0.7038	0.7149	1
4084	5039	-162.104	0.000	0.7031	0.5845	1
4084	5046	-10.020	0.000	0.7347	0.7450	1
4084	5053	-190.099	0.000	0.7006	0.4972	1
4084	5056	-190.104	0.000	0.7062	0.5155	1
4084	5103	-10.020	0.000	0.7140	0.7354	1
4084	5359	-10.020	0.000	0.7135	0.7234	1
4084	5595	-220.146	0.000	0.7010	0.6055	1
4084	6209	-411.265	0.000	0.7081	0.5100	1
4084	6210	-411.262	0.000	0.7734	0.5648	1
4084	6359	-242.205	0.000	0.7162	0.6266	1
4084	6360	-10.020	0.000	0.7359	0.7450	1
4084	6364	-10.022	0.000	0.7388	0.7450	1
4084	6368	18.010	0.000	0.7785	0.7908	1
4084	6370	18.011	0.000	0.7568	0.7415	1
4084	6500	-439.293	0.000	0.7730	0.5821	1
4084	6568	-439.293	0.000	0.7245	0.5109	1
4084	6630	18.012	0.000	0.7729	0.7559	1
4084	6631	-10.019	0.000	0.7204	0.7401	1
4084	6637	64.017	0.000	0.7243	0.7055	1
4084	6831	18.012	0.000	0.7451	0.7348	1
4084	6843	64.017	0.000	0.7328	0.6514	1
4084	6844	-10.020	0.000	0.7384	0.7450	1
4084	7047	-10.020	0.000	0.7701	0.8158	1
4084	7104	-10.020	0.000	0.7897	0.7848	1
4085	4133	43.990	0.000	0.9505	0.8319	1
4085	4203	43.990	0.000	0.8594	0.7359	1
4085	4289	-2.015	0.000	0.8941	0.7260	1
4085	4386	70.006	0.000	0.8416	0.6511	1
4085	4387	87.033	0.000	0.8135	0.7257	1
4085	4612	-4.031	0.000	0.9354	0.7645	1
4085	4655	59.002	0.000	0.8640	0.7358	1
4085	4656	41.975	0.000	0.8556	0.6024	1
4085	6846	-272.292	0.000	0.7237	0.5326	1
4085	6847	-274.302	0.000	0.7210	0.5257	1
4087	4157	0.000	0.000	0.8902	0.7104	1
4087	4243	0.000	0.000	0.8968	0.7400	1
4087	4272	0.000	0.000	0.8936	0.7104	1
4087	4421	0.000	0.000	0.8929	0.7104	1
4087	4578	0.000	0.000	0.9009	0.7484	1
4087	4845	-0.001	0.000	0.8967	0.7104	1
4087	4846	0.001	0.000	0.9104	0.7971	1
4087	4917	0.000	0.000	0.8911	0.7104	1
4087	4918	-0.001	0.000	0.8943	0.7104	1
4087	5007	0.000	0.000	0.8965	0.7104	1
4087	5074	-0.001	0.000	0.8947	0.7104	1
4087	5079	0.000	0.000	0.9114	0.7971	1
4087	5415	0.000	0.000	0.8977	0.7104	1
4087	5578	-0.001	0.000	0.8953	0.7104	1
4087	5783	-0.001	0.000	0.8376	0.7536	1
4087	5785	0.000	0.000	0.8276	0.7915	1
4087	5828	-0.001	0.000	0.8080	0.7971	1
4087	5830	0.000	0.000	0.8718	0.7971	1
4087	5880	0.000	0.000	0.8125	0.8046	1
4087	5884	-0.001	0.000	0.7015	0.8046	1
4087	5998	0.000	0.000	0.9057	0.7484	1
4087	6000	-0.001	0.000	0.8789	0.7484	1
4087	6067	0.108	0.000	0.8652	0.7971	1
4087	6068	0.107	0.000	0.8178	0.7971	1
4087	6135	0.000	0.000	0.9052	0.7484	1
4087	6137	-0.000	0.000	0.8930	0.7484	1
4088	4129	0.000	0.000	0.9675	0.9033	1
4088	4207	27.995	0.000	0.7889	0.6459	1
4088	4208	0.000	0.000	0.9727	0.9155	1
4088	4237	0.000	0.000	0.9356	0.8453	1
4088	4282	0.000	0.000	0.9588	0.8712	1
4088	4366	0.000	0.000	0.9032	0.8185	1
4088	4449	0.001	0.000	0.8890	0.8140	1
4089	4794	0.000	0.000	0.9370	0.8751	1
4089	6308	-0.063	0.000	0.7736	0.6939	1
4090	4171	-2.015	0.000	0.7706	0.6498	1
4090	4459	0.000	0.000	0.9804	0.9510	1
4091	4291	-0.213	0.000	0.9540	0.8955	1
4091	4440	0.001	0.000	0.9791	0.9600	1
4091	4472	0.001	0.000	0.9763	0.9586	1
4092	5426	-96.094	0.000	0.7039	0.6159	1
4093	4096	1.031	0.000	0.7149	0.7006	1
4093	4112	-0.946	0.000	0.9049	0.8033	1
4093	4121	-0.815	0.000	0.9415	0.8171	1
4093	4283	-2.015	0.000	0.8239	0.6942	1
4093	4404	-28.031	0.000	0.9050	0.7846	1
4093	4405	31.043	0.000	0.7245	0.8523	1
4093	4628	-30.046	0.000	0.8552	0.6868	1
4093	4896	-6.046	0.000	0.7078	0.4573	1
4093	4972	-32.063	0.000	0.7353	0.5794	1
4093	5420	27.045	0.000	0.7016	0.4661	1
4093	5426	27.048	0.000	0.7033	0.4770	1
4093	5612	13.032	0.000	0.7099	0.4765	1
4093	6305	-260.959	0.000	0.7830	0.5874	1
4095	4325	15.996	0.000	0.7048	0.5834	1
4095	5197	31.991	0.000	0.7031	0.5843	1
4095	5427	-24.072	0.000	0.7151	0.5319	1
4095	5530	-24.071	0.000	0.7132	0.5169	1
4095	5730	-52.104	0.000	0.7025	0.5834	1
4095	5841	-52.107	0.000	0.7467	0.6077	1
4096	4098	74.037	0.000	0.7830	0.7179	1
4096	4100	-162.053	0.000	0.7300	0.5667	1
4096	4101	-18.011	0.000	0.8297	0.8184	1
4096	4104	56.026	0.000	0.7681	0.6540	1
4096	4114	40.031	0.000	0.7157	0.6273	1
4096	4115	58.042	0.000	0.7752	0.6660	1
4096	4117	0.039	0.000	0.9257	0.8546	1
4096	4130	-0.000	0.000	0.9255	0.8401	1
4096	4176	0.039	0.000	0.8883	0.8294	1
4096	4179	-18.010	0.000	0.8243	0.8288	1
4096	4180	0.000	0.000	0.9104	0.8533	1
4096	4181	74.037	0.000	0.7849	0.7179	1
4096	4199	-19.005	0.000	0.7885	0.7189	1
4096	4219	28.031	0.000	0.8402	0.7160	1
4096	4228	0.039	0.000	0.9378	0.8933	1
4096	4229	0.000	0.000	0.9310	0.8715	1
4096	4236	27.037	0.000	0.7290	0.6618	1
4096	4245	58.042	0.000	0.7277	0.6909	1
4096	4262	-2.016	0.000	0.7410	0.6578	1
4096	4270	0.039	0.000	0.7218	0.6232	1
4096	4271	28.032	0.000	0.7197	0.5688	1
4096	4275	-198.089	0.000	0.7343	0.5818	1
4096	4277	58.042	0.000	0.7371	0.6945	1
4096	4292	-2.015	0.000	0.7004	0.6387	1
4096	4298	72.021	0.000	0.7686	0.6151	1
4096	4321	58.042	0.000	0.7347	0.6945	1
4096	4329	-2.015	0.000	0.7446	0.6823	1
4096	4336	116.084	0.000	0.7078	0.6296	1
4096	4368	-18.010	0.000	0.8355	0.8193	1
4096	4373	56.026	0.000	0.7770	0.6932	1
4096	4374	-197.090	0.000	0.7019	0.6362	1
4096	4377	74.037	0.000	0.7753	0.7179	1
4096	4382	0.001	0.000	0.9509	0.9099	1
4096	4404	-29.062	0.000	0.7005	0.6871	1
4096	4405	30.011	0.000	0.8001	0.6952	1
4096	4406	28.032	0.000	0.8165	0.6916	1
4096	4407	-180.078	0.000	0.7162	0.5429	1
4096	4448	-88.014	0.000	0.7278	0.5631	1
4096	4453	74.037	0.000	0.7816	0.7179	1
4096	4454	-18.010	0.000	0.8197	0.8308	1
4096	4470	21.985	0.000	0.7015	0.5443	1
4096	4482	56.027	0.000	0.7876	0.6932	1
4096	4484	0.107	0.000	0.8021	0.6513	1
4096	4489	-2.015	0.000	0.7359	0.6826	1
4096	4511	0.022	0.000	0.8035	0.6823	1
4096	4515	28.032	0.000	0.8683	0.7295	1
4096	4525	0.001	0.000	0.8617	0.7399	1
4096	4548	56.027	0.000	0.7979	0.7009	1
4096	4551	58.043	0.000	0.7139	0.6809	1
4096	4572	0.001	0.000	0.9568	0.9052	1
4096	4580	-226.120	0.000	0.7635	0.5408	1
4096	4601	28.032	0.000	0.8621	0.7160	1
4096	4646	-226.120	0.000	0.7088	0.5222	1
4096	4649	72.022	0.000	0.7561	0.6151	1
4096	4654	0.001	0.000	0.9424	0.8536	1
4096	4658	21.985	0.000	0.7058	0.5737	1
4096	4705	28.032	0.000	0.8602	0.7160	1
