CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
2065	3708	-80.063	0.000	0.7244	0.5499	1
2065	3757	-66.084	0.000	0.7990	0.6151	1
2065	3891	-103.137	0.000	0.7356	0.5781	1
2065	4165	-119.132	0.000	0.7246	0.5418	1
2065	4391	-66.084	0.000	0.7419	0.6451	1
2066	2777	17.028	0.000	0.9042	0.8501	1
2066	2788	-57.010	0.000	0.7860	0.6324	1
2066	3117	17.028	0.000	0.8325	0.7953	1
2066	3126	-0.982	0.000	0.7706	0.6716	1
2066	3204	-2.014	0.000	0.7410	0.6660	1
2066	3211	-2.016	0.000	0.7425	0.6795	1
2066	3233	-57.010	0.000	0.7905	0.6621	1
2066	3488	-16.030	0.000	0.7821	0.7448	1
2066	3500	-16.031	0.000	0.8292	0.7766	1
2066	3607	-28.031	0.000	0.7517	0.6517	1
2066	3610	-28.030	0.000	0.7502	0.6450	1
2066	3792	-21.027	0.000	0.7337	0.6714	1
2066	3893	-116.087	0.000	0.7191	0.5166	1
2066	3934	-116.085	0.000	0.7303	0.5333	1
2066	4000	-21.026	0.000	0.7356	0.6865	1
2066	4082	-21.026	0.000	0.7335	0.6809	1
2066	4181	-49.057	0.000	0.7220	0.6243	1
2066	4193	-78.048	0.000	0.7203	0.5687	1
2066	4198	-79.031	0.000	0.7224	0.5802	1
2066	4765	-49.057	0.000	0.7139	0.6186	1
2066	4766	-49.060	0.000	0.7096	0.6117	1
2066	4902	-79.067	0.000	0.7103	0.5674	1
2066	4951	-65.052	0.000	0.7230	0.6048	1
2066	5933	-16.033	0.000	0.7002	0.6154	1
2066	6637	-49.057	0.000	0.7096	0.6066	1
2066	6638	-21.025	0.000	0.7337	0.6933	1
2066	6843	-49.057	0.000	0.7147	0.6151	1
2068	2444	0.000	0.000	0.9763	0.9241	1
2068	3021	-0.000	0.000	0.8580	0.7657	1
2068	4598	-0.000	0.000	0.9316	0.8617	1
2068	5100	-0.000	0.000	0.8832	0.8023	1
2068	5284	0.000	0.000	0.9397	0.8770	1
2069	2112	28.031	0.000	0.8229	0.5670	1
2072	2127	-0.000	0.000	0.8013	0.6617	1
2073	2549	77.995	0.000	0.7688	0.4267	1
2073	2561	77.999	0.000	0.7806	0.4440	1
2073	2791	77.995	0.000	0.7431	0.4666	1
2075	2079	1.020	0.000	0.7144	0.5419	1
2075	2186	1.020	0.000	0.8080	0.7634	1
2075	4967	-148.194	0.000	0.7423	0.5955	1
2076	2080	12.000	0.000	0.7122	0.6429	1
2076	2098	50.074	0.000	0.7405	0.5179	1
2076	2109	12.000	0.000	0.7065	0.5799	1
2076	2568	70.042	0.000	0.7128	0.4931	1
2076	2572	70.045	0.000	0.7051	0.4744	1
2076	2578	71.027	0.000	0.7191	0.4919	1
2076	2737	-28.031	0.000	0.7048	0.5240	1
2076	2769	-144.043	0.000	0.7810	0.5814	1
2076	3152	18.011	0.000	0.7046	0.5419	1
2076	3379	30.011	0.000	0.7076	0.5394	1
2077	2179	-0.000	0.000	0.9704	0.9382	1
2077	2222	-15.995	0.000	0.7162	0.7074	1
2077	2320	-28.031	0.000	0.7584	0.6683	1
2077	2463	12.038	0.000	0.7339	0.7568	1
2077	2515	-15.995	0.000	0.7088	0.6600	1
2077	2906	40.031	0.000	0.8423	0.6389	1
2077	2910	40.031	0.000	0.8299	0.6478	1
2077	2931	-28.030	0.000	0.7095	0.6074	1
2077	3079	-28.032	0.000	0.7610	0.6667	1
2077	3082	-28.030	0.000	0.7819	0.7206	1
2077	3116	-28.032	0.000	0.7243	0.6396	1
2077	3130	-28.030	0.000	0.7171	0.6137	1
2077	3154	38.016	0.000	0.8140	0.6819	1
2077	3453	-2.016	0.000	0.8642	0.9460	1
2077	3455	-2.015	0.000	0.8648	0.9410	1
2077	3501	-0.000	0.000	0.8245	0.7670	1
2077	3511	0.001	0.000	0.8217	0.7609	1
2077	3524	-100.050	0.000	0.7077	0.4761	1
2077	3541	-100.053	0.000	0.7236	0.5238	1
2077	3789	-40.032	0.000	0.7035	0.5383	1
2077	3872	-100.054	0.000	0.7260	0.5375	1
2077	3932	-100.053	0.000	0.7089	0.4627	1
2077	3999	-40.032	0.000	0.7236	0.5591	1
2077	4080	-40.032	0.000	0.7109	0.5358	1
2077	4322	-100.053	0.000	0.7054	0.5258	1
2077	5072	12.035	0.000	0.7765	0.7551	1
2077	5076	12.036	0.000	0.8132	0.7901	1
2077	5780	12.035	0.000	0.8469	0.8476	1
2077	5829	12.035	0.000	0.8443	0.8432	1
2077	5883	12.035	0.000	0.8484	0.8479	1
2077	5886	12.036	0.000	0.8566	0.8475	1
2077	6639	-40.031	0.000	0.7218	0.5629	1
2078	3125	-28.031	0.000	0.7382	0.6372	1
2078	3131	-28.027	0.000	0.7373	0.6530	1
2078	3507	247.071	0.000	0.7151	0.7488	1
2079	3147	-12.037	0.000	0.7616	0.5084	1
2080	2098	38.073	0.000	0.7962	0.6505	1
2080	2109	-0.000	0.000	0.9230	0.8454	1
2080	2152	60.057	0.000	0.7650	0.6234	1
2080	2568	58.042	0.000	0.7565	0.6075	1
2080	2572	58.045	0.000	0.7634	0.6198	1
2080	2578	59.027	0.000	0.7322	0.5362	1
2080	3026	-42.047	0.000	0.8311	0.7134	1
2080	3030	-56.027	0.000	0.7299	0.6383	1
2080	3034	-56.023	0.000	0.7833	0.7170	1
2080	3063	-42.047	0.000	0.8432	0.7182	1
2080	3075	-42.044	0.000	0.8728	0.7944	1
2080	3148	-42.047	0.000	0.8422	0.7646	1
2080	3379	18.010	0.000	0.7830	0.6553	1
2083	2210	7.953	0.000	0.7238	0.6978	1
2083	2469	20.991	0.000	0.7256	0.7040	1
2083	2477	20.989	0.000	0.7134	0.7040	1
2083	2513	0.000	0.000	0.9013	0.8098	1
2083	2901	56.026	0.000	0.7884	0.6772	1
2083	2905	39.000	0.000	0.7966	0.7037	1
2083	2915	56.028	0.000	0.7814	0.6559	1
2083	2916	39.001	0.000	0.7999	0.7280	1
2083	3233	13.979	0.000	0.7213	0.7231	1
2083	3359	-0.000	0.000	0.8426	0.8526	1
2083	3399	-0.000	0.000	0.8293	0.8522	1
2083	3842	-10.058	0.000	0.7203	0.6225	1
2083	4702	-232.183	0.000	0.8798	0.7624	1
2083	4706	-0.000	0.000	0.9862	0.9540	1
