id,area,rt,mz_range:min,mz_range:max,fragment_scans,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,charge,datafile:20250402_PMA_tp24_solanum_qc_03.mzML:feature_state,datafile:20250402_PMA_tp24_solanum_qc_03.mzML:area,datafile:20250402_PMA_tp24_solanum_qc_03.mzML:rt,datafile:20250402_PMA_tp24_solanum_qc_03.mzML:mz_range:min,datafile:20250402_PMA_tp24_solanum_qc_03.mzML:mz_range:max,datafile:20250402_PMA_tp24_solanum_qc_03.mzML:fragment_scans,datafile:20250402_PMA_tp24_solanum_qc_03.mzML:rt_ms2_apex_distance,datafile:20250402_PMA_tp24_solanum_qc_03.mzML:fwhm,datafile:20250402_PMA_tp24_solanum_qc_03.mzML:rt_range:min,datafile:20250402_PMA_tp24_solanum_qc_03.mzML:rt_range:max,datafile:20250402_PMA_tp24_solanum_qc_03.mzML:mz,datafile:20250402_PMA_tp24_solanum_qc_03.mzML:intensity_range:min,datafile:20250402_PMA_tp24_solanum_qc_03.mzML:intensity_range:max,datafile:20250402_PMA_tp24_solanum_qc_03.mzML:asymmetry_factor,datafile:20250402_PMA_tp24_solanum_qc_03.mzML:tailing_factor,datafile:20250402_PMA_tp24_solanum_qc_03.mzML:height,datafile:20250402_PMA_tp24_solanum_qc_03.mzML:charge,datafile:20250402_PMA_tp24_solanum_qc_03.mzML:isotopes
11,5.083E5,0.3659,130.01703,130.01721,0,0.3341,0.3976,130.01707,9.287E5,1.754E7,1.754E7,,DETECTED,5.083E5,0.3659,130.01703,130.01721,,,0.0286,0.3341,0.3976,130.01707,9.287E5,1.754E7,0.9624,0.9848,1.754E7,,
12,2.023E5,0.3659,138.02757,138.02779,0,0.3341,0.3896,138.02763,6.473E5,7.801E6,7.801E6,,DETECTED,2.023E5,0.3659,138.02757,138.02779,,,0.0262,0.3341,0.3896,138.02763,6.473E5,7.801E6,1.0202,0.986,7.801E6,,
13,3.565E5,0.3659,143.99701,143.99721,0,0.3341,0.3976,143.99705,7.197E5,1.182E7,1.182E7,,DETECTED,3.565E5,0.3659,143.99701,143.99721,,,0.0301,0.3341,0.3976,143.99705,7.197E5,1.182E7,0.947,0.8785,1.182E7,,
14,1.407E5,0.3659,146.02994,146.03014,0,0.3341,0.3896,146.03002,5.705E5,4.993E6,4.993E6,,DETECTED,1.407E5,0.3659,146.02994,146.03014,,,0.0289,0.3341,0.3896,146.03002,5.705E5,4.993E6,0.9915,0.8741,4.993E6,,
15,2.926E7,0.3659,151.03531,151.03578,2,0.3255,0.4613,151.03542,6.314E5,1.033E9,1.033E9,,DETECTED,2.926E7,0.3659,151.03531,151.03578,2,-0.0267,0.0277,0.3255,0.4613,151.03542,6.314E5,1.033E9,0.9659,0.9873,1.033E9,,
16,2.069E5,0.3659,151.04283,151.04517,0,0.3341,0.3896,151.0448,7.362E5,8.518E6,8.518E6,,DETECTED,2.069E5,0.3659,151.04283,151.04517,,-0.0267,0.0231,0.3341,0.3896,151.0448,7.362E5,8.518E6,1.0218,0.9783,8.518E6,,
17,4.484E6,0.3659,152.03578,152.03674,0,0.3341,0.4136,152.0367,1.202E6,1.66E8,1.66E8,,DETECTED,4.484E6,0.3659,152.03578,152.03674,,,0.0265,0.3341,0.4136,152.0367,1.202E6,1.66E8,0.9563,0.9824,1.66E8,,
18,4.682E6,0.3659,153.0329,153.03334,0,0.3341,0.4216,153.03293,7.141E5,1.659E8,1.659E8,1,DETECTED,4.682E6,0.3659,153.0329,153.03334,,,0.0277,0.3341,0.4216,153.03293,7.141E5,1.659E8,0.9688,0.9894,1.659E8,1,2
19,2.547E5,0.3659,153.03883,153.0395,0,0.3341,0.3976,153.03896,5.919E5,9.032E6,9.032E6,,DETECTED,2.547E5,0.3659,153.03883,153.0395,,,0.0283,0.3341,0.3976,153.03896,5.919E5,9.032E6,0.9748,0.9903,9.032E6,,
21,3.13E5,0.3659,156.0143,156.01463,0,0.3341,0.3976,156.01434,5.923E5,1.142E7,1.142E7,,DETECTED,3.13E5,0.3659,156.0143,156.01463,,,0.028,0.3341,0.3976,156.01434,5.923E5,1.142E7,0.9682,0.9906,1.142E7,,
22,1.615E5,0.3659,164.06696,164.06714,0,0.3341,0.3896,164.06699,5.781E5,5.846E6,5.846E6,,DETECTED,1.615E5,0.3659,164.06696,164.06714,,,0.0276,0.3341,0.3896,164.06699,5.781E5,5.846E6,1.0045,0.9762,5.846E6,,
23,2.531E6,0.3659,167.01294,167.01315,1,0.3341,0.3896,167.01299,2.835E6,8.95E7,8.95E7,,DETECTED,2.531E6,0.3659,167.01294,167.01315,1,-0.0062,0.0279,0.3341,0.3896,167.01299,2.835E6,8.95E7,0.9972,0.8741,8.95E7,,
24,5.913E5,0.3659,169.04596,169.04622,1,0.3341,0.3976,169.04602,1.8E6,2.027E7,2.027E7,,DETECTED,5.913E5,0.3659,169.04596,169.04622,1,0.0061,0.0304,0.3341,0.3976,169.04602,1.8E6,2.027E7,0.9826,0.891,2.027E7,,
25,1.86E5,0.3659,181.98828,181.98878,0,0.3341,0.3896,181.98835,6.089E5,6.905E6,6.905E6,,DETECTED,1.86E5,0.3659,181.98828,181.98878,,,0.0264,0.3341,0.3896,181.98835,6.089E5,6.905E6,1.0186,0.9783,6.905E6,,
26,4.042E5,0.3659,182.96222,182.96236,1,0.3341,0.3896,182.96226,9.207E5,1.56E7,1.56E7,,DETECTED,4.042E5,0.3659,182.96222,182.96236,1,0.014,0.0257,0.3341,0.3896,182.96226,9.207E5,1.56E7,1.0476,0.997,1.56E7,,
27,6.2E5,0.3659,192.06189,192.06216,1,0.3341,0.3976,192.06196,1.522E6,1.99E7,1.99E7,,DETECTED,6.2E5,0.3659,192.06189,192.06216,1,0.0095,0.032,0.3341,0.3976,192.06196,1.522E6,1.99E7,0.9601,0.8837,1.99E7,,
28,1.206E6,0.3659,200.97263,200.97325,1,0.3341,0.3896,200.97313,2.441E6,4.897E7,4.897E7,,DETECTED,1.206E6,0.3659,200.97263,200.97325,1,-0.0017,0.0234,0.3341,0.3896,200.97313,2.441E6,4.897E7,1.0723,1.0017,4.897E7,,
29,2.869E5,0.3659,201.9738,201.97408,0,0.3341,0.3896,201.97387,5.649E5,1.201E7,1.201E7,,DETECTED,2.869E5,0.3659,201.9738,201.97408,,,0.0232,0.3341,0.3896,201.97387,5.649E5,1.201E7,1.084,1.0037,1.201E7,,
30,2.396E5,0.3659,214.00348,214.00496,0,0.3341,0.3896,214.00483,7.053E5,8.534E6,8.534E6,,DETECTED,2.396E5,0.3659,214.00348,214.00496,,,0.0274,0.3341,0.3896,214.00483,7.053E5,8.534E6,1.0209,0.9858,8.534E6,,
31,7.442E5,0.3659,216.95079,216.95094,1,0.3341,0.3896,216.95086,1.985E6,2.817E7,2.817E7,,DETECTED,7.442E5,0.3659,216.95079,216.95094,1,0.005,0.0254,0.3341,0.3896,216.95086,1.985E6,2.817E7,1.0423,0.989,2.817E7,,
32,2.848E6,0.3659,218.98292,218.98405,1,0.3341,0.3976,218.9838,1.202E6,1.079E8,1.079E8,,DETECTED,2.848E6,0.3659,218.98292,218.98405,1,-0.0108,0.0257,0.3341,0.3976,218.9838,1.202E6,1.079E8,0.9406,0.9725,1.079E8,,
33,7.374E5,0.3659,219.98457,219.98482,0,0.3341,0.3896,219.98464,1.863E6,2.81E7,2.81E7,,DETECTED,7.374E5,0.3659,219.98457,219.98482,,,0.0258,0.3341,0.3896,219.98464,1.863E6,2.81E7,1.0438,0.9924,2.81E7,,
34,7.388E5,0.3659,220.98112,220.98129,0,0.3341,0.3896,220.9812,1.846E6,2.818E7,2.818E7,,DETECTED,7.388E5,0.3659,220.98112,220.98129,,,0.0257,0.3341,0.3896,220.9812,1.846E6,2.818E7,1.0463,0.9925,2.818E7,,
35,3.992E6,0.3659,223.98906,223.98961,1,0.3341,0.3896,223.9891,1.147E6,1.573E8,1.573E8,,DETECTED,3.992E6,0.3659,223.98906,223.98961,1,-0.0119,0.0248,0.3341,0.3896,223.9891,1.147E6,1.573E8,1.0764,1.0052,1.573E8,,
36,1.068E6,0.3659,224.98847,224.99023,0,0.3341,0.3896,224.99013,1.94E6,4.149E7,4.149E7,,DETECTED,1.068E6,0.3659,224.98847,224.99023,,,0.0253,0.3341,0.3896,224.99013,1.94E6,4.149E7,1.0664,1.0034,4.149E7,,
37,1.066E6,0.3659,225.98639,225.98653,0,0.3341,0.3896,225.98644,1.632E6,4.103E7,4.103E7,,DETECTED,1.066E6,0.3659,225.98639,225.98653,,,0.0255,0.3341,0.3896,225.98644,1.632E6,4.103E7,1.0731,1.0072,4.103E7,,
38,2.756E5,0.3659,234.96141,234.96175,0,0.3341,0.3896,234.96151,6.17E5,1.021E7,1.021E7,,DETECTED,2.756E5,0.3659,234.96141,234.96175,,,0.0268,0.3341,0.3896,234.96151,6.17E5,1.021E7,1.0416,0.9968,1.021E7,,
39,2.932E5,0.3659,237.02081,237.02104,0,0.3341,0.3896,237.0209,8.06E5,1.136E7,1.136E7,,DETECTED,2.932E5,0.3659,237.02081,237.02104,,,0.0254,0.3341,0.3896,237.0209,8.06E5,1.136E7,1.0368,0.9902,1.136E7,,
40,8.413E4,0.3659,239.01694,239.01805,0,0.3341,0.3896,239.01782,5.3E5,2.698E6,2.698E6,,DETECTED,8.413E4,0.3659,239.01694,239.01805,,,0.0298,0.3341,0.3896,239.01782,5.3E5,2.698E6,0.9182,0.8741,2.698E6,,
41,1.892E6,0.3659,239.96663,239.96704,1,0.3341,0.3976,239.96672,8.195E5,6.734E7,6.734E7,,DETECTED,1.892E6,0.3659,239.96663,239.96704,1,-0.0096,0.0273,0.3341,0.3976,239.96672,8.195E5,6.734E7,0.932,0.9705,6.734E7,,
42,2.738E5,0.3659,240.96764,240.96812,0,0.3341,0.3896,240.96796,7.141E5,1.116E7,1.116E7,,DETECTED,2.738E5,0.3659,240.96764,240.96812,,,0.0242,0.3341,0.3896,240.96796,7.141E5,1.116E7,1.0444,0.9941,1.116E7,,
43,2.596E5,0.3659,241.96428,241.96452,0,0.3341,0.3896,241.96436,6.967E5,1.031E7,1.031E7,,DETECTED,2.596E5,0.3659,241.96428,241.96452,,,0.0229,0.3341,0.3896,241.96436,6.967E5,1.031E7,1.0429,0.9915,1.031E7,,
44,8.34E6,0.3659,241.99959,241.99997,2,0.3341,0.3976,241.99965,3.703E6,3.108E8,3.108E8,,DETECTED,8.34E6,0.3659,241.99959,241.99997,2,-0.0187,0.0263,0.3341,0.3976,241.99965,3.703E6,3.108E8,0.9342,0.9724,3.108E8,,
45,2.4E6,0.3659,242.99905,243.00114,0,0.3341,0.3976,243.00088,9.278E5,9.003E7,9.003E7,,DETECTED,2.4E6,0.3659,242.99905,243.00114,,,0.026,0.3341,0.3976,243.00088,9.278E5,9.003E7,0.9392,0.9728,9.003E7,,
46,2.273E6,0.3659,243.99695,243.99728,0,0.3341,0.3976,243.997,9.248E5,8.59E7,8.59E7,,DETECTED,2.273E6,0.3659,243.99695,243.99728,,,0.026,0.3341,0.3976,243.997,9.248E5,8.59E7,0.9327,0.9715,8.59E7,,
47,3.205E5,0.3659,244.99803,244.99835,0,0.3341,0.3896,244.99816,8.014E5,1.156E7,1.156E7,,DETECTED,3.205E5,0.3659,244.99803,244.99835,,,0.0273,0.3341,0.3896,244.99816,8.014E5,1.156E7,1.0346,0.9923,1.156E7,,
48,8.663E5,0.3659,257.97723,257.97748,1,0.3341,0.3896,257.97729,2.851E6,3.093E7,3.093E7,,DETECTED,8.663E5,0.3659,257.97723,257.97748,1,0.0039,0.0276,0.3341,0.3896,257.97729,2.851E6,3.093E7,1.0115,0.9805,3.093E7,,
49,1.22E5,0.3659,258.96371,258.96411,0,0.3341,0.3896,258.96388,8.824E5,3.833E6,3.833E6,,DETECTED,1.22E5,0.3659,258.96371,258.96411,,,0.0439,0.3341,0.3896,258.96388,8.824E5,3.833E6,0.7483,0.8741,3.833E6,,
50,9.131E6,0.3659,265.01566,265.01756,2,0.3341,0.3976,265.0157,3.912E6,3.398E8,3.398E8,,DETECTED,9.131E6,0.3659,265.01566,265.01756,2,-0.0198,0.0265,0.3341,0.3976,265.0157,3.912E6,3.398E8,0.9256,0.971,3.398E8,,
51,2.911E6,0.3659,266.01439,266.01721,0,0.3341,0.3976,266.01697,1.058E6,1.07E8,1.07E8,,DETECTED,2.911E6,0.3659,266.01439,266.01721,,,0.0268,0.3341,0.3976,266.01697,1.058E6,1.07E8,0.9276,0.9715,1.07E8,,
52,2.539E6,0.3659,267.01285,267.01334,0,0.3341,0.3976,267.01291,1.026E6,9.657E7,9.657E7,,DETECTED,2.539E6,0.3659,267.01285,267.01334,,,0.0258,0.3341,0.3976,267.01291,1.026E6,9.657E7,0.9271,0.9709,9.657E7,,
53,4.345E5,0.3659,268.01437,268.01486,0,0.3341,0.3896,268.01448,9.805E5,1.55E7,1.55E7,,DETECTED,4.345E5,0.3659,268.01437,268.01486,,,0.0275,0.3341,0.3896,268.01448,9.805E5,1.55E7,1.0396,0.9954,1.55E7,,
54,2.418E5,0.3659,268.94785,268.94809,0,0.3341,0.3896,268.9479,1.108E6,8.335E6,8.335E6,,DETECTED,2.418E5,0.3659,268.94785,268.94809,,,0.0293,0.3341,0.3896,268.9479,1.108E6,8.335E6,0.9741,0.8741,8.335E6,,
55,1.026E6,0.3659,280.99319,280.99384,1,0.3341,0.3976,280.99325,6.291E5,3.487E7,3.487E7,,DETECTED,1.026E6,0.3659,280.99319,280.99384,1,0.0016,0.0288,0.3341,0.3976,280.99325,6.291E5,3.487E7,0.9251,0.9657,3.487E7,,
56,5.371E5,0.3659,286.9585,286.95874,1,0.3341,0.3896,286.95858,3.113E6,1.72E7,1.72E7,,DETECTED,5.371E5,0.3659,286.9585,286.95874,1,0.0118,0.0337,0.3341,0.3896,286.95858,3.113E6,1.72E7,0.942,0.8741,1.72E7,,
57,2.246E5,0.3659,288.95554,288.95587,0,0.3341,0.3896,288.95576,1.438E6,7.138E6,7.138E6,,DETECTED,2.246E5,0.3659,288.95554,288.95587,,,0.0324,0.3341,0.3896,288.95576,1.438E6,7.138E6,0.7483,0.8741,7.138E6,,
58,8.72E4,0.3659,302.93582,302.93646,0,0.3341,0.3896,302.93617,6.105E5,2.679E6,2.679E6,,DETECTED,8.72E4,0.3659,302.93582,302.93646,,,0.0339,0.3341,0.3896,302.93617,6.105E5,2.679E6,0.7483,0.8741,2.679E6,,
59,8.662E5,0.3659,309.97443,309.9747,1,0.3341,0.3896,309.97454,5.093E6,2.724E7,2.724E7,,DETECTED,8.662E5,0.3659,309.97443,309.9747,1,0.0028,0.0332,0.3341,0.3896,309.97454,5.093E6,2.724E7,0.9379,0.8741,2.724E7,,
60,3.611E5,0.3659,310.97286,310.97568,0,0.3341,0.3896,310.97556,2.104E6,1.132E7,1.132E7,,DETECTED,3.611E5,0.3659,310.97286,310.97568,,,0.0369,0.3341,0.3896,310.97556,2.104E6,1.132E7,0.9475,0.8741,1.132E7,,
61,3.669E5,0.3659,311.97088,311.97171,0,0.3341,0.3896,311.97167,2.121E6,1.14E7,1.14E7,,DETECTED,3.669E5,0.3659,311.97088,311.97171,,,0.0336,0.3341,0.3896,311.97167,2.121E6,1.14E7,0.9395,0.8741,1.14E7,,
62,1.049E5,0.3659,312.97263,312.97308,0,0.3341,0.3896,312.9728,7.285E5,3.075E6,3.075E6,,DETECTED,1.049E5,0.3659,312.97263,312.97308,,,0.0402,0.3341,0.3896,312.9728,7.285E5,3.075E6,0.7483,0.8741,3.075E6,,
63,1.473E5,0.3659,337.96939,337.96951,0,0.3341,0.3896,337.96941,8.026E5,4.843E6,4.843E6,,DETECTED,1.473E5,0.3659,337.96939,337.96951,,,0.0291,0.3341,0.3896,337.96941,8.026E5,4.843E6,0.9377,0.8741,4.843E6,,
64,6.61E4,0.3659,354.9469,354.94876,0,0.3341,0.3896,354.94804,5.597E5,2.163E6,2.163E6,,DETECTED,6.61E4,0.3659,354.9469,354.94876,,,0.0307,0.3341,0.3896,354.94804,5.597E5,2.163E6,0.7483,0.8741,2.163E6,,
65,3.669E5,0.3659,382.92789,382.92828,0,0.3341,0.3896,382.92799,7.129E5,1.34E7,1.34E7,,DETECTED,3.669E5,0.3659,382.92789,382.92828,,,0.027,0.3341,0.3896,382.92799,7.129E5,1.34E7,1.0492,1.0001,1.34E7,,
66,2.341E5,0.3659,384.92429,384.92615,0,0.3341,0.3896,384.92601,5.719E5,8.514E6,8.514E6,,DETECTED,2.341E5,0.3659,384.92429,384.92615,,,0.0277,0.3341,0.3896,384.92601,5.719E5,8.514E6,1.0322,0.9944,8.514E6,,
67,4.211E5,0.3659,400.93866,400.93896,1,0.3341,0.3896,400.93879,1.241E6,1.48E7,1.48E7,,DETECTED,4.211E5,0.3659,400.93866,400.93896,1,0.0129,0.0292,0.3341,0.3896,400.93879,1.241E6,1.48E7,1.0162,0.9885,1.48E7,,
68,2.399E5,0.3659,401.93936,401.94,0,0.3341,0.3896,401.93975,7.112E5,8.763E6,8.763E6,,DETECTED,2.399E5,0.3659,401.93936,401.94,,,0.0277,0.3341,0.3896,401.93975,7.112E5,8.763E6,1.0202,0.9882,8.763E6,,
69,2.668E5,0.3659,402.93649,402.93701,0,0.3341,0.3896,402.93672,8.363E5,8.53E6,8.53E6,,DETECTED,2.668E5,0.3659,402.93649,402.93701,,,0.0315,0.3341,0.3896,402.93672,8.363E5,8.53E6,1.0046,0.9856,8.53E6,,
70,8.093E5,0.3659,424.95612,424.95651,0,0.3341,0.3896,424.95626,2.272E6,2.745E7,2.745E7,,DETECTED,8.093E5,0.3659,424.95612,424.95651,,,0.0289,0.3341,0.3896,424.95626,2.272E6,2.745E7,1.0176,0.9885,2.745E7,,
71,8.896E5,0.3659,425.95316,425.95352,0,0.3341,0.3896,425.95335,2.503E6,2.993E7,2.993E7,,DETECTED,8.896E5,0.3659,425.95316,425.95352,,,0.0299,0.3341,0.3896,425.95335,2.503E6,2.993E7,1.0157,0.9893,2.993E7,,
72,3.845E5,0.3659,426.95419,426.95432,0,0.3341,0.3896,426.95423,1.145E6,1.223E7,1.223E7,,DETECTED,3.845E5,0.3659,426.95419,426.95432,,,0.0315,0.3341,0.3896,426.95423,1.145E6,1.223E7,1.0076,0.9875,1.223E7,,
73,1.96E5,0.3659,427.95074,427.95193,0,0.3341,0.3896,427.95113,6.493E5,6.763E6,6.763E6,,DETECTED,1.96E5,0.3659,427.95074,427.95193,,,0.0286,0.3341,0.3896,427.95113,6.493E5,6.763E6,1.0068,0.982,6.763E6,,
74,1.498E5,0.3659,512.88629,512.88818,0,0.3341,0.3896,512.8865,5.52E5,5.489E6,5.489E6,,DETECTED,1.498E5,0.3659,512.88629,512.88818,,,0.0269,0.3341,0.3896,512.8865,5.52E5,5.489E6,1.0026,0.8741,5.489E6,,
75,2.824E5,0.3659,584.8927,584.89349,0,0.3341,0.3896,584.89309,5.047E5,1.003E7,1.003E7,,DETECTED,2.824E5,0.3659,584.8927,584.89349,,,0.0281,0.3341,0.3896,584.89309,5.047E5,1.003E7,1.0452,1.0015,1.003E7,,
76,2.331E6,0.3738,145.16983,145.17046,1,0.358,0.5174,145.17016,6.168E5,9.899E7,9.899E7,,DETECTED,2.331E6,0.3738,145.16983,145.17046,1,0.0028,0.0198,0.358,0.5174,145.17016,6.168E5,9.899E7,3.3306,1.5253,9.899E7,,
77,1.708E5,0.3738,151.0258,151.02776,0,0.3341,0.3896,151.0263,5.574E5,5.111E6,5.111E6,,DETECTED,1.708E5,0.3738,151.0258,151.02776,,-0.0346,0.036,0.3341,0.3896,151.0263,5.574E5,5.111E6,0.501,0.7003,5.111E6,,
78,2.08E5,0.3738,240.95319,240.95346,0,0.3341,0.3896,240.9533,1.074E6,6.289E6,6.289E6,,DETECTED,2.08E5,0.3738,240.95319,240.95346,,,0.0348,0.3341,0.3896,240.9533,1.074E6,6.289E6,0.4856,0.7003,6.289E6,,
79,8.272E4,0.3738,241.95401,241.95428,0,0.3341,0.3896,241.95415,5.033E5,2.925E6,2.925E6,,DETECTED,8.272E4,0.3738,241.95401,241.95428,,,0.0282,0.3341,0.3896,241.95415,5.033E5,2.925E6,0.4725,0.7003,2.925E6,,
80,8.509E4,0.3738,242.95036,242.95091,0,0.3341,0.3896,242.9507,6.311E5,2.626E6,2.626E6,,DETECTED,8.509E4,0.3738,242.95036,242.95091,,,0.0332,0.3341,0.3896,242.9507,6.311E5,2.626E6,0.4006,0.7003,2.626E6,,
81,9.967E4,0.3738,270.94485,270.94528,0,0.3341,0.3896,270.9452,6.423E5,3.138E6,3.138E6,,DETECTED,9.967E4,0.3738,270.94485,270.94528,,,0.0303,0.3341,0.3896,270.9452,6.423E5,3.138E6,0.4006,0.7003,3.138E6,,
82,1.986E5,0.3738,281.97952,281.97992,0,0.3341,0.3896,281.97962,1.408E6,5.878E6,5.878E6,,DETECTED,1.986E5,0.3738,281.97952,281.97992,,,0.0376,0.3341,0.3896,281.97962,1.408E6,5.878E6,0.4006,0.7003,5.878E6,,
83,2.251E5,0.3738,287.95935,287.95969,0,0.3341,0.3896,287.95949,1.347E6,7.155E6,7.155E6,,DETECTED,2.251E5,0.3738,287.95935,287.95969,,,0.0324,0.3341,0.3896,287.95949,1.347E6,7.155E6,0.4753,0.7003,7.155E6,,
84,2.172E5,0.3738,325.95212,325.95233,0,0.3341,0.3896,325.95219,1.423E6,7.263E6,7.263E6,,DETECTED,2.172E5,0.3738,325.95212,325.95233,,,0.0302,0.3341,0.3896,325.95219,1.423E6,7.263E6,0.4669,0.7003,7.263E6,,
85,9.591E4,0.3738,327.98489,327.98514,0,0.3341,0.3896,327.985,5.297E5,3.219E6,3.219E6,,DETECTED,9.591E4,0.3738,327.98489,327.98514,,,0.0466,0.3341,0.3896,327.985,5.297E5,3.219E6,0.4882,0.7003,3.219E6,,
86,2.254E5,0.3738,353.94687,353.94724,0,0.3341,0.3896,353.94704,1.403E6,7.679E6,7.679E6,,DETECTED,2.254E5,0.3738,353.94687,353.94724,,,0.0312,0.3341,0.3896,353.94704,1.403E6,7.679E6,0.4738,0.7003,7.679E6,,
87,8.57E4,0.3738,385.87497,385.87543,0,0.3341,0.3896,385.8753,9.867E5,3.13E6,3.13E6,,DETECTED,8.57E4,0.3738,385.87497,385.87543,,,0.0154,0.3341,0.3896,385.8753,9.867E5,3.13E6,0.4006,0.7003,3.13E6,,
88,3.035E5,0.3738,395.95953,395.96011,0,0.3341,0.3896,395.95973,7.079E5,1.049E7,1.049E7,,DETECTED,3.035E5,0.3738,395.95953,395.96011,,,0.03,0.3341,0.3896,395.95973,7.079E5,1.049E7,0.5121,0.7491,1.049E7,,
89,2.375E5,0.3738,398.90475,398.90582,0,0.3341,0.3896,398.90564,9.397E5,8.142E6,8.142E6,,DETECTED,2.375E5,0.3738,398.90475,398.90582,,,0.0289,0.3341,0.3896,398.90564,9.397E5,8.142E6,0.4978,0.7003,8.142E6,,
90,1.359E6,0.3738,423.95508,423.95532,1,0.3341,0.3896,423.95516,3.776E6,4.453E7,4.453E7,,DETECTED,1.359E6,0.3738,423.95508,423.95532,1,-0.0108,0.0306,0.3341,0.3896,423.95516,3.776E6,4.453E7,0.5073,0.7468,4.453E7,,
91,3.555E5,0.3738,439.93268,439.93307,0,0.3341,0.3896,439.93284,1.722E6,1.198E7,1.198E7,,DETECTED,3.555E5,0.3738,439.93268,439.93307,,,0.03,0.3341,0.3896,439.93284,1.722E6,1.198E7,0.4884,0.7003,1.198E7,,
