id,area,rt,mz_range:min,mz_range:max,fragment_scans,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,charge,datafile:20250402_PMA_tp24_000008_01_01.mzML:feature_state,datafile:20250402_PMA_tp24_000008_01_01.mzML:area,datafile:20250402_PMA_tp24_000008_01_01.mzML:rt,datafile:20250402_PMA_tp24_000008_01_01.mzML:mz_range:min,datafile:20250402_PMA_tp24_000008_01_01.mzML:mz_range:max,datafile:20250402_PMA_tp24_000008_01_01.mzML:fragment_scans,datafile:20250402_PMA_tp24_000008_01_01.mzML:rt_ms2_apex_distance,datafile:20250402_PMA_tp24_000008_01_01.mzML:fwhm,datafile:20250402_PMA_tp24_000008_01_01.mzML:rt_range:min,datafile:20250402_PMA_tp24_000008_01_01.mzML:rt_range:max,datafile:20250402_PMA_tp24_000008_01_01.mzML:mz,datafile:20250402_PMA_tp24_000008_01_01.mzML:intensity_range:min,datafile:20250402_PMA_tp24_000008_01_01.mzML:intensity_range:max,datafile:20250402_PMA_tp24_000008_01_01.mzML:asymmetry_factor,datafile:20250402_PMA_tp24_000008_01_01.mzML:tailing_factor,datafile:20250402_PMA_tp24_000008_01_01.mzML:height,datafile:20250402_PMA_tp24_000008_01_01.mzML:charge,datafile:20250402_PMA_tp24_000008_01_01.mzML:isotopes
13,5.763E4,0.3639,332.96344,332.96512,0,0.3402,0.3955,332.96382,6.251E5,1.615E6,1.615E6,,DETECTED,5.763E4,0.3639,332.96344,332.96512,,,0.036,0.3402,0.3955,332.96382,6.251E5,1.615E6,1.3344,1.1672,1.615E6,,
14,2.504E5,0.3639,384.92563,384.92612,0,0.3402,0.3955,384.92577,1.73E6,7.791E6,7.791E6,,DETECTED,2.504E5,0.3639,384.92563,384.92612,,,0.0338,0.3402,0.3955,384.92577,1.73E6,7.791E6,1.3344,1.1672,7.791E6,,
15,2.023E5,0.3639,397.9574,397.95786,0,0.3402,0.3955,397.95755,1.301E6,6.383E6,6.383E6,,DETECTED,2.023E5,0.3639,397.9574,397.95786,,,0.0349,0.3402,0.3955,397.95755,1.301E6,6.383E6,1.3344,1.1672,6.383E6,,
16,4.554E5,0.3639,400.93845,400.93896,0,0.3402,0.3955,400.93865,3.589E6,1.356E7,1.356E7,,DETECTED,4.554E5,0.3639,400.93845,400.93896,,,0.0335,0.3402,0.3955,400.93865,3.589E6,1.356E7,1.3344,1.1672,1.356E7,,
17,1.186E5,0.3639,403.9371,403.93808,0,0.3402,0.3955,403.93763,8.389E5,3.746E6,3.746E6,,DETECTED,1.186E5,0.3639,403.9371,403.93808,,,0.0318,0.3402,0.3955,403.93763,8.389E5,3.746E6,1.3344,1.1672,3.746E6,,
18,9.635E5,0.3639,425.95319,425.95349,0,0.3402,0.3955,425.95331,7.137E6,2.828E7,2.828E7,,DETECTED,9.635E5,0.3639,425.95319,425.95349,,,0.0336,0.3402,0.3955,425.95331,7.137E6,2.828E7,1.3344,1.1672,2.828E7,,
19,2.426E5,0.3639,468.91254,468.91446,0,0.3402,0.3955,468.91343,1.42E6,7.63E6,7.63E6,,DETECTED,2.426E5,0.3639,468.91254,468.91446,,,0.0326,0.3402,0.3955,468.91343,1.42E6,7.63E6,1.0374,1.1672,7.63E6,,
20,1.675E5,0.3639,469.91376,469.91541,0,0.3402,0.3955,469.91431,1.16E6,5.146E6,5.146E6,,DETECTED,1.675E5,0.3639,469.91376,469.91541,,,0.0337,0.3402,0.3955,469.91431,1.16E6,5.146E6,1.3344,1.1672,5.146E6,,
21,2.009E5,0.3639,470.91135,470.91293,0,0.3402,0.3955,470.91194,1.492E6,6.247E6,6.247E6,,DETECTED,2.009E5,0.3639,470.91135,470.91293,,,0.0336,0.3402,0.3955,470.91194,1.492E6,6.247E6,1.3344,1.1672,6.247E6,,
23,1.014E5,0.3639,493.92737,493.92905,0,0.3402,0.3955,493.9282,8.03E5,3.322E6,3.322E6,,DETECTED,1.014E5,0.3639,493.92737,493.92905,,,0.0255,0.3402,0.3955,493.9282,8.03E5,3.322E6,1.3344,1.1672,3.322E6,,
24,1.675E5,0.3639,496.90744,496.9086,0,0.3402,0.3955,496.9081,1.077E6,5.3E6,5.3E6,1,DETECTED,1.675E5,0.3639,496.90744,496.9086,,,0.0315,0.3402,0.3955,496.9081,1.077E6,5.3E6,1.3344,1.1672,5.3E6,1,2
26,1.075E5,0.3639,537.93488,537.93591,0,0.3402,0.3955,537.93544,9.025E5,3.125E6,3.125E6,,DETECTED,1.075E5,0.3639,537.93488,537.93591,,,0.0351,0.3402,0.3955,537.93544,9.025E5,3.125E6,1.3344,1.1672,3.125E6,,
27,9.662E4,0.3639,539.93341,539.93561,0,0.3402,0.3955,539.93449,7.596E5,3.098E6,3.098E6,,DETECTED,9.662E4,0.3639,539.93341,539.93561,,,0.0287,0.3402,0.3955,539.93449,7.596E5,3.098E6,1.3344,1.1672,3.098E6,,
28,2.683E5,0.3639,582.89331,582.89484,0,0.3402,0.3955,582.8939,1.519E6,8.221E6,8.221E6,1,DETECTED,2.683E5,0.3639,582.89331,582.89484,,,0.0327,0.3402,0.3955,582.8939,1.519E6,8.221E6,1.0347,1.1672,8.221E6,1,2
31,8.295E4,0.3639,698.87476,698.87781,0,0.3402,0.3955,698.87595,5.047E5,2.891E6,2.891E6,,DETECTED,8.295E4,0.3639,698.87476,698.87781,,,0.0317,0.3402,0.3955,698.87595,5.047E5,2.891E6,1.0453,1.1672,2.891E6,,
32,2.13E6,0.3718,123.04057,123.04095,1,0.3319,0.4194,123.04059,5.524E5,7.642E7,7.642E7,,DETECTED,2.13E6,0.3718,123.04057,123.04095,1,-0.0051,0.0273,0.3319,0.4194,123.04059,5.524E5,7.642E7,0.8641,0.8969,7.642E7,,
33,4.046E5,0.3718,125.03812,125.03825,0,0.3402,0.4034,125.03814,8.642E5,1.339E7,1.339E7,,DETECTED,4.046E5,0.3718,125.03812,125.03825,,,0.0299,0.3402,0.4034,125.03814,8.642E5,1.339E7,0.9065,0.8846,1.339E7,,
34,3.585E6,0.3718,125.98646,125.98682,9,0.0028,0.4114,125.98648,6.587E5,9.706E7,9.706E7,1,DETECTED,3.585E6,0.3718,125.98646,125.98682,9,-0.3543,0.0301,0.0028,0.4114,125.98648,6.587E5,9.706E7,0.772,0.8798,9.706E7,1,2
36,3.345E6,0.3718,128.01947,128.01971,1,0.3319,0.4273,128.01951,6.194E5,1.15E8,1.15E8,,DETECTED,3.345E6,0.3718,128.01947,128.01971,1,-0.013,0.0284,0.3319,0.4273,128.01951,6.194E5,1.15E8,0.7893,0.8899,1.15E8,,
37,4.291E5,0.3718,129.0194,129.02019,0,0.3402,0.4034,129.02008,7.585E5,1.476E7,1.476E7,,DETECTED,4.291E5,0.3718,129.0194,129.02019,,,0.0309,0.3402,0.4034,129.02008,7.585E5,1.476E7,0.7027,0.8767,1.476E7,,
38,6.471E5,0.3718,130.01701,130.01712,0,0.3319,0.4034,130.01705,5.083E5,2.359E7,2.359E7,,DETECTED,6.471E5,0.3718,130.01701,130.01712,,,0.027,0.3319,0.4034,130.01705,5.083E5,2.359E7,0.796,0.8929,2.359E7,,
39,2.17E5,0.3718,138.02756,138.02762,0,0.3402,0.3955,138.02759,1.335E6,7.055E6,7.055E6,,DETECTED,2.17E5,0.3718,138.02756,138.02762,,,0.0445,0.3402,0.3955,138.02759,1.335E6,7.055E6,0.9498,0.876,7.055E6,,
40,2.213E5,0.3718,139.01794,139.01831,0,0.3402,0.3955,139.018,1.329E6,8.314E6,8.314E6,,DETECTED,2.213E5,0.3718,139.01794,139.01831,,,0.0276,0.3402,0.3955,139.018,1.329E6,8.314E6,0.9415,0.876,8.314E6,,
41,1.301E5,0.3718,141.05095,141.05103,0,0.3402,0.3955,141.05097,7.488E5,4.619E6,4.619E6,,DETECTED,1.301E5,0.3718,141.05095,141.05103,,,0.0282,0.3402,0.3955,141.05097,7.488E5,4.619E6,0.9431,0.876,4.619E6,,
42,5.655E5,0.3718,143.99698,143.99721,1,0.3319,0.4034,143.99703,7.565E5,1.882E7,1.882E7,,DETECTED,5.655E5,0.3718,143.99698,143.99721,1,0.0106,0.0304,0.3319,0.4034,143.99703,7.565E5,1.882E7,0.7782,0.8816,1.882E7,,
43,1.574E5,0.3718,146.02988,146.03003,0,0.3402,0.3955,146.02995,1.309E6,5.595E6,5.595E6,,DETECTED,1.574E5,0.3718,146.02988,146.03003,,,0.0286,0.3402,0.3955,146.02995,1.309E6,5.595E6,0.752,0.876,5.595E6,,
44,1.849E5,0.3718,151.02573,151.02785,0,0.3402,0.4034,151.0266,5.83E5,6.879E6,6.879E6,,DETECTED,1.849E5,0.3718,151.02573,151.02785,,-0.0277,0.0269,0.3402,0.4034,151.0266,5.83E5,6.879E6,0.7363,0.8938,6.879E6,,
45,3.582E7,0.3718,151.03522,151.03568,3,0.3319,0.4749,151.03539,6.427E5,1.167E9,1.167E9,,DETECTED,3.582E7,0.3718,151.03522,151.03568,3,-0.0277,0.0303,0.3319,0.4749,151.03539,6.427E5,1.167E9,0.7944,0.8939,1.167E9,,
46,2.237E5,0.3718,151.04475,151.0451,0,0.3402,0.3955,151.04499,1.583E6,8.565E6,8.565E6,,DETECTED,2.237E5,0.3718,151.04475,151.0451,,-0.0277,0.0272,0.3402,0.3955,151.04499,1.583E6,8.565E6,0.9186,0.876,8.565E6,,
47,5.451E6,0.3718,152.03575,152.03677,0,0.3319,0.4273,152.03667,8.636E5,1.772E8,1.772E8,,DETECTED,5.451E6,0.3718,152.03575,152.03677,,,0.0296,0.3319,0.4273,152.03667,8.636E5,1.772E8,0.8662,0.8914,1.772E8,,
48,5.66E6,0.3718,153.03285,153.03326,0,0.3319,0.4353,153.0329,5.11E5,1.824E8,1.824E8,1,DETECTED,5.66E6,0.3718,153.03285,153.03326,,,0.0308,0.3319,0.4353,153.0329,5.11E5,1.824E8,0.7921,0.8927,1.824E8,1,2
49,2.975E5,0.3718,153.03886,153.03986,0,0.3402,0.3955,153.03894,2.223E6,1.024E7,1.024E7,,DETECTED,2.975E5,0.3718,153.03886,153.03986,,,0.0295,0.3402,0.3955,153.03894,2.223E6,1.024E7,0.752,0.876,1.024E7,,
50,3.752E5,0.3718,156.01431,156.01454,0,0.3402,0.4034,156.01434,6.882E5,1.303E7,1.303E7,,DETECTED,3.752E5,0.3718,156.01431,156.01454,,,0.0284,0.3402,0.4034,156.01434,6.882E5,1.303E7,0.8641,0.8774,1.303E7,,
51,2.213E5,0.3718,164.06686,164.06709,0,0.3402,0.3955,164.06697,1.399E6,7.47E6,7.47E6,,DETECTED,2.213E5,0.3718,164.06686,164.06709,,,0.0297,0.3402,0.3955,164.06697,1.399E6,7.47E6,0.9209,0.876,7.47E6,,
52,3.85E6,0.3718,167.01292,167.01318,2,0.3319,0.4034,167.01295,2.007E6,1.246E8,1.246E8,1,DETECTED,3.85E6,0.3718,167.01292,167.01318,2,-0.0141,0.0307,0.3319,0.4034,167.01295,2.007E6,1.246E8,0.7743,0.8807,1.246E8,1,2
54,7.083E5,0.3718,169.04594,169.04617,1,0.3402,0.4114,169.04599,6.023E5,2.464E7,2.464E7,,DETECTED,7.083E5,0.3718,169.04594,169.04617,1,0.005,0.0288,0.3402,0.4114,169.04599,6.023E5,2.464E7,0.7238,0.8878,2.464E7,,
55,7.962E4,0.3718,170.04611,170.04703,0,0.3402,0.3955,170.04699,5.626E5,3.215E6,3.215E6,,DETECTED,7.962E4,0.3718,170.04611,170.04703,,,0.0233,0.3402,0.3955,170.04699,5.626E5,3.215E6,0.9146,0.876,3.215E6,,
56,8.979E4,0.3718,171.00557,171.00584,0,0.3402,0.3955,171.00569,7.091E5,3.46E6,3.46E6,,DETECTED,8.979E4,0.3718,171.00557,171.00584,,,0.0247,0.3402,0.3955,171.00569,7.091E5,3.46E6,0.752,0.876,3.46E6,,
57,1.079E5,0.3718,171.0434,171.04369,0,0.3402,0.3955,171.04349,9.425E5,3.873E6,3.873E6,,DETECTED,1.079E5,0.3718,171.0434,171.04369,,,0.0269,0.3402,0.3955,171.04349,9.425E5,3.873E6,0.752,0.876,3.873E6,,
58,7.431E4,0.3718,174.02481,174.0251,0,0.3402,0.3955,174.02492,6.28E5,2.603E6,2.603E6,,DETECTED,7.431E4,0.3718,174.02481,174.0251,,,0.0298,0.3402,0.3955,174.02492,6.28E5,2.603E6,0.752,0.876,2.603E6,,
59,2.396E5,0.3718,181.98822,181.98871,0,0.3402,0.4034,181.98832,5.771E5,7.735E6,7.735E6,,DETECTED,2.396E5,0.3718,181.98822,181.98871,,,0.0306,0.3402,0.4034,181.98832,5.771E5,7.735E6,0.8941,0.8863,7.735E6,,
60,1.269E5,0.3718,184.9597,184.95996,0,0.3402,0.3955,184.95978,7.364E5,4.404E6,4.404E6,,DETECTED,1.269E5,0.3718,184.9597,184.95996,,,0.0275,0.3402,0.3955,184.95978,7.364E5,4.404E6,0.6462,0.876,4.404E6,,
61,7.606E5,0.3718,192.06184,192.06206,1,0.3319,0.4114,192.06192,6.573E5,2.681E7,2.681E7,,DETECTED,7.606E5,0.3718,192.06184,192.06206,1,0.0039,0.0277,0.3319,0.4114,192.06192,6.573E5,2.681E7,0.7989,0.8981,2.681E7,,
62,9.876E4,0.3718,193.06262,193.06348,0,0.3402,0.3955,193.06304,7.829E5,3.672E6,3.672E6,,DETECTED,9.876E4,0.3718,193.06262,193.06348,,,0.0273,0.3402,0.3955,193.06304,7.829E5,3.672E6,0.752,0.876,3.672E6,,
63,1.159E5,0.3718,194.05954,194.05968,0,0.3402,0.3955,194.0596,9.197E5,3.482E6,3.482E6,,DETECTED,1.159E5,0.3718,194.05954,194.05968,,,0.0404,0.3402,0.3955,194.0596,9.197E5,3.482E6,0.752,0.876,3.482E6,,
64,1.691E5,0.3718,197.04094,197.04108,0,0.3402,0.3955,197.041,1.263E6,6.48E6,6.48E6,,DETECTED,1.691E5,0.3718,197.04094,197.04108,,,0.0249,0.3402,0.3955,197.041,1.263E6,6.48E6,0.8877,0.876,6.48E6,,
65,3.608E5,0.3718,201.9738,201.97395,0,0.3402,0.3955,201.97385,1.869E6,1.296E7,1.296E7,,DETECTED,3.608E5,0.3718,201.9738,201.97395,,,0.0394,0.3402,0.3955,201.97385,1.869E6,1.296E7,0.6733,0.876,1.296E7,,
66,1.34E5,0.3718,209.02563,209.02596,0,0.3402,0.3955,209.02577,9.563E5,4.486E6,4.486E6,,DETECTED,1.34E5,0.3718,209.02563,209.02596,,,0.0296,0.3402,0.3955,209.02577,9.563E5,4.486E6,0.752,0.876,4.486E6,,
67,1.487E5,0.3718,209.07712,209.07733,0,0.3402,0.3955,209.07719,1.14E6,5.274E6,5.274E6,,DETECTED,1.487E5,0.3718,209.07712,209.07733,,,0.0299,0.3402,0.3955,209.07719,1.14E6,5.274E6,0.752,0.876,5.274E6,,
68,2.903E5,0.3718,214.00351,214.00487,0,0.3402,0.3955,214.00481,1.858E6,1.013E7,1.013E7,,DETECTED,2.903E5,0.3718,214.00351,214.00487,,,0.0306,0.3402,0.3955,214.00481,1.858E6,1.013E7,0.9384,0.876,1.013E7,,
69,8.407E4,0.3718,216.00102,216.00255,0,0.3402,0.3955,216.00222,5.12E5,3.088E6,3.088E6,,DETECTED,8.407E4,0.3718,216.00102,216.00255,,,0.0277,0.3402,0.3955,216.00222,5.12E5,3.088E6,0.6663,0.876,3.088E6,,
70,1.279E5,0.3718,217.95149,217.95206,1,0.3402,0.3955,217.95174,8.163E5,4.137E6,4.137E6,,DETECTED,1.279E5,0.3718,217.95149,217.95206,1,-0.0299,0.0304,0.3402,0.3955,217.95174,8.163E5,4.137E6,0.9237,0.876,4.137E6,,
71,1.484E5,0.3718,218.9481,218.9485,0,0.3402,0.3955,218.94834,1.01E6,5.088E6,5.088E6,,DETECTED,1.484E5,0.3718,218.9481,218.9485,,,0.0289,0.3402,0.3955,218.94834,1.01E6,5.088E6,0.9085,0.876,5.088E6,,
72,8.872E5,0.3718,220.98109,220.98129,0,0.3402,0.3955,220.98115,5.084E6,2.864E7,2.864E7,,DETECTED,8.872E5,0.3718,220.98109,220.98129,,,0.0315,0.3402,0.3955,220.98115,5.084E6,2.864E7,0.9469,0.876,2.864E7,,
73,4.754E6,0.3718,223.98894,223.98933,1,0.3319,0.4034,223.98906,1.38E6,1.615E8,1.615E8,,DETECTED,4.754E6,0.3718,223.98894,223.98933,1,-0.0175,0.0298,0.3319,0.4034,223.98906,1.38E6,1.615E8,0.6798,0.875,1.615E8,,
74,1.253E6,0.3718,225.98636,225.98657,0,0.3402,0.3955,225.98639,6.047E6,4.298E7,4.298E7,,DETECTED,1.253E6,0.3718,225.98636,225.98657,,,0.0302,0.3402,0.3955,225.98639,6.047E6,4.298E7,0.6843,0.876,4.298E7,,
75,1.821E5,0.3718,226.9874,226.98782,0,0.3402,0.3955,226.98757,8.578E5,6.156E6,6.156E6,,DETECTED,1.821E5,0.3718,226.9874,226.98782,,,0.029,0.3402,0.3955,226.98757,8.578E5,6.156E6,0.9706,0.876,6.156E6,,
76,4.207E5,0.3718,234.96133,234.96205,0,0.3402,0.3955,234.96143,2.503E6,1.309E7,1.309E7,,DETECTED,4.207E5,0.3718,234.96133,234.96205,,,0.033,0.3402,0.3955,234.96143,2.503E6,1.309E7,0.9422,0.876,1.309E7,,
77,3.378E5,0.3718,237.02059,237.021,0,0.3402,0.3955,237.02086,2.075E6,1.185E7,1.185E7,,DETECTED,3.378E5,0.3718,237.02059,237.021,,,0.0296,0.3402,0.3955,237.02086,2.075E6,1.185E7,0.9397,0.876,1.185E7,,
78,2.841E6,0.3718,239.96663,239.9669,1,0.3319,0.4034,239.96666,1.017E6,9.839E7,9.839E7,,DETECTED,2.841E6,0.3718,239.96663,239.9669,1,-0.0096,0.0291,0.3319,0.4034,239.96666,1.017E6,9.839E7,0.8059,0.8731,9.839E7,,
79,4.027E5,0.3718,240.96788,240.96802,0,0.3402,0.3955,240.96797,2.113E6,1.424E7,1.424E7,,DETECTED,4.027E5,0.3718,240.96788,240.96802,,,0.0297,0.3402,0.3955,240.96797,2.113E6,1.424E7,0.9635,0.876,1.424E7,,
80,8.632E4,0.3718,241.95395,241.95427,0,0.3402,0.3955,241.95407,7.87E5,2.631E6,2.631E6,,DETECTED,8.632E4,0.3718,241.95395,241.95427,,,0.0334,0.3402,0.3955,241.95407,7.87E5,2.631E6,0.752,0.876,2.631E6,,
81,3.917E5,0.3718,241.96391,241.96442,0,0.3402,0.3955,241.96412,2.202E6,1.348E7,1.348E7,,DETECTED,3.917E5,0.3718,241.96391,241.96442,,,0.0295,0.3402,0.3955,241.96412,2.202E6,1.348E7,0.9506,0.876,1.348E7,,
82,2.803E6,0.3718,242.99935,243.00098,0,0.3319,0.4034,243.00081,8.826E5,9.112E7,9.112E7,,DETECTED,2.803E6,0.3718,242.99935,243.00098,,,0.0309,0.3319,0.4034,243.00081,8.826E5,9.112E7,0.8104,0.8752,9.112E7,,
83,1.627E5,0.3718,245.99394,245.99425,0,0.3402,0.3955,245.99403,1.004E6,5.9E6,5.9E6,,DETECTED,1.627E5,0.3718,245.99394,245.99425,,,0.0374,0.3402,0.3955,245.99403,1.004E6,5.9E6,0.6663,0.876,5.9E6,,
84,1.273E6,0.3718,257.97714,257.97745,1,0.3319,0.4034,257.97721,6.688E5,4.047E7,4.047E7,,DETECTED,1.273E6,0.3718,257.97714,257.97745,1,0.0016,0.0323,0.3319,0.4034,257.97721,6.688E5,4.047E7,0.7428,0.8731,4.047E7,,
85,1.937E5,0.3718,258.97836,258.97919,0,0.3402,0.3955,258.9787,1.528E6,6.425E6,6.425E6,,DETECTED,1.937E5,0.3718,258.97836,258.97919,,,0.0532,0.3402,0.3955,258.9787,1.528E6,6.425E6,0.752,0.876,6.425E6,,
86,1.079E7,0.3718,265.01559,265.01692,2,0.3319,0.4114,265.01564,6.327E5,3.707E8,3.707E8,,DETECTED,1.079E7,0.3718,265.01559,265.01692,2,-0.0198,0.03,0.3319,0.4114,265.01564,6.327E5,3.707E8,0.8113,0.8762,3.707E8,,
87,3.41E6,0.3718,266.01429,266.01743,0,0.3319,0.4034,266.01692,9.932E5,1.168E8,1.168E8,,DETECTED,3.41E6,0.3718,266.01429,266.01743,,,0.0301,0.3319,0.4034,266.01692,9.932E5,1.168E8,0.811,0.8759,1.168E8,,
88,2.961E6,0.3718,267.01263,267.01328,0,0.3319,0.4034,267.01284,8.927E5,1.019E8,1.019E8,,DETECTED,2.961E6,0.3718,267.01263,267.01328,,,0.0296,0.3319,0.4034,267.01284,8.927E5,1.019E8,0.8035,0.8752,1.019E8,,
89,4.963E5,0.3718,268.01422,268.01462,0,0.3402,0.3955,268.01441,2.589E6,1.723E7,1.723E7,,DETECTED,4.963E5,0.3718,268.01422,268.01462,,,0.0309,0.3402,0.3955,268.01441,2.589E6,1.723E7,0.9641,0.876,1.723E7,,
90,1.555E6,0.3718,280.9931,280.9938,1,0.3319,0.4034,280.99318,7.229E5,5.091E7,5.091E7,,DETECTED,1.555E6,0.3718,280.9931,280.9938,1,-0.0017,0.0304,0.3319,0.4034,280.99318,7.229E5,5.091E7,0.7409,0.8723,5.091E7,,
91,2.601E5,0.3718,281.99445,281.99503,0,0.3402,0.3955,281.99472,1.82E6,8.618E6,8.618E6,,DETECTED,2.601E5,0.3718,281.99445,281.99503,,,0.0288,0.3402,0.3955,281.99472,1.82E6,8.618E6,0.752,0.876,8.618E6,,
92,8.853E4,0.3718,283.97687,283.97736,0,0.3402,0.3955,283.9771,9.137E5,2.519E6,2.519E6,,DETECTED,8.853E4,0.3718,283.97687,283.97736,,,0.0353,0.3402,0.3955,283.9771,9.137E5,2.519E6,0.752,0.876,2.519E6,,
93,2.478E5,0.3718,287.95926,287.95959,0,0.3402,0.3955,287.95945,2.283E6,7.181E6,7.181E6,,DETECTED,2.478E5,0.3718,287.95926,287.95959,,,0.0351,0.3402,0.3955,287.95945,2.283E6,7.181E6,0.752,0.876,7.181E6,,
94,6.772E4,0.3718,289.95639,289.95694,0,0.3402,0.3955,289.95663,6.499E5,2.117E6,2.117E6,,DETECTED,6.772E4,0.3718,289.95639,289.95694,,,0.0342,0.3402,0.3955,289.95663,6.499E5,2.117E6,0.752,0.876,2.117E6,,
95,1.127E5,0.3718,304.96921,304.97009,0,0.3402,0.3955,304.9698,1.17E6,3.424E6,3.424E6,,DETECTED,1.127E5,0.3718,304.96921,304.97009,,,0.0363,0.3402,0.3955,304.9698,1.17E6,3.424E6,0.752,0.876,3.424E6,,
96,7.111E4,0.3718,314.95297,314.95401,0,0.3402,0.3955,314.9535,6.688E5,2.212E6,2.212E6,,DETECTED,7.111E4,0.3718,314.95297,314.95401,,,0.0345,0.3402,0.3955,314.9535,6.688E5,2.212E6,0.752,0.876,2.212E6,,
97,1.07E5,0.3718,327.98477,327.98508,0,0.3402,0.3955,327.98487,9.468E5,3.022E6,3.022E6,,DETECTED,1.07E5,0.3718,327.98477,327.98508,,,0.0387,0.3402,0.3955,327.98487,9.468E5,3.022E6,0.752,0.876,3.022E6,,
98,7.15E4,0.3718,338.97052,338.97113,0,0.3402,0.3955,338.97069,7.33E5,2.118E6,2.118E6,,DETECTED,7.15E4,0.3718,338.97052,338.97113,,,0.0349,0.3402,0.3955,338.97069,7.33E5,2.118E6,0.752,0.876,2.118E6,,
