id,area,rt,mz_range:min,mz_range:max,fragment_scans,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,charge,datafile:20250402_PMA_tp24_solanum_qc_02.mzML:feature_state,datafile:20250402_PMA_tp24_solanum_qc_02.mzML:area,datafile:20250402_PMA_tp24_solanum_qc_02.mzML:rt,datafile:20250402_PMA_tp24_solanum_qc_02.mzML:mz_range:min,datafile:20250402_PMA_tp24_solanum_qc_02.mzML:mz_range:max,datafile:20250402_PMA_tp24_solanum_qc_02.mzML:fragment_scans,datafile:20250402_PMA_tp24_solanum_qc_02.mzML:rt_ms2_apex_distance,datafile:20250402_PMA_tp24_solanum_qc_02.mzML:fwhm,datafile:20250402_PMA_tp24_solanum_qc_02.mzML:rt_range:min,datafile:20250402_PMA_tp24_solanum_qc_02.mzML:rt_range:max,datafile:20250402_PMA_tp24_solanum_qc_02.mzML:mz,datafile:20250402_PMA_tp24_solanum_qc_02.mzML:intensity_range:min,datafile:20250402_PMA_tp24_solanum_qc_02.mzML:intensity_range:max,datafile:20250402_PMA_tp24_solanum_qc_02.mzML:asymmetry_factor,datafile:20250402_PMA_tp24_solanum_qc_02.mzML:tailing_factor,datafile:20250402_PMA_tp24_solanum_qc_02.mzML:height,datafile:20250402_PMA_tp24_solanum_qc_02.mzML:charge,datafile:20250402_PMA_tp24_solanum_qc_02.mzML:isotopes
1,1.616E5,0.3485,129.13881,129.13893,1,0.3235,0.4039,129.13888,5.078E5,6.074E6,6.074E6,,DETECTED,1.616E5,0.3485,129.13881,129.13893,1,-0.0018,0.0191,0.3235,0.4039,129.13888,5.078E5,6.074E6,2.4468,1.5241,6.074E6,,
2,9.515E5,0.3485,146.16533,146.1656,1,0.3235,0.396,146.16537,1.963E6,4.517E7,4.517E7,,DETECTED,9.515E5,0.3485,146.16533,146.1656,1,-0.0126,0.015,0.3235,0.396,146.16537,1.963E6,4.517E7,1.5259,1.2407,4.517E7,,
3,8.488E4,0.3485,160.18082,160.18109,0,0.3235,0.3801,160.18099,5.943E5,4.056E6,4.056E6,,DETECTED,8.488E4,0.3485,160.18082,160.18109,,,0.0155,0.3235,0.3801,160.18099,5.943E5,4.056E6,1.421,1.1306,4.056E6,,
4,1.371E5,0.3485,235.95206,235.95229,1,0.332,0.388,235.95216,9.699E5,7.067E6,7.067E6,,DETECTED,1.371E5,0.3485,235.95206,235.95229,1,-0.0029,0.0158,0.332,0.388,235.95216,9.699E5,7.067E6,20.841,1.6952,7.067E6,,
5,5.742E5,0.3643,130.01701,130.01718,0,0.3405,0.4039,130.01705,6.106E5,1.918E7,1.918E7,,DETECTED,5.742E5,0.3643,130.01701,130.01718,,,0.035,0.3405,0.4039,130.01705,6.106E5,1.918E7,1.1888,1.1473,1.918E7,,
6,8.827E4,0.3643,283.97629,283.97708,0,0.3405,0.396,283.97675,5.725E5,2.761E6,2.761E6,,DETECTED,8.827E4,0.3643,283.97629,283.97708,,,0.03,0.3405,0.396,283.97675,5.725E5,2.761E6,1.3332,1.1666,2.761E6,,
7,5.659E5,0.3643,286.95844,286.95859,1,0.3405,0.396,286.95853,3.025E6,1.768E7,1.768E7,,DETECTED,5.659E5,0.3643,286.95844,286.95859,1,0.0197,0.0421,0.3405,0.396,286.95853,3.025E6,1.768E7,1.0377,1.1666,1.768E7,,
8,9.922E4,0.3643,304.96924,304.96964,0,0.3405,0.396,304.96939,6.869E5,2.879E6,2.879E6,,DETECTED,9.922E4,0.3643,304.96924,304.96964,,,0.0354,0.3405,0.396,304.96939,6.869E5,2.879E6,1.3332,1.1666,2.879E6,,
9,2.392E5,0.3643,353.94693,353.94708,0,0.3405,0.396,353.94701,1.375E6,7.365E6,7.365E6,,DETECTED,2.392E5,0.3643,353.94693,353.94708,,,0.0326,0.3405,0.396,353.94701,1.375E6,7.365E6,1.0409,1.1666,7.365E6,,
10,2.09E5,0.3643,427.95053,427.95139,0,0.3405,0.396,427.951,6.207E5,6.661E6,6.661E6,,DETECTED,2.09E5,0.3643,427.95053,427.95139,,,0.047,0.3405,0.396,427.951,6.207E5,6.661E6,0.9961,1.0092,6.661E6,,
11,1.672E5,0.3643,469.91431,469.91629,0,0.3405,0.396,469.91462,5.526E5,5.399E6,5.399E6,,DETECTED,1.672E5,0.3643,469.91431,469.91629,,,0.288,0.3405,0.396,469.91462,5.526E5,5.399E6,1.0002,1.1666,5.399E6,,
12,1.801E6,0.3722,123.04058,123.04066,1,0.3405,0.4039,123.0406,1.662E6,6.36E7,6.36E7,,DETECTED,1.801E6,0.3722,123.04058,123.04066,1,-0.0062,0.0343,0.3405,0.4039,123.0406,1.662E6,6.36E7,0.6753,0.8549,6.36E7,,
13,4.799E5,0.3722,124.03954,124.04144,1,0.0029,0.396,124.04044,6.39E5,8.712E6,8.712E6,,DETECTED,4.799E5,0.3722,124.03954,124.04144,1,-0.0941,0.0377,0.0029,0.396,124.04044,6.39E5,8.712E6,0.0444,0.5353,8.712E6,,
14,3.471E5,0.3722,125.0381,125.03822,0,0.3405,0.396,125.03815,1.919E6,1.302E7,1.302E7,,DETECTED,3.471E5,0.3722,125.0381,125.03822,,,0.0327,0.3405,0.396,125.03815,1.919E6,1.302E7,0.6731,0.8757,1.302E7,,
15,2.693E6,0.3722,125.98643,125.98659,9,0.0029,0.4039,125.98649,5.81E5,7.628E7,7.628E7,,DETECTED,2.693E6,0.3722,125.98643,125.98659,9,-0.3534,0.0314,0.0029,0.4039,125.98649,5.81E5,7.628E7,0.6515,0.8608,7.628E7,,
16,2.868E6,0.3722,128.01949,128.01987,2,0.332,0.4199,128.01951,7.536E5,9.645E7,9.645E7,,DETECTED,2.868E6,0.3722,128.01949,128.01987,2,-0.0141,0.0357,0.332,0.4199,128.01951,7.536E5,9.645E7,0.7271,0.8782,9.645E7,,
17,3.854E5,0.3722,129.01988,129.02023,0,0.3405,0.396,129.02008,2.479E6,1.262E7,1.262E7,,DETECTED,3.854E5,0.3722,129.01988,129.02023,,,0.0311,0.3405,0.396,129.02008,2.479E6,1.262E7,0.6725,0.8757,1.262E7,,
18,1.808E5,0.3722,138.02754,138.02768,0,0.3405,0.396,138.0276,9.981E5,6.408E6,6.408E6,,DETECTED,1.808E5,0.3722,138.02754,138.02768,,,0.0307,0.3405,0.396,138.0276,9.981E5,6.408E6,0.526,0.8757,6.408E6,,
19,1.513E5,0.3722,139.01796,139.01836,0,0.3405,0.396,139.01799,9.41E5,4.938E6,4.938E6,,DETECTED,1.513E5,0.3722,139.01796,139.01836,,,0.0308,0.3405,0.396,139.01799,9.41E5,4.938E6,0.9396,0.8757,4.938E6,,
20,8.575E4,0.3722,140.96173,140.96187,0,0.3405,0.396,140.96179,5.555E5,2.895E6,2.895E6,,DETECTED,8.575E4,0.3722,140.96173,140.96187,,,0.0316,0.3405,0.396,140.96179,5.555E5,2.895E6,0.9326,0.8757,2.895E6,,
21,1.112E5,0.3722,141.05086,141.05116,0,0.3405,0.396,141.05097,8.365E5,3.995E6,3.995E6,,DETECTED,1.112E5,0.3722,141.05086,141.05116,,,0.0353,0.3405,0.396,141.05097,8.365E5,3.995E6,0.7514,0.8757,3.995E6,,
22,3.778E5,0.3722,143.99702,143.99718,1,0.3405,0.396,143.99704,2.657E6,1.215E7,1.215E7,,DETECTED,3.778E5,0.3722,143.99702,143.99718,1,0.0186,0.0324,0.3405,0.396,143.99704,2.657E6,1.215E7,0.7514,0.8757,1.215E7,,
23,1.479E5,0.3722,146.02994,146.03015,0,0.3405,0.396,146.02997,1.222E6,5.329E6,5.329E6,,DETECTED,1.479E5,0.3722,146.02994,146.03015,,,0.03,0.3405,0.396,146.02997,1.222E6,5.329E6,0.7514,0.8757,5.329E6,,
24,3.174E7,0.3722,151.03526,151.03577,2,0.332,0.4676,151.0354,6.401E5,1.095E9,1.095E9,,DETECTED,3.174E7,0.3722,151.03526,151.03577,2,-0.0277,0.0335,0.332,0.4676,151.0354,6.401E5,1.095E9,0.73,0.882,1.095E9,,
25,2.177E5,0.3722,151.04492,151.0451,0,0.3405,0.396,151.04499,1.488E6,7.655E6,7.655E6,,DETECTED,2.177E5,0.3722,151.04492,151.0451,,-0.0277,0.4942,0.3405,0.396,151.04499,1.488E6,7.655E6,0.6727,0.8757,7.655E6,,
26,4.833E6,0.3722,152.03563,152.0368,0,0.332,0.4279,152.03669,5.293E5,1.75E8,1.75E8,,DETECTED,4.833E6,0.3722,152.03563,152.0368,,,0.0304,0.332,0.4279,152.03669,5.293E5,1.75E8,0.7784,0.8759,1.75E8,,
27,4.974E6,0.3722,153.03287,153.03333,0,0.332,0.4279,153.03291,7.09E5,1.719E8,1.719E8,1,DETECTED,4.974E6,0.3722,153.03287,153.03333,,,0.0333,0.332,0.4279,153.03291,7.09E5,1.719E8,0.7292,0.8804,1.719E8,1,2
28,2.666E5,0.3722,153.03885,153.03947,0,0.3405,0.396,153.03893,1.807E6,9.525E6,9.525E6,,DETECTED,2.666E5,0.3722,153.03885,153.03947,,,0.0359,0.3405,0.396,153.03893,1.807E6,9.525E6,0.5434,0.8757,9.525E6,,
30,3.308E5,0.3722,156.01433,156.01447,0,0.3405,0.396,156.01435,1.923E6,1.191E7,1.191E7,,DETECTED,3.308E5,0.3722,156.01433,156.01447,,,0.0323,0.3405,0.396,156.01435,1.923E6,1.191E7,0.6485,0.8757,1.191E7,,
31,1.732E5,0.3722,164.06694,164.06715,0,0.3405,0.396,164.06701,1.378E6,6.208E6,6.208E6,,DETECTED,1.732E5,0.3722,164.06694,164.06715,,,0.0297,0.3405,0.396,164.06701,1.378E6,6.208E6,0.7514,0.8757,6.208E6,,
32,2.583E6,0.3722,167.01294,167.01312,1,0.3405,0.396,167.01297,2.585E6,8.97E7,8.97E7,1,DETECTED,2.583E6,0.3722,167.01294,167.01312,1,-0.0119,0.0356,0.3405,0.396,167.01297,2.585E6,8.97E7,0.5401,0.8757,8.97E7,1,2
34,6.541E5,0.3722,169.04594,169.0461,1,0.3405,0.4039,169.04601,9.694E5,2.14E7,2.14E7,,DETECTED,6.541E5,0.3722,169.04594,169.0461,1,0.0061,0.0308,0.3405,0.4039,169.04601,9.694E5,2.14E7,0.6753,0.8724,2.14E7,,
35,1.019E5,0.3722,171.04341,171.04362,0,0.3405,0.396,171.04349,8.495E5,3.579E6,3.579E6,,DETECTED,1.019E5,0.3722,171.04341,171.04362,,,0.0281,0.3405,0.396,171.04349,8.495E5,3.579E6,0.7514,0.8757,3.579E6,,
36,6.756E4,0.3722,174.02481,174.02501,0,0.3405,0.396,174.02494,5.819E5,2.296E6,2.296E6,,DETECTED,6.756E4,0.3722,174.02481,174.02501,,,0.0281,0.3405,0.396,174.02494,5.819E5,2.296E6,0.7514,0.8757,2.296E6,,
37,2.086E5,0.3722,181.98827,181.98877,0,0.3405,0.396,181.98835,1.483E6,7.472E6,7.472E6,,DETECTED,2.086E5,0.3722,181.98827,181.98877,,,0.035,0.3405,0.396,181.98835,1.483E6,7.472E6,0.9211,0.8757,7.472E6,,
38,4.307E5,0.3722,182.96214,182.96228,1,0.3405,0.396,182.96225,1.283E6,1.735E7,1.735E7,,DETECTED,4.307E5,0.3722,182.96214,182.96228,1,0.0106,0.0287,0.3405,0.396,182.96225,1.283E6,1.735E7,0.6306,0.7554,1.735E7,,
39,6.645E5,0.3722,192.06187,192.06204,1,0.3405,0.4039,192.06193,9.917E5,2.202E7,2.202E7,,DETECTED,6.645E5,0.3722,192.06187,192.06204,1,0.005,0.0304,0.3405,0.4039,192.06193,9.917E5,2.202E7,0.6884,0.8728,2.202E7,,
40,8.68E4,0.3722,193.06291,193.06375,0,0.3405,0.396,193.06322,5.919E5,3.471E6,3.471E6,,DETECTED,8.68E4,0.3722,193.06291,193.06375,,,0.0276,0.3405,0.396,193.06322,5.919E5,3.471E6,0.943,0.8757,3.471E6,,
41,1.043E5,0.3722,194.05948,194.05966,0,0.3405,0.396,194.05955,8.743E5,3.53E6,3.53E6,,DETECTED,1.043E5,0.3722,194.05948,194.05966,,,0.0288,0.3405,0.396,194.05955,8.743E5,3.53E6,0.7514,0.8757,3.53E6,,
42,1.442E5,0.3722,197.04091,197.04114,0,0.3405,0.396,197.04098,9.954E5,4.691E6,4.691E6,,DETECTED,1.442E5,0.3722,197.04091,197.04114,,,0.0309,0.3405,0.396,197.04098,9.954E5,4.691E6,0.7514,0.8757,4.691E6,,
43,2.271E5,0.3722,198.93985,198.94002,0,0.3405,0.396,198.93993,8.676E5,8.029E6,8.029E6,,DETECTED,2.271E5,0.3722,198.93985,198.94002,,,0.0465,0.3405,0.396,198.93993,8.676E5,8.029E6,0.6444,0.8757,8.029E6,,
44,1.273E6,0.3722,200.97251,200.97322,1,0.3405,0.396,200.97311,3.544E6,4.875E7,4.875E7,,DETECTED,1.273E6,0.3722,200.97251,200.97322,1,-0.004,0.0344,0.3405,0.396,200.97311,3.544E6,4.875E7,0.6376,0.7543,4.875E7,,
45,3.053E5,0.3722,201.97385,201.97409,0,0.3405,0.396,201.97387,1.015E6,1.111E7,1.111E7,,DETECTED,3.053E5,0.3722,201.97385,201.97409,,,0.036,0.3405,0.396,201.97387,1.015E6,1.111E7,0.6357,0.7579,1.111E7,,
46,3.092E5,0.3722,202.97046,202.97067,0,0.3405,0.396,202.97051,8.992E5,1.178E7,1.178E7,,DETECTED,3.092E5,0.3722,202.97046,202.97067,,,0.0369,0.3405,0.396,202.97051,8.992E5,1.178E7,0.6391,0.7549,1.178E7,,
47,1.451E5,0.3722,209.07709,209.07736,0,0.3405,0.396,209.07719,8.424E5,5.114E6,5.114E6,,DETECTED,1.451E5,0.3722,209.07709,209.07736,,,0.0347,0.3405,0.396,209.07719,8.424E5,5.114E6,0.6586,0.8757,5.114E6,,
48,2.484E5,0.3722,214.00342,214.0049,0,0.3405,0.396,214.00484,8.643E5,8.787E6,8.787E6,,DETECTED,2.484E5,0.3722,214.00342,214.0049,,,0.0367,0.3405,0.396,214.00484,8.643E5,8.787E6,0.6243,0.7593,8.787E6,,
49,7.65E5,0.3722,216.95079,216.951,1,0.3405,0.396,216.95085,2.954E6,2.812E7,2.812E7,,DETECTED,7.65E5,0.3722,216.95079,216.951,1,0.0028,0.0359,0.3405,0.396,216.95085,2.954E6,2.812E7,0.6294,0.8757,2.812E7,,
50,3.056E6,0.3722,218.98294,218.98392,1,0.3405,0.396,218.98378,1.196E7,1.135E8,1.135E8,,DETECTED,3.056E6,0.3722,218.98294,218.98392,1,-0.013,0.038,0.3405,0.396,218.98378,1.196E7,1.135E8,0.6395,0.8757,1.135E8,,
51,7.783E5,0.3722,219.98457,219.9848,0,0.3405,0.396,219.98461,3.044E6,2.861E7,2.861E7,,DETECTED,7.783E5,0.3722,219.98457,219.9848,,,0.0408,0.3405,0.396,219.98461,3.044E6,2.861E7,0.6404,0.8757,2.861E7,,
52,8.016E5,0.3722,220.98112,220.98125,0,0.3405,0.396,220.98118,2.94E6,2.977E7,2.977E7,,DETECTED,8.016E5,0.3722,220.98112,220.98125,,,0.0372,0.3405,0.396,220.98118,2.94E6,2.977E7,0.6354,0.7593,2.977E7,,
53,4.318E6,0.3722,223.98872,223.98953,1,0.3405,0.396,223.98908,5.54E5,1.72E8,1.72E8,,DETECTED,4.318E6,0.3722,223.98872,223.98953,1,-0.0175,0.029,0.3405,0.396,223.98908,5.54E5,1.72E8,0.6401,0.7546,1.72E8,,
54,1.127E6,0.3722,224.98855,224.99017,0,0.3405,0.396,224.99007,3.49E6,4.491E7,4.491E7,,DETECTED,1.127E6,0.3722,224.98855,224.99017,,,0.0288,0.3405,0.396,224.99007,3.49E6,4.491E7,0.6431,0.756,4.491E7,,
55,1.129E6,0.3722,225.98639,225.9865,0,0.3405,0.396,225.98643,3.312E6,4.549E7,4.549E7,,DETECTED,1.129E6,0.3722,225.98639,225.9865,,,0.0301,0.3405,0.396,225.98643,3.312E6,4.549E7,0.6437,0.7547,4.549E7,,
56,2.896E5,0.3722,234.96136,234.96245,0,0.3405,0.396,234.96149,1.397E6,9.982E6,9.982E6,,DETECTED,2.896E5,0.3722,234.96136,234.96245,,,0.0337,0.3405,0.396,234.96149,1.397E6,9.982E6,0.6499,0.8757,9.982E6,,
57,2.948E5,0.3722,237.02067,237.02101,0,0.3405,0.396,237.02084,1.146E6,1.083E7,1.083E7,,DETECTED,2.948E5,0.3722,237.02067,237.02101,,,0.0396,0.3405,0.396,237.02084,1.146E6,1.083E7,0.6208,0.8757,1.083E7,,
58,1.941E6,0.3722,239.96663,239.96684,1,0.3405,0.396,239.96669,7.379E6,7.111E7,7.111E7,,DETECTED,1.941E6,0.3722,239.96663,239.96684,1,-0.0096,0.0394,0.3405,0.396,239.96669,7.379E6,7.111E7,0.6393,0.8757,7.111E7,,
59,2.287E5,0.3722,240.95303,240.95335,0,0.3405,0.396,240.95319,1.067E6,7.615E6,7.615E6,,DETECTED,2.287E5,0.3722,240.95303,240.95335,,,0.0523,0.3405,0.396,240.95319,1.067E6,7.615E6,0.515,0.8757,7.615E6,,
60,2.69E5,0.3722,240.96765,240.96822,0,0.3405,0.396,240.96788,1.058E6,1E7,1E7,,DETECTED,2.69E5,0.3722,240.96765,240.96822,,,0.0374,0.3405,0.396,240.96788,1.058E6,1E7,0.6282,0.8757,1E7,,
61,2.64E5,0.3722,241.96423,241.96445,0,0.3405,0.396,241.96432,1.081E6,1.076E7,1.076E7,,DETECTED,2.64E5,0.3722,241.96423,241.96445,,,0.0293,0.3405,0.396,241.96432,1.081E6,1.076E7,0.6446,0.8757,1.076E7,,
62,8.78E6,0.3722,241.99957,241.9998,2,0.332,0.4039,241.99962,7.128E5,3.262E8,3.262E8,,DETECTED,8.78E6,0.3722,241.99957,241.9998,2,-0.0187,0.0354,0.332,0.4039,241.99962,7.128E5,3.262E8,0.6371,0.8429,3.262E8,,
63,1.045E5,0.3722,242.9505,242.95097,0,0.3405,0.396,242.9507,6.184E5,3.481E6,3.481E6,,DETECTED,1.045E5,0.3722,242.9505,242.95097,,,0.034,0.3405,0.396,242.9507,6.184E5,3.481E6,0.5373,0.8757,3.481E6,,
64,2.534E6,0.3722,242.99893,243.00096,0,0.3405,0.396,243.00085,9.219E6,9.688E7,9.688E7,,DETECTED,2.534E6,0.3722,242.99893,243.00096,,,0.0336,0.3405,0.396,243.00085,9.219E6,9.688E7,0.6351,0.7595,9.688E7,,
65,2.407E6,0.3722,243.99693,243.99718,0,0.3405,0.396,243.99698,9.457E6,8.997E7,8.997E7,,DETECTED,2.407E6,0.3722,243.99693,243.99718,,,0.0346,0.3405,0.396,243.99698,9.457E6,8.997E7,0.6357,0.8757,8.997E7,,
66,3.584E5,0.3722,244.99818,244.99841,0,0.3405,0.396,244.99822,1.466E6,1.309E7,1.309E7,,DETECTED,3.584E5,0.3722,244.99818,244.99841,,,0.0363,0.3405,0.396,244.99822,1.466E6,1.309E7,0.6441,0.8757,1.309E7,,
67,9.036E5,0.3722,257.9772,257.97742,1,0.3405,0.396,257.97726,4.344E6,3.163E7,3.163E7,,DETECTED,9.036E5,0.3722,257.9772,257.97742,1,-0.0017,0.0387,0.3405,0.396,257.97726,4.344E6,3.163E7,0.6354,0.8757,3.163E7,,
68,1.277E5,0.3722,258.96362,258.96405,0,0.3405,0.396,258.96379,8.194E5,3.734E6,3.734E6,,DETECTED,1.277E5,0.3722,258.96362,258.96405,,,0.0357,0.3405,0.396,258.96379,8.194E5,3.734E6,0.7514,0.8757,3.734E6,,
69,1.368E5,0.3722,258.97846,258.97882,0,0.3405,0.396,258.97874,6.457E5,4.734E6,4.734E6,,DETECTED,1.368E5,0.3722,258.97846,258.97882,,,0.0481,0.3405,0.396,258.97874,6.457E5,4.734E6,0.6436,0.8757,4.734E6,,
70,1.146E5,0.3722,259.97476,259.97507,0,0.3405,0.396,259.97481,6.224E5,4.153E6,4.153E6,,DETECTED,1.146E5,0.3722,259.97476,259.97507,,,0.0341,0.3405,0.396,259.97481,6.224E5,4.153E6,0.6605,0.8757,4.153E6,,
71,9.698E6,0.3722,265.01562,265.0174,2,0.332,0.4039,265.01567,7.405E5,3.598E8,3.598E8,,DETECTED,9.698E6,0.3722,265.01562,265.0174,2,-0.0198,0.0339,0.332,0.4039,265.01567,7.405E5,3.598E8,0.6347,0.8407,3.598E8,,
72,3.073E6,0.3722,266.01422,266.01718,0,0.3405,0.396,266.01693,1.096E7,1.143E8,1.143E8,,DETECTED,3.073E6,0.3722,266.01422,266.01718,,,0.0329,0.3405,0.396,266.01693,1.096E7,1.143E8,0.6362,0.7594,1.143E8,,
73,2.653E6,0.3722,267.01285,267.01306,0,0.3405,0.396,267.0129,9.617E6,1.001E8,1.001E8,,DETECTED,2.653E6,0.3722,267.01285,267.01306,,,0.0323,0.3405,0.396,267.0129,9.617E6,1.001E8,0.6382,0.7594,1.001E8,,
74,4.371E5,0.3722,268.01419,268.01447,0,0.3405,0.396,268.01442,1.588E6,1.59E7,1.59E7,,DETECTED,4.371E5,0.3722,268.01419,268.01447,,,0.039,0.3405,0.396,268.01442,1.588E6,1.59E7,0.6318,0.7593,1.59E7,,
75,2.509E5,0.3722,268.94766,268.94809,0,0.3405,0.396,268.94784,1.069E6,8.049E6,8.049E6,,DETECTED,2.509E5,0.3722,268.94766,268.94809,,,0.0406,0.3405,0.396,268.94784,1.069E6,8.049E6,0.5129,0.8757,8.049E6,,
76,1.602E5,0.3722,269.00937,269.01001,0,0.3405,0.396,269.00955,6.298E5,5.267E6,5.267E6,,DETECTED,1.602E5,0.3722,269.00937,269.01001,,,0.0304,0.3405,0.396,269.00955,6.298E5,5.267E6,0.5069,0.8757,5.267E6,,
77,1.037E6,0.3722,280.99316,280.99403,1,0.3405,0.396,280.99325,4.855E6,3.796E7,3.796E7,,DETECTED,1.037E6,0.3722,280.99316,280.99403,1,-0.0029,0.0383,0.3405,0.396,280.99325,4.855E6,3.796E7,0.5109,0.8757,3.796E7,,
78,2.025E5,0.3722,281.9794,281.98001,0,0.3405,0.396,281.9796,1.203E6,5.744E6,5.744E6,,DETECTED,2.025E5,0.3722,281.9794,281.98001,,,0.0355,0.3405,0.396,281.9796,1.203E6,5.744E6,0.7514,0.8757,5.744E6,,
79,1.71E5,0.3722,281.99454,281.99521,0,0.3405,0.396,281.99471,7.939E5,5.656E6,5.656E6,,DETECTED,1.71E5,0.3722,281.99454,281.99521,,,0.0432,0.3405,0.396,281.99471,7.939E5,5.656E6,0.5153,0.8757,5.656E6,,
80,1.246E5,0.3722,282.9906,282.99103,0,0.3405,0.396,282.99084,5.978E5,4.839E6,4.839E6,,DETECTED,1.246E5,0.3722,282.9906,282.99103,,,0.0346,0.3405,0.396,282.99084,5.978E5,4.839E6,0.6478,0.8757,4.839E6,,
81,2.328E5,0.3722,287.95935,287.95969,0,0.3405,0.396,287.95946,1.267E6,7.363E6,7.363E6,,DETECTED,2.328E5,0.3722,287.95935,287.95969,,,0.0392,0.3405,0.396,287.95946,1.267E6,7.363E6,0.5305,0.8757,7.363E6,,
82,2.357E5,0.3722,288.95551,288.95602,0,0.3405,0.396,288.95566,1.223E6,6.91E6,6.91E6,,DETECTED,2.357E5,0.3722,288.95551,288.95602,,,0.0345,0.3405,0.396,288.95566,1.223E6,6.91E6,0.5266,0.8757,6.91E6,,
83,9.144E4,0.3722,302.93588,302.93631,0,0.3405,0.396,302.93607,6.046E5,3.066E6,3.066E6,,DETECTED,9.144E4,0.3722,302.93588,302.93631,,,0.0324,0.3405,0.396,302.93607,6.046E5,3.066E6,0.5484,0.8757,3.066E6,,
84,9.149E5,0.3722,309.97446,309.9747,1,0.3405,0.396,309.97454,4.725E6,2.896E7,2.896E7,,DETECTED,9.149E5,0.3722,309.97446,309.9747,1,0.0016,0.0327,0.3405,0.396,309.97454,4.725E6,2.896E7,0.5231,0.8757,2.896E7,,
85,3.838E5,0.3722,310.97281,310.97583,0,0.3405,0.396,310.97551,1.952E6,1.124E7,1.124E7,,DETECTED,3.838E5,0.3722,310.97281,310.97583,,,0.0342,0.3405,0.396,310.97551,1.952E6,1.124E7,0.5246,0.8757,1.124E7,,
86,3.841E5,0.3722,311.97085,311.97186,0,0.3405,0.396,311.97166,2.111E6,1.151E7,1.151E7,,DETECTED,3.841E5,0.3722,311.97085,311.97186,,,0.034,0.3405,0.396,311.97166,2.111E6,1.151E7,0.529,0.8757,1.151E7,,
87,1.144E5,0.3722,312.97281,312.97342,0,0.3405,0.396,312.97287,5.324E5,4.032E6,4.032E6,,DETECTED,1.144E5,0.3722,312.97281,312.97342,,,0.0383,0.3405,0.396,312.97287,5.324E5,4.032E6,0.5153,0.8757,4.032E6,,
88,2.349E5,0.3722,325.95197,325.95209,0,0.3405,0.396,325.95202,1.199E6,7.941E6,7.941E6,,DETECTED,2.349E5,0.3722,325.95197,325.95209,,,0.0374,0.3405,0.396,325.95202,1.199E6,7.941E6,0.5211,0.8757,7.941E6,,
89,8.852E4,0.3722,327.98477,327.98508,0,0.3405,0.396,327.98498,5.574E5,2.589E6,2.589E6,,DETECTED,8.852E4,0.3722,327.98477,327.98508,,,0.0347,0.3405,0.396,327.98498,5.574E5,2.589E6,0.7514,0.8757,2.589E6,,
90,1.552E5,0.3722,337.96906,337.96945,0,0.3405,0.396,337.9693,5.63E5,5.242E6,5.242E6,,DETECTED,1.552E5,0.3722,337.96906,337.96945,,,0.0407,0.3405,0.396,337.9693,5.63E5,5.242E6,0.5033,0.8757,5.242E6,,
91,4.137E5,0.3722,382.92746,382.92825,1,0.3405,0.396,382.9279,9.202E5,1.434E7,1.434E7,,DETECTED,4.137E5,0.3722,382.92746,382.92825,1,0.014,0.0456,0.3405,0.396,382.9279,9.202E5,1.434E7,0.6167,0.7526,1.434E7,,
92,2.155E5,0.3722,383.92877,383.9295,0,0.3405,0.396,383.9289,6.396E5,8.05E6,8.05E6,,DETECTED,2.155E5,0.3722,383.92877,383.9295,,,0.0344,0.3405,0.396,383.9289,6.396E5,8.05E6,0.6146,0.7564,8.05E6,,
93,2.426E5,0.3722,384.92545,384.92606,0,0.3405,0.396,384.92582,6.577E5,8.111E6,8.111E6,,DETECTED,2.426E5,0.3722,384.92545,384.92606,,,0.0418,0.3405,0.396,384.92582,6.577E5,8.111E6,0.494,0.7557,8.111E6,,
94,3.116E5,0.3722,395.9595,395.9599,0,0.3405,0.396,395.9597,8.365E5,1.136E7,1.136E7,,DETECTED,3.116E5,0.3722,395.9595,395.9599,,,0.0413,0.3405,0.396,395.9597,8.365E5,1.136E7,0.4918,0.7543,1.136E7,,
95,2.558E5,0.3722,398.90549,398.90793,0,0.3405,0.396,398.90578,6.972E5,8.656E6,8.656E6,,DETECTED,2.558E5,0.3722,398.90549,398.90793,,,0.0552,0.3405,0.396,398.90578,6.972E5,8.656E6,0.4945,0.7551,8.656E6,,
96,4.453E5,0.3722,400.93826,400.93884,1,0.3405,0.396,400.93868,1.239E6,1.464E7,1.464E7,,DETECTED,4.453E5,0.3722,400.93826,400.93884,1,0.0129,0.0495,0.3405,0.396,400.93868,1.239E6,1.464E7,0.4957,0.7559,1.464E7,,
97,2.556E5,0.3722,401.93924,401.93988,0,0.3405,0.396,401.9397,7.841E5,8.156E6,8.156E6,,DETECTED,2.556E5,0.3722,401.93924,401.93988,,,0.0492,0.3405,0.396,401.9397,7.841E5,8.156E6,0.4994,0.7579,8.156E6,,
98,2.799E5,0.3722,402.93649,402.93692,0,0.3405,0.396,402.9368,9.758E5,8.841E6,8.841E6,,DETECTED,2.799E5,0.3722,402.93649,402.93692,,,0.0548,0.3405,0.396,402.9368,9.758E5,8.841E6,0.504,0.8757,8.841E6,,
