id,area,rt,mz_range:min,mz_range:max,fragment_scans,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,charge,datafile:20250402_PMA_tp24_000031_01_01.mzML:feature_state,datafile:20250402_PMA_tp24_000031_01_01.mzML:area,datafile:20250402_PMA_tp24_000031_01_01.mzML:rt,datafile:20250402_PMA_tp24_000031_01_01.mzML:mz_range:min,datafile:20250402_PMA_tp24_000031_01_01.mzML:mz_range:max,datafile:20250402_PMA_tp24_000031_01_01.mzML:fragment_scans,datafile:20250402_PMA_tp24_000031_01_01.mzML:rt_ms2_apex_distance,datafile:20250402_PMA_tp24_000031_01_01.mzML:fwhm,datafile:20250402_PMA_tp24_000031_01_01.mzML:rt_range:min,datafile:20250402_PMA_tp24_000031_01_01.mzML:rt_range:max,datafile:20250402_PMA_tp24_000031_01_01.mzML:mz,datafile:20250402_PMA_tp24_000031_01_01.mzML:intensity_range:min,datafile:20250402_PMA_tp24_000031_01_01.mzML:intensity_range:max,datafile:20250402_PMA_tp24_000031_01_01.mzML:asymmetry_factor,datafile:20250402_PMA_tp24_000031_01_01.mzML:tailing_factor,datafile:20250402_PMA_tp24_000031_01_01.mzML:height,datafile:20250402_PMA_tp24_000031_01_01.mzML:charge,datafile:20250402_PMA_tp24_000031_01_01.mzML:isotopes
19,1.28E6,0.3587,171.99304,171.99336,8,0.0028,0.4147,171.99321,7.617E5,1.001E7,1.001E7,,DETECTED,1.28E6,0.3587,171.99304,171.99336,8,-0.3489,0.0296,0.0028,0.4147,171.99321,7.617E5,1.001E7,0.1601,0.5787,1.001E7,,
20,1.097E6,0.3587,180.99002,180.99028,1,0.3347,0.4147,180.99008,7.557E5,4.612E7,4.612E7,,DETECTED,1.097E6,0.3587,180.99002,180.99028,1,-0.004,0.0235,0.3347,0.4147,180.99008,7.557E5,4.612E7,1.5203,1.1718,4.612E7,,
21,1.112E5,0.3587,181.98843,181.98878,0,0.3347,0.3906,181.98848,5.564E5,4.534E6,4.534E6,,DETECTED,1.112E5,0.3587,181.98843,181.98878,,,0.0262,0.3347,0.3906,181.98848,5.564E5,4.534E6,1.5128,1.1646,4.534E6,,
22,2.098E7,0.3587,182.98521,182.98558,10,0.0028,0.4147,182.98529,3.521E6,7.871E8,7.871E8,1,DETECTED,2.098E7,0.3587,182.98521,182.98558,10,-0.3523,0.0217,0.0028,0.4147,182.98529,3.521E6,7.871E8,1.521,0.5193,7.871E8,1,2
23,1.153E5,0.3587,182.99535,182.9984,0,0.3347,0.3906,182.99744,5.023E5,5.301E6,5.301E6,,DETECTED,1.153E5,0.3587,182.99535,182.9984,,,0.0217,0.3347,0.3906,182.99744,5.023E5,5.301E6,1.5221,1.4629,5.301E6,,
25,2.861E5,0.3587,224.0118,224.01258,0,0.3347,0.3987,224.01184,7.271E5,1.178E7,1.178E7,,DETECTED,2.861E5,0.3587,224.0118,224.01258,,,0.0239,0.3347,0.3987,224.01184,7.271E5,1.178E7,1.517,1.2031,1.178E7,,
26,7.316E5,0.3587,276.89676,276.89703,1,0.3174,0.4068,276.8968,5.098E5,2.71E7,2.71E7,,DETECTED,7.316E5,0.3587,276.89676,276.89703,1,0.0107,0.0251,0.3174,0.4068,276.8968,5.098E5,2.71E7,1.395,0.5236,2.71E7,,
27,3.912E6,0.3587,287.88873,287.8891,1,0.3347,0.3987,287.88878,8.243E5,2.149E8,2.149E8,,DETECTED,3.912E6,0.3587,287.88873,287.8891,1,-0.0108,0.0172,0.3347,0.3987,287.88878,8.243E5,2.149E8,1.1803,1.212,2.149E8,,
28,6.073E5,0.3587,296.96561,296.96582,1,0.3347,0.3906,296.96566,7.081E5,2.958E7,2.958E7,,DETECTED,6.073E5,0.3587,296.96561,296.96582,1,-0.0018,0.022,0.3347,0.3906,296.96566,7.081E5,2.958E7,1.3396,1.2058,2.958E7,,
29,5.651E5,0.3587,304.89163,304.89438,0,0.3347,0.4068,304.89217,1.864E6,1.767E7,1.767E7,,DETECTED,5.651E5,0.3587,304.89163,304.89438,,,0.0289,0.3347,0.4068,304.89217,1.864E6,1.767E7,2.3443,1.5005,1.767E7,,
30,5.109E5,0.3587,305.8992,305.90002,1,0.3347,0.3906,305.89965,7.171E5,2.903E7,2.903E7,,DETECTED,5.109E5,0.3587,305.8992,305.90002,1,0.005,0.0158,0.3347,0.3906,305.89965,7.171E5,2.903E7,1.1896,1.225,2.903E7,,
31,4.634E6,0.3587,328.91531,328.91565,2,0.3347,0.3987,328.91534,1.163E6,2.482E8,2.482E8,,DETECTED,4.634E6,0.3587,328.91531,328.91565,2,-0.0119,0.018,0.3347,0.3987,328.91534,1.163E6,2.482E8,1.1746,1.2115,2.482E8,,
32,1.075E5,0.3666,148.97723,148.97743,0,0.2564,0.3987,148.97733,5.134E5,1.969E6,1.969E6,,DETECTED,1.075E5,0.3666,148.97723,148.97743,,,0.0315,0.2564,0.3987,148.97733,5.134E5,1.969E6,0.2911,0.6456,1.969E6,,
33,3.873E6,0.3666,158.96149,158.96172,10,0.0028,0.4147,158.96162,2.133E6,3.356E7,3.356E7,,DETECTED,3.873E6,0.3666,158.96149,158.96172,10,-0.3591,0.029,0.0028,0.4147,158.96162,2.133E6,3.356E7,0.1255,0.5661,3.356E7,,
34,5.121E5,0.3666,176.97212,176.97232,8,0.0028,0.4147,176.97224,7.132E5,3.448E6,3.448E6,,DETECTED,5.121E5,0.3666,176.97212,176.97232,8,-0.3395,0.0292,0.0028,0.4147,176.97224,7.132E5,3.448E6,0.1321,0.5661,3.448E6,,
35,5.22E5,0.3666,186.95647,186.95673,8,0.0028,0.4147,186.95656,7.419E5,4.509E6,4.509E6,,DETECTED,5.22E5,0.3666,186.95647,186.95673,8,-0.3353,0.0273,0.0028,0.4147,186.95656,7.419E5,4.509E6,0.1252,0.5661,4.509E6,,
36,2.55E6,0.3666,199.98798,199.9883,9,0.0028,0.4068,199.98813,3.555E6,1.989E7,1.989E7,,DETECTED,2.55E6,0.3666,199.98798,199.9883,9,-0.3579,0.0295,0.0028,0.4068,199.98813,3.555E6,1.989E7,0.1103,0.5552,1.989E7,,
37,5.127E4,0.3666,227.98276,227.98356,0,0.3347,0.3906,227.98301,5.533E5,1.765E6,1.765E6,,DETECTED,5.127E4,0.3666,227.98276,227.98356,,,0.028,0.3347,0.3906,227.98301,5.533E5,1.765E6,0.7517,0.8758,1.765E6,,
38,2.039E5,0.3746,130.08629,130.08662,1,0.3587,0.4306,130.08656,7.377E5,8.196E6,8.196E6,,DETECTED,2.039E5,0.3746,130.08629,130.08662,1,0.0108,0.0197,0.3587,0.4306,130.08656,7.377E5,8.196E6,5.4298,2.1638,8.196E6,,
39,5.085E5,0.3746,147.11292,147.11311,1,0.3587,0.4465,147.11305,5.269E5,2.092E7,2.092E7,,DETECTED,5.085E5,0.3746,147.11292,147.11311,1,0.0039,0.0195,0.3587,0.4465,147.11305,5.269E5,2.092E7,5.0584,2.1877,2.092E7,,
40,2.552E5,0.3746,309.16525,309.16592,1,0.3587,0.4385,309.16579,6.054E5,8.241E6,8.241E6,,DETECTED,2.552E5,0.3746,309.16525,309.16592,1,0.0061,0.0253,0.3587,0.4385,309.16579,6.054E5,8.241E6,7.1006,4.0706,8.241E6,,
41,7.635E4,0.3746,355.87601,355.87656,0,0.3347,0.3906,355.8763,9.452E5,4.096E6,4.096E6,,DETECTED,7.635E4,0.3746,355.87601,355.87656,,,0.0802,0.3347,0.3906,355.8763,9.452E5,4.096E6,0.4029,0.7014,4.096E6,,
42,2.619E5,0.3826,156.07693,156.07716,1,0.3666,0.4465,156.0771,5.432E5,8.257E6,8.257E6,,DETECTED,2.619E5,0.3826,156.07693,156.07716,1,0.0222,0.0269,0.3666,0.4465,156.0771,5.432E5,8.257E6,3.1402,2.3232,8.257E6,,
43,3.601E5,0.3826,189.15977,189.16013,1,0.3666,0.4226,189.1601,1.016E6,1.734E7,1.734E7,,DETECTED,3.601E5,0.3826,189.15977,189.16013,1,0.0108,0.0186,0.3666,0.4226,189.1601,1.016E6,1.734E7,3.2988,1.5215,1.734E7,,
44,5.044E5,0.3906,154.13394,154.13425,1,0.3746,0.4465,154.13419,7.442E5,1.885E7,1.885E7,,DETECTED,5.044E5,0.3906,154.13394,154.13425,1,0.005,0.0233,0.3746,0.4465,154.13419,7.442E5,1.885E7,2.2839,1.9155,1.885E7,,
45,1.981E6,0.3906,175.11905,175.11945,2,0.3666,0.479,175.11929,5.181E5,6.398E7,6.398E7,,DETECTED,1.981E6,0.3906,175.11905,175.11945,2,-0.0041,0.0346,0.3666,0.479,175.11929,5.181E5,6.398E7,2.4068,1.899,6.398E7,,
46,1.79E6,0.3906,198.12369,198.12421,2,0.3746,0.4873,198.12399,5.338E5,6.67E7,6.67E7,1,DETECTED,1.79E6,0.3906,198.12369,198.12421,2,-0.003,0.0227,0.3746,0.4873,198.12399,5.338E5,6.67E7,2.2569,1.9376,6.67E7,1,2
48,6.811E4,0.3987,223.07448,223.07513,0,0.3826,0.4385,223.07493,5.696E5,2.145E6,2.145E6,,DETECTED,6.811E4,0.3987,223.07448,223.07513,,,0.0331,0.3826,0.4385,223.07493,5.696E5,2.145E6,2.4736,1.7368,2.145E6,,
49,2.361E5,0.3987,265.11185,265.11218,1,0.3826,0.4465,265.11204,5.289E5,1.125E7,1.125E7,,DETECTED,2.361E5,0.3987,265.11185,265.11218,1,0.0039,0.0186,0.3826,0.4465,265.11204,5.289E5,1.125E7,2.9811,1.6987,1.125E7,,
50,1.455E5,0.4147,133.06091,133.06107,0,0.3906,0.4465,133.06098,1.01E6,4.705E6,4.705E6,,DETECTED,1.455E5,0.4147,133.06091,133.06107,,,0.0298,0.3906,0.4465,133.06098,1.01E6,4.705E6,1.3223,1.1612,4.705E6,,
51,2.252E5,0.4147,134.04491,134.04512,0,0.3906,0.4546,134.04498,7.305E5,8.752E6,8.752E6,,DETECTED,2.252E5,0.4147,134.04491,134.04512,,,0.0238,0.3906,0.4546,134.04498,7.305E5,8.752E6,1.988,1.5305,8.752E6,,
52,1.604E6,0.4147,147.07654,147.07675,1,0.3906,0.4708,147.07661,8.769E5,6.204E7,6.204E7,,DETECTED,1.604E6,0.4147,147.07654,147.07675,1,-0.0052,0.0237,0.3906,0.4708,147.07661,8.769E5,6.204E7,1.9983,1.6599,6.204E7,,
53,6.519E4,0.4147,155.97427,155.97456,0,0.3987,0.4627,155.97438,8.317E5,1.643E6,1.643E6,,DETECTED,6.519E4,0.4147,155.97427,155.97456,,,0.0501,0.3987,0.4627,155.97438,8.317E5,1.643E6,2.9966,1.9983,1.643E6,,
54,2.741E6,0.4147,203.05263,203.0531,3,0.3906,0.555,203.05274,5.246E5,1.131E8,1.131E8,1,DETECTED,2.741E6,0.4147,203.05263,203.0531,3,-0.0041,0.015,0.3906,0.555,203.05274,5.246E5,1.131E8,3.3101,2.1735,1.131E8,1,2
56,3.332E6,0.4147,205.0683,205.06895,1,0.3987,0.5211,205.06837,5.379E5,1.384E8,1.384E8,1,DETECTED,3.332E6,0.4147,205.0683,205.06895,1,0.0335,0.0196,0.3987,0.5211,205.06837,5.379E5,1.384E8,5.2497,3.2859,1.384E8,1,2
58,1.26E5,0.4147,216.06334,216.06366,0,0.3906,0.4465,216.06345,7.753E5,4.722E6,4.722E6,,DETECTED,1.26E5,0.4147,216.06334,216.06366,,,0.0278,0.3906,0.4465,216.06345,7.753E5,4.722E6,1.8763,1.1612,4.722E6,,
59,3.316E5,0.4147,219.02664,219.02698,0,0.3987,0.4627,219.02675,9.444E5,1.742E7,1.742E7,,DETECTED,3.316E5,0.4147,219.02664,219.02698,,,0.0145,0.3987,0.4627,219.02675,9.444E5,1.742E7,1.6371,1.8615,1.742E7,,
60,2.154E5,0.4147,221.04222,221.04251,0,0.3987,0.4627,221.04232,6.388E5,1.13E7,1.13E7,,DETECTED,2.154E5,0.4147,221.04222,221.04251,,,0.0153,0.3987,0.4627,221.04232,6.388E5,1.13E7,3.4065,1.8228,1.13E7,,
61,1.983E6,0.4147,258.11008,258.11057,2,0.3987,0.4957,258.11022,6.544E5,6.766E7,6.766E7,1,DETECTED,1.983E6,0.4147,258.11008,258.11057,2,-0.0029,0.0263,0.3987,0.4957,258.11022,6.544E5,6.766E7,2.3868,1.915,6.766E7,1,2
63,7.429E4,0.4147,262.13974,262.14032,0,0.3826,0.4385,262.14004,9.568E5,2.25E6,2.25E6,,DETECTED,7.429E4,0.4147,262.13974,262.14032,,,0.0399,0.3826,0.4385,262.14004,9.568E5,2.25E6,0.7421,0.8711,2.25E6,,
64,4.125E5,0.4147,277.13943,277.13983,0,0.3906,0.4708,277.13957,5.433E5,1.525E7,1.525E7,,DETECTED,4.125E5,0.4147,277.13943,277.13983,,,0.0256,0.3906,0.4708,277.13957,5.433E5,1.525E7,1.3168,1.3739,1.525E7,,
65,1.069E5,0.4147,283.01105,283.01154,0,0.3987,0.4627,283.01123,5.448E5,3.564E6,3.564E6,,DETECTED,1.069E5,0.4147,283.01105,283.01154,,,0.1856,0.3987,0.4627,283.01123,5.448E5,3.564E6,5.6847,1.9983,3.564E6,,
66,4.607E5,0.4147,294.00311,294.00345,0,0.3987,0.479,294.00325,7.737E5,1.379E7,1.379E7,,DETECTED,4.607E5,0.4147,294.00311,294.00345,,,0.0336,0.3987,0.479,294.00325,7.737E5,1.379E7,3.267,2.268,1.379E7,,
67,1.326E5,0.4147,319.16116,319.16162,0,0.3826,0.4465,319.16141,6.459E5,4.145E6,4.145E6,,DETECTED,1.326E5,0.4147,319.16116,319.16162,,,0.0299,0.3826,0.4465,319.16141,6.459E5,4.145E6,0.8567,0.9958,4.145E6,,
68,1.849E5,0.4147,383.11551,383.11615,0,0.3987,0.4627,383.11568,5.844E5,1.086E7,1.086E7,,DETECTED,1.849E5,0.4147,383.11551,383.11615,,,0.0129,0.3987,0.4627,383.11568,5.844E5,1.086E7,4.3515,3.0255,1.086E7,,
69,7.123E5,0.4147,405.05069,405.05106,1,0.3987,0.4873,405.05083,5.98E5,1.942E7,1.942E7,1,DETECTED,7.123E5,0.4147,405.05069,405.05106,1,0.0061,0.0426,0.3987,0.4873,405.05083,5.98E5,1.942E7,6.2187,2.2497,1.942E7,1,2
71,1.56E5,0.4147,414.04556,414.04584,0,0.3987,0.4708,414.04568,6.585E5,4.748E6,4.748E6,,DETECTED,1.56E5,0.4147,414.04556,414.04584,,,0.0358,0.3987,0.4708,414.04568,6.585E5,4.748E6,5.5882,2.2516,4.748E6,,
72,1.406E6,0.4226,130.05003,130.05035,1,0.3906,0.479,130.05009,6.87E5,4.981E7,4.981E7,,DETECTED,1.406E6,0.4226,130.05003,130.05035,1,-0.0063,0.0256,0.3906,0.479,130.05009,6.87E5,4.981E7,1.0563,1.1715,4.981E7,,
73,4.242E5,0.4226,132.06564,132.0659,1,0.3987,0.4627,132.06571,1.112E6,1.725E7,1.725E7,,DETECTED,4.242E5,0.4226,132.06564,132.0659,1,0.0107,0.0298,0.3987,0.4627,132.06571,1.112E6,1.725E7,1.4602,1.2245,1.725E7,,
74,1.369E5,0.4226,147.0654,147.06618,0,0.4068,0.4627,147.0656,9.857E5,5.195E6,5.195E6,,DETECTED,1.369E5,0.4226,147.0654,147.06618,,,0.0236,0.4068,0.4627,147.0656,9.857E5,5.195E6,3.0761,1.7608,5.195E6,,
75,3.204E6,0.4226,148.06049,148.06082,2,0.3987,0.5042,148.06054,5.033E5,1.346E8,1.346E8,,DETECTED,3.204E6,0.4226,148.06049,148.06082,2,-0.004,0.0248,0.3987,0.5042,148.06054,5.033E5,1.346E8,1.5741,1.5416,1.346E8,,
76,3.632E5,0.4226,162.11252,162.11285,0,0.3987,0.4708,162.11259,5.955E5,1.447E7,1.447E7,,DETECTED,3.632E5,0.4226,162.11252,162.11285,,,0.034,0.3987,0.4708,162.11259,5.955E5,1.447E7,1.81,1.3014,1.447E7,,
77,3.717E5,0.4226,165.0759,165.07613,1,0.4068,0.4708,165.07594,9.179E5,1.353E7,1.353E7,,DETECTED,3.717E5,0.4226,165.0759,165.07613,1,0.0187,0.025,0.4068,0.4708,165.07594,9.179E5,1.353E7,2.368,1.8035,1.353E7,,
78,2.964E5,0.4226,180.08675,180.08716,0,0.3987,0.4873,180.08683,5.517E5,8.467E6,8.467E6,,DETECTED,2.964E5,0.4226,180.08675,180.08716,,,0.0309,0.3987,0.4873,180.08683,5.517E5,8.467E6,3.1479,1.726,8.467E6,,
79,7.27E5,0.4226,183.08598,183.08682,1,0.4068,0.479,183.08652,8.147E5,2.682E7,2.682E7,,DETECTED,7.27E5,0.4226,183.08598,183.08682,1,0.0061,0.0241,0.4068,0.479,183.08652,8.147E5,2.682E7,2.345,1.7894,2.682E7,,
80,1.462E6,0.4226,198.09732,198.09798,2,0.3987,0.5126,198.09741,6.006E5,4.501E7,4.501E7,,DETECTED,1.462E6,0.4226,198.09732,198.09798,2,-0.0029,0.0273,0.3987,0.5126,198.09741,6.006E5,4.501E7,2.68,2.0122,4.501E7,,
81,1.995E5,0.4226,200.11293,200.11327,0,0.4068,0.4708,200.11301,5.051E5,7.32E6,7.32E6,,DETECTED,1.995E5,0.4226,200.11293,200.11327,,,0.0243,0.4068,0.4708,200.11301,5.051E5,7.32E6,2.3666,1.8084,7.32E6,,
82,1.139E5,0.4226,252.10803,252.1091,0,0.3987,0.4546,252.10823,6.761E5,4.339E6,4.339E6,,DETECTED,1.139E5,0.4226,252.10803,252.1091,,,0.0252,0.3987,0.4546,252.10823,6.761E5,4.339E6,1.5459,1.1677,4.339E6,,
83,4.347E5,0.4226,381.07907,381.07941,1,0.3987,0.4708,381.07926,6.524E5,1.559E7,1.559E7,,DETECTED,4.347E5,0.4226,381.07907,381.07941,1,0.0141,0.0233,0.3987,0.4708,381.07926,6.524E5,1.559E7,3.1223,1.8361,1.559E7,,
84,2.692E5,0.4226,409.082,409.08282,0,0.4068,0.4627,409.08227,5.001E5,1.386E7,1.386E7,,DETECTED,2.692E5,0.4226,409.082,409.08282,,,0.016,0.4068,0.4627,409.08227,5.001E5,1.386E7,1.5299,1.4585,1.386E7,,
85,2.012E5,0.4306,127.03917,127.03941,0,0.3987,0.555,127.03929,5.739E5,3.463E6,3.463E6,,DETECTED,2.012E5,0.4306,127.03917,127.03941,,,0.0424,0.3987,0.555,127.03929,5.739E5,3.463E6,6.1138,2.453,3.463E6,,
86,2.392E5,0.4306,145.04965,145.04994,0,0.4068,0.5126,145.04976,5.043E5,5.191E6,5.191E6,,DETECTED,2.392E5,0.4306,145.04965,145.04994,,,0.0274,0.4068,0.5126,145.04976,5.043E5,5.191E6,3.043,2.4659,5.191E6,,
87,1.089E5,0.4306,162.07619,162.07654,0,0.3746,0.4873,162.07634,6.002E5,1.402E6,1.402E6,,DETECTED,1.089E5,0.4306,162.07619,162.07654,,,0.0732,0.3746,0.4873,162.07634,6.002E5,1.402E6,1.0138,1.0069,1.402E6,,
88,7.019E5,0.4306,184.06392,184.06473,1,0.4147,0.4873,184.06402,6.559E5,2.761E7,2.761E7,,DETECTED,7.019E5,0.4306,184.06392,184.06473,1,0.0039,0.0227,0.4147,0.4873,184.06402,6.559E5,2.761E7,1.9871,1.6945,2.761E7,,
89,1.792E5,0.4306,186.12379,186.12393,0,0.4068,0.4627,186.12384,7.197E5,7.039E6,7.039E6,,DETECTED,1.792E5,0.4306,186.12379,186.12393,,,0.0233,0.4068,0.4627,186.12384,7.197E5,7.039E6,1.0201,1.1742,7.039E6,,
90,1.371E5,0.4306,248.11299,248.11391,0,0.4068,0.4627,248.11308,9.471E5,4.851E6,4.851E6,,DETECTED,1.371E5,0.4306,248.11299,248.11391,,,0.027,0.4068,0.4627,248.11308,9.471E5,4.851E6,1.1614,1.1742,4.851E6,,
91,8.505E4,0.4306,262.10339,262.10367,0,0.4068,0.4627,262.10352,6.839E5,3.315E6,3.315E6,,DETECTED,8.505E4,0.4306,262.10339,262.10367,,,0.024,0.4068,0.4627,262.10352,6.839E5,3.315E6,1.3484,1.1742,3.315E6,,
92,3.388E5,0.4306,266.12305,266.12378,1,0.4068,0.4708,266.12368,6.642E5,1.234E7,1.234E7,,DETECTED,3.388E5,0.4306,266.12305,266.12378,1,0.0096,0.0253,0.4068,0.4708,266.12368,6.642E5,1.234E7,1.2521,1.1782,1.234E7,,
93,2.46E5,0.4306,325.11273,325.11322,0,0.4068,0.4708,325.11293,1.011E6,8.978E6,8.978E6,,DETECTED,2.46E5,0.4306,325.11273,325.11322,,,0.0259,0.4068,0.4708,325.11293,1.011E6,8.978E6,1.9161,1.3445,8.978E6,,
94,5.486E4,0.4306,360.11432,360.11563,0,0.4147,0.4708,360.11472,6.328E5,1.909E6,1.909E6,,DETECTED,5.486E4,0.4306,360.11432,360.11563,,,0.032,0.4147,0.4708,360.11472,6.328E5,1.909E6,2.5345,1.7672,1.909E6,,
95,6.112E6,0.4306,360.14966,360.15021,3,0.4068,0.5465,360.14979,5.114E5,2.312E8,2.312E8,1,DETECTED,6.112E6,0.4306,360.14966,360.15021,3,-0.004,0.0232,0.4068,0.5465,360.14979,5.114E5,2.312E8,2.2224,1.7706,2.312E8,1,2
97,1.747E5,0.4306,362.15421,362.15457,0,0.4147,0.4708,362.15444,7.129E5,6.915E6,6.915E6,,DETECTED,1.747E5,0.4306,362.15421,362.15457,,,0.0232,0.4147,0.4708,362.15444,7.129E5,6.915E6,2.0331,1.7672,6.915E6,,
98,2.775E6,0.4306,365.10516,365.1058,2,0.3987,0.5211,365.1053,5.724E5,8.314E7,8.314E7,1,DETECTED,2.775E6,0.4306,365.10516,365.1058,2,-0.0029,0.0334,0.3987,0.5211,365.1053,5.724E5,8.314E7,2.0651,1.4387,8.314E7,1,2
100,8.621E5,0.4385,138.05502,138.05534,1,0.4147,0.5126,138.05513,6.114E5,3.514E7,3.514E7,,DETECTED,8.621E5,0.4385,138.05502,138.05534,1,-0.003,0.0241,0.4147,0.5126,138.05513,6.114E5,3.514E7,1.9063,1.5612,3.514E7,,
