id,area,rt,mz_range:min,mz_range:max,fragment_scans,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,charge,datafile:20250402_PMA_tp24_solanum_qc_00.mzML:feature_state,datafile:20250402_PMA_tp24_solanum_qc_00.mzML:area,datafile:20250402_PMA_tp24_solanum_qc_00.mzML:rt,datafile:20250402_PMA_tp24_solanum_qc_00.mzML:mz_range:min,datafile:20250402_PMA_tp24_solanum_qc_00.mzML:mz_range:max,datafile:20250402_PMA_tp24_solanum_qc_00.mzML:fragment_scans,datafile:20250402_PMA_tp24_solanum_qc_00.mzML:rt_ms2_apex_distance,datafile:20250402_PMA_tp24_solanum_qc_00.mzML:fwhm,datafile:20250402_PMA_tp24_solanum_qc_00.mzML:rt_range:min,datafile:20250402_PMA_tp24_solanum_qc_00.mzML:rt_range:max,datafile:20250402_PMA_tp24_solanum_qc_00.mzML:mz,datafile:20250402_PMA_tp24_solanum_qc_00.mzML:intensity_range:min,datafile:20250402_PMA_tp24_solanum_qc_00.mzML:intensity_range:max,datafile:20250402_PMA_tp24_solanum_qc_00.mzML:asymmetry_factor,datafile:20250402_PMA_tp24_solanum_qc_00.mzML:tailing_factor,datafile:20250402_PMA_tp24_solanum_qc_00.mzML:height,datafile:20250402_PMA_tp24_solanum_qc_00.mzML:charge,datafile:20250402_PMA_tp24_solanum_qc_00.mzML:isotopes
681,1.094E5,2.0729,336.10759,336.10791,1,2.0476,2.115,336.10776,6.084E5,2.945E6,2.945E6,,DETECTED,1.094E5,2.0729,336.10759,336.10791,1,-0.0023,0.0336,2.0476,2.115,336.10776,6.084E5,2.945E6,1.6625,1.3313,2.945E6,,
682,2.853E5,2.0814,252.14545,252.14568,2,2.0137,2.1824,252.14558,5.625E5,3.201E6,3.201E6,,DETECTED,2.853E5,2.0814,252.14545,252.14568,2,-0.0276,0.0936,2.0137,2.1824,252.14558,5.625E5,3.201E6,1.5692,1.2473,3.201E6,,
683,7.298E4,2.0899,333.15201,333.15252,0,2.0561,2.132,333.15212,5.068E5,1.877E6,1.877E6,,DETECTED,7.298E4,2.0899,333.15201,333.15252,,,0.0319,2.0561,2.132,333.15212,5.068E5,1.877E6,1.248,1.124,1.877E6,,
684,1.169E6,2.0983,234.13487,234.13512,4,2.0137,2.1824,234.13504,9.159E5,1.229E7,1.229E7,1,DETECTED,1.169E6,2.0983,234.13487,234.13512,4,-0.0539,0.0834,2.0137,2.1824,234.13504,9.159E5,1.229E7,1.0999,0.9977,1.229E7,1,2
686,1.127E5,2.0983,353.13425,353.13467,1,2.0476,2.1234,353.13449,7.273E5,2.633E6,2.633E6,,DETECTED,1.127E5,2.0983,353.13425,353.13467,1,-0.0203,0.0555,2.0476,2.1234,353.13449,7.273E5,2.633E6,0.497,0.7485,2.633E6,,
687,3.575E5,2.1066,319.1511,319.15143,1,2.0814,2.1405,319.15133,1.413E6,1.511E7,1.511E7,,DETECTED,3.575E5,2.1066,319.1511,319.15143,1,-0.0045,0.0234,2.0814,2.1405,319.15133,1.413E6,1.511E7,1.4978,1.0413,1.511E7,,
688,2.015E5,2.115,184.097,184.09712,1,2.0899,2.1659,184.09704,6.296E5,8.012E6,8.012E6,,DETECTED,2.015E5,2.115,184.097,184.09712,1,-0.0045,0.0247,2.0899,2.1659,184.09704,6.296E5,8.012E6,1.8941,1.5771,8.012E6,,
689,2.409E5,2.1489,337.18671,337.18695,1,2.1234,2.1824,337.18681,7.835E5,1.006E7,1.006E7,,DETECTED,2.409E5,2.1489,337.18671,337.18695,1,-0.0045,0.0227,2.1234,2.1824,337.18681,7.835E5,1.006E7,1.5863,1.4647,1.006E7,,
690,2.187E5,2.1489,450.19672,450.19714,1,2.1234,2.1824,450.1969,6.264E5,9.377E6,9.377E6,,DETECTED,2.187E5,2.1489,450.19672,450.19714,1,-0.0033,0.0218,2.1234,2.1824,450.1969,6.264E5,9.377E6,1.6054,1.4754,9.377E6,,
691,5.645E4,2.1824,177.0546,177.05493,0,2.1405,2.2073,177.05469,5.095E5,1.766E6,1.766E6,,DETECTED,5.645E4,2.1824,177.0546,177.05493,,,0.0265,2.1405,2.2073,177.05469,5.095E5,1.766E6,0.5945,0.7972,1.766E6,,
692,2.939E5,2.1824,291.18105,291.18146,1,2.1574,2.2157,291.18144,7.209E5,1.135E7,1.135E7,,DETECTED,2.939E5,2.1824,291.18105,291.18146,1,-0.0126,0.0232,2.1574,2.2157,291.18144,7.209E5,1.135E7,0.908,1.0134,1.135E7,,
693,2.922E6,2.1824,307.17612,307.17676,2,2.132,2.2744,307.17619,5.298E5,1.105E8,1.105E8,1,DETECTED,2.922E6,2.1824,307.17612,307.17676,2,-0.0189,0.0238,2.132,2.2744,307.17619,5.298E5,1.105E8,1.8318,1.5006,1.105E8,1,2
695,7.914E4,2.1906,163.03902,163.0392,1,2.1742,2.2412,163.03908,6.708E5,2.784E6,2.784E6,,DETECTED,7.914E4,2.1906,163.03902,163.0392,1,0.005,0.0222,2.1742,2.2412,163.03908,6.708E5,2.784E6,3.0926,2.0463,2.784E6,,
696,1.245E5,2.1989,200.09177,200.09352,1,2.1742,2.2326,200.09182,5.468E5,5.397E6,5.397E6,,DETECTED,1.245E5,2.1989,200.09177,200.09352,1,-0.0044,0.0229,2.1742,2.2326,200.09182,5.468E5,5.397E6,1.4638,1.1826,5.397E6,,
697,1.112E5,2.1989,286.21234,286.21252,1,2.1574,2.2412,286.21242,6.159E5,2.2E6,2.2E6,,DETECTED,1.112E5,2.1989,286.21234,286.21252,1,-0.0022,0.053,2.1574,2.2412,286.21242,6.159E5,2.2E6,1.0191,1.0095,2.2E6,,
698,1.321E5,2.2157,200.12814,200.12864,1,2.1906,2.2496,200.12823,6.65E5,5.458E6,5.458E6,,DETECTED,1.321E5,2.2157,200.12814,200.12864,1,-0.0045,0.0226,2.1906,2.2496,200.12823,6.65E5,5.458E6,1.5165,1.1767,5.458E6,,
699,9.176E5,2.2157,217.15475,217.155,2,2.1906,2.2663,217.1548,6.894E5,3.586E7,3.586E7,,DETECTED,9.176E5,2.2157,217.15475,217.155,2,-0.0129,0.0241,2.1906,2.2663,217.1548,6.894E5,3.586E7,1.5322,1.1671,3.586E7,,
700,1.816E5,2.2326,344.13385,344.13422,1,2.2073,2.2663,344.134,6.589E5,7.676E6,7.676E6,,DETECTED,1.816E5,2.2326,344.13385,344.13422,1,-0.0046,0.024,2.2073,2.2663,344.134,6.589E5,7.676E6,1.4084,1.0337,7.676E6,,
701,1.076E5,2.2496,355.13623,355.13644,1,2.2241,2.2824,355.13634,6.289E5,4.062E6,4.062E6,,DETECTED,1.076E5,2.2496,355.13623,355.13644,1,-0.0108,0.0226,2.2241,2.2824,355.13634,6.289E5,4.062E6,1.1779,1.1426,4.062E6,,
702,1.574E5,2.2496,378.21198,378.21225,1,2.2073,2.2744,378.21208,5.045E5,5.94E6,5.94E6,,DETECTED,1.574E5,2.2496,378.21198,378.21225,1,-0.0131,0.0231,2.2073,2.2744,378.21208,5.045E5,5.94E6,0.2868,0.9651,5.94E6,,
703,9.106E4,2.258,177.05464,177.05499,0,2.2326,2.3145,177.05483,6.434E5,2.254E6,2.254E6,,DETECTED,9.106E4,2.258,177.05464,177.05499,,,0.0345,2.2326,2.3145,177.05483,6.434E5,2.254E6,2.2216,1.6108,2.254E6,,
704,4.594E4,2.2744,134.06012,134.06026,0,2.258,2.3145,134.06018,5.765E5,1.204E6,1.204E6,,DETECTED,4.594E4,2.2744,134.06012,134.06026,,,0.0395,2.258,2.3145,134.06018,5.765E5,1.204E6,2.4578,1.7289,1.204E6,,
705,1.453E5,2.2744,165.09109,165.09143,1,2.2496,2.3145,165.09119,5.144E5,5.975E6,5.975E6,,DETECTED,1.453E5,2.2744,165.09109,165.09143,1,0.0097,0.0216,2.2496,2.3145,165.09119,5.144E5,5.975E6,2.0407,1.6639,5.975E6,,
706,8.845E4,2.2744,183.1017,183.1019,0,2.2496,2.3065,183.10178,5.226E5,3.795E6,3.795E6,,DETECTED,8.845E4,2.2744,183.1017,183.1019,,,0.0202,2.2496,2.3065,183.10178,5.226E5,3.795E6,1.8407,1.1497,3.795E6,,
707,1.208E5,2.2744,239.12781,239.12794,1,2.2496,2.3145,239.12789,5.23E5,4.935E6,4.935E6,,DETECTED,1.208E5,2.2744,239.12781,239.12794,1,0.0108,0.0209,2.2496,2.3145,239.12789,5.23E5,4.935E6,1.9026,1.3114,4.935E6,,
708,1.41E5,2.2744,258.14185,258.14366,0,2.258,2.3145,258.14188,5.863E5,6.114E6,6.114E6,,DETECTED,1.41E5,2.2744,258.14185,258.14366,,,0.0207,2.258,2.3145,258.14188,5.863E5,6.114E6,1.9456,1.6085,6.114E6,,
709,1.597E5,2.2744,327.20126,327.20231,1,2.2412,2.3065,327.20139,7.231E5,5.608E6,5.608E6,,DETECTED,1.597E5,2.2744,327.20126,327.20231,1,-0.0064,0.0249,2.2412,2.3065,327.20139,7.231E5,5.608E6,0.7773,0.9848,5.608E6,,
710,4.435E5,2.2744,344.22748,344.22885,2,2.2326,2.3304,344.22804,6.638E5,1.428E7,1.428E7,,DETECTED,4.435E5,2.2744,344.22748,344.22885,2,-0.0197,0.0258,2.2326,2.3304,344.22804,6.638E5,1.428E7,0.9314,1.1898,1.428E7,,
711,1.232E6,2.2744,454.22803,454.22885,2,2.2157,2.3634,454.22834,5.725E5,4.58E7,4.58E7,1,DETECTED,1.232E6,2.2744,454.22803,454.22885,2,-0.0113,0.0222,2.2157,2.3634,454.22834,5.725E5,4.58E7,2.0121,1.6991,4.58E7,1,2
713,2.158E6,2.2744,459.18323,459.18427,3,2.1906,2.3634,459.18347,5.372E5,7.79E7,7.79E7,1,DETECTED,2.158E6,2.2744,459.18323,459.18427,3,-0.0124,0.0254,2.1906,2.3634,459.18347,5.372E5,7.79E7,2.2426,1.6873,7.79E7,1,2
715,2.921E5,2.2744,475.15701,475.15901,1,2.2496,2.3225,475.15781,5.122E5,1.123E7,1.123E7,,DETECTED,2.921E5,2.2744,475.15701,475.15901,1,-0.003,0.025,2.2496,2.3225,475.15781,5.122E5,1.123E7,2.225,1.6881,1.123E7,,
716,4.254E5,2.2744,482.25919,482.26003,1,2.2157,2.3304,482.25965,5.217E5,1.766E7,1.766E7,1,DETECTED,4.254E5,2.2744,482.25919,482.26003,1,-0.0042,0.0162,2.2157,2.3304,482.25965,5.217E5,1.766E7,2.0983,1.3116,1.766E7,1,2
718,1.408E5,2.2904,271.10736,271.10779,1,2.2663,2.3225,271.1077,7.744E5,5.161E6,5.161E6,,DETECTED,1.408E5,2.2904,271.10736,271.10779,1,0.005,0.025,2.2663,2.3225,271.1077,7.744E5,5.161E6,1.0536,1.1657,5.161E6,,
719,1.498E5,2.2904,299.10236,299.10281,1,2.2663,2.3225,299.10272,6.941E5,5.356E6,5.356E6,,DETECTED,1.498E5,2.2904,299.10236,299.10281,1,0.0028,0.0294,2.2663,2.3225,299.10272,6.941E5,5.356E6,1.0351,1.1657,5.356E6,,
720,5.851E5,2.2904,317.11215,317.11337,1,2.258,2.3304,317.11328,6.31E5,2.121E7,2.121E7,,DETECTED,5.851E5,2.2904,317.11215,317.11337,1,-0.0099,0.0263,2.258,2.3304,317.11328,6.31E5,2.121E7,1.1128,1.1724,2.121E7,,
721,2.204E6,2.2904,335.1232,335.12384,2,2.258,2.3549,335.12359,6.04E5,8.168E7,8.168E7,1,DETECTED,2.204E6,2.2904,335.1232,335.12384,2,-0.0121,0.0244,2.258,2.3549,335.12359,6.04E5,8.168E7,1.2157,1.2021,8.168E7,1,2
723,1.083E5,2.2904,349.1391,349.14013,1,2.2663,2.3225,349.13941,5.789E5,4.387E6,4.387E6,,DETECTED,1.083E5,2.2904,349.1391,349.14013,1,0.0061,0.0223,2.2663,2.3225,349.13941,5.789E5,4.387E6,1.4537,1.1657,4.387E6,,
724,1.686E6,2.2904,367.14954,367.15021,2,2.258,2.3466,367.14989,7.579E5,6.375E7,6.375E7,1,DETECTED,1.686E6,2.2904,367.14954,367.15021,2,-0.011,0.0239,2.258,2.3466,367.14989,7.579E5,6.375E7,1.2581,1.21,6.375E7,1,2
726,7.56E5,2.2904,389.13043,389.13404,1,2.2663,2.3304,389.13152,8.879E5,3.098E7,3.098E7,1,DETECTED,7.56E5,2.2904,389.13043,389.13404,1,-0.0041,0.022,2.2663,2.3304,389.13152,8.879E5,3.098E7,1.3812,1.1112,3.098E7,1,2
728,9.15E4,2.2904,429.07733,429.07785,0,2.2663,2.3225,429.07757,6.937E5,3.41E6,3.41E6,,DETECTED,9.15E4,2.2904,429.07733,429.07785,,,0.0255,2.2663,2.3225,429.07757,6.937E5,3.41E6,1.3313,1.1657,3.41E6,,
729,1.198E6,2.2984,321.19171,321.19229,2,2.2744,2.3549,321.192,6.499E5,4.774E7,4.774E7,1,DETECTED,1.198E6,2.2984,321.19171,321.19229,2,-0.011,0.0232,2.2744,2.3549,321.192,6.499E5,4.774E7,1.5527,1.1698,4.774E7,1,2
731,2.483E5,2.3065,430.22818,430.22885,1,2.2824,2.3384,430.2284,9.778E5,1.059E7,1.059E7,,DETECTED,2.483E5,2.3065,430.22818,430.22885,1,-0.0031,0.0233,2.2824,2.3384,430.2284,9.778E5,1.059E7,1.4236,1.0262,1.059E7,,
732,3.088E6,2.3225,129.13866,129.13895,2,2.2984,2.4303,129.13873,5.438E5,1.1E8,1.1E8,1,DETECTED,3.088E6,2.3225,129.13866,129.13895,2,-0.0109,0.0254,2.2984,2.4303,129.13873,5.438E5,1.1E8,2.0482,1.6847,1.1E8,1,2
734,1.831E5,2.3225,166.1226,166.12291,1,2.2984,2.3634,166.12268,6.138E5,6.372E6,6.372E6,,DETECTED,1.831E5,2.3225,166.1226,166.12291,1,0.0039,0.0266,2.2984,2.3634,166.12268,6.138E5,6.372E6,2.0503,1.7246,6.372E6,,
735,1.862E7,2.3225,223.18001,223.18092,4,2.2904,2.7208,223.18019,5.416E5,6.05E8,6.05E8,1,DETECTED,1.862E7,2.3225,223.18001,223.18092,4,-0.0121,0.0273,2.2904,2.7208,223.18019,5.416E5,6.05E8,2.0835,1.5235,6.05E8,1,3
738,2.678E5,2.3384,209.16466,209.16512,2,2.2984,2.3718,209.16486,8.193E5,8.163E6,8.163E6,,DETECTED,2.678E5,2.3384,209.16466,209.16512,2,-0.011,0.0327,2.2984,2.3718,209.16486,8.193E5,8.163E6,0.7621,0.9167,8.163E6,,
739,6.936E5,2.3718,266.16032,266.16125,2,2.3145,2.4134,266.16114,5.548E5,1.616E7,1.616E7,,DETECTED,6.936E5,2.3718,266.16032,266.16125,2,-0.0375,0.052,2.3145,2.4134,266.16114,5.548E5,1.616E7,0.4909,0.7685,1.616E7,,
740,1.903E5,2.3801,173.13275,173.13298,1,2.3634,2.4219,173.13277,7.198E5,8.293E6,8.293E6,,DETECTED,1.903E5,2.3801,173.13275,173.13298,1,-0.0033,0.0209,2.3634,2.4219,173.13277,7.198E5,8.293E6,1.8868,1.6523,8.293E6,,
741,2.722E5,2.3801,191.1432,191.14333,1,2.3549,2.4219,191.14324,6.175E5,1.197E7,1.197E7,,DETECTED,2.722E5,2.3801,191.1432,191.14333,1,-0.0044,0.0206,2.3549,2.4219,191.14324,6.175E5,1.197E7,1.6254,1.5333,1.197E7,,
742,1.596E5,2.3801,411.19861,411.1993,1,2.3634,2.4219,411.19874,6.065E5,6.728E6,6.728E6,,DETECTED,1.596E5,2.3801,411.19861,411.1993,1,-0.0021,0.0216,2.3634,2.4219,411.19874,6.065E5,6.728E6,1.9408,1.6132,6.728E6,,
743,1.277E5,2.3884,373.18311,373.18335,1,2.3466,2.4134,373.18327,9.932E5,3.953E6,3.953E6,,DETECTED,1.277E5,2.3884,373.18311,373.18335,1,-0.0273,0.0279,2.3466,2.4134,373.18327,9.932E5,3.953E6,0.5984,0.7992,3.953E6,,
744,1.761E5,2.3966,177.05481,177.05495,1,2.3549,2.4386,177.05487,5.044E5,5.867E6,5.867E6,,DETECTED,1.761E5,2.3966,177.05481,177.05495,1,-0.0032,0.0246,2.3549,2.4386,177.05487,5.044E5,5.867E6,0.9946,1.0123,5.867E6,,
745,1.529E5,2.3966,248.12758,248.12837,0,2.2663,2.4386,248.12818,5.331E5,1.743E6,1.743E6,,DETECTED,1.529E5,2.3966,248.12758,248.12837,,,0.0786,2.2663,2.4386,248.12818,5.331E5,1.743E6,0.3217,0.6609,1.743E6,,
746,6.654E4,2.3966,257.0997,257.09982,0,2.3634,2.4386,257.09975,6.174E5,1.51E6,1.51E6,,DETECTED,6.654E4,2.3966,257.0997,257.09982,,,0.0472,2.3634,2.4386,257.09975,6.174E5,1.51E6,1.2602,1.1301,1.51E6,,
747,4.905E5,2.3966,325.13937,325.1396,2,2.3801,2.4386,325.13943,1.093E6,2.049E7,2.049E7,,DETECTED,4.905E5,2.3966,325.13937,325.1396,2,-0.0044,0.0217,2.3801,2.4386,325.13943,1.093E6,2.049E7,1.8045,1.5225,2.049E7,,
748,1.354E5,2.3966,374.14399,374.14484,1,2.3718,2.4303,374.14451,5.291E5,6.068E6,6.068E6,,DETECTED,1.354E5,2.3966,374.14399,374.14484,1,-0.0021,0.0216,2.3718,2.4303,374.14451,5.291E5,6.068E6,1.5496,1.4733,6.068E6,,
749,1.348E5,2.3966,440.14814,440.14938,1,2.3718,2.4303,440.14889,5.903E5,5.857E6,5.857E6,,DETECTED,1.348E5,2.3966,440.14814,440.14938,1,0.0039,0.0214,2.3718,2.4303,440.14889,5.903E5,5.857E6,1.4792,1.1766,5.857E6,,
750,1.101E5,2.3966,457.16785,457.16843,1,2.3384,2.4219,457.1683,5.961E5,2.678E6,2.678E6,,DETECTED,1.101E5,2.3966,457.16785,457.16843,1,0.0145,0.038,2.3384,2.4219,457.1683,5.961E5,2.678E6,0.4334,0.7167,2.678E6,,
751,1.609E5,2.3966,459.18393,459.18475,1,2.3634,2.4551,459.18408,6.22E5,4.404E6,4.404E6,,DETECTED,1.609E5,2.3966,459.18393,459.18475,1,0.0061,0.0289,2.3634,2.4551,459.18408,6.22E5,4.404E6,1.2758,1.3789,4.404E6,,
752,4.508E5,2.4134,307.17639,307.17667,2,2.3884,2.4551,307.17646,7.997E5,1.78E7,1.78E7,,DETECTED,4.508E5,2.4134,307.17639,307.17667,2,-0.0045,0.0228,2.3884,2.4551,307.17646,7.997E5,1.78E7,1.8948,1.5367,1.78E7,,
753,9.377E4,2.4303,340.25952,340.25974,1,2.3966,2.4718,340.25963,8.008E5,1.915E6,1.915E6,,DETECTED,9.377E4,2.4303,340.25952,340.25974,1,0.0062,0.0497,2.3966,2.4718,340.25963,8.008E5,1.915E6,1.2344,1.1172,1.915E6,,
754,1.269E5,2.4469,165.0912,165.09143,1,2.3801,2.488,165.09127,5.224E5,2.77E6,2.77E6,,DETECTED,1.269E5,2.4469,165.0912,165.09143,1,0.0122,0.0417,2.3801,2.488,165.09127,5.224E5,2.77E6,0.5947,0.8083,2.77E6,,
755,1.139E5,2.4469,239.12779,239.12798,1,2.3801,2.48,239.12789,5.117E5,2.511E6,2.511E6,,DETECTED,1.139E5,2.4469,239.12779,239.12798,1,0.0133,0.04,2.3801,2.48,239.12789,5.117E5,2.511E6,0.4966,0.7483,2.511E6,,
756,4.861E5,2.4469,388.25333,388.25385,2,2.4134,2.5205,388.25368,5.279E5,1.678E7,1.678E7,,DETECTED,4.861E5,2.4469,388.25333,388.25385,2,-0.0127,0.0237,2.4134,2.5205,388.25368,5.279E5,1.678E7,1.0156,2.7416,1.678E7,,
757,2.893E5,2.4469,486.25458,486.25473,2,2.405,2.488,486.25464,9.839E5,7.496E6,7.496E6,,DETECTED,2.893E5,2.4469,486.25458,486.25473,2,-0.0211,0.0378,2.405,2.488,486.25464,9.839E5,7.496E6,1.0108,0.9916,7.496E6,,
758,7.816E5,2.4469,491.20953,491.21036,2,2.3718,2.5042,491.20966,5.197E5,2.011E7,2.011E7,1,DETECTED,7.816E5,2.4469,491.20953,491.21036,2,-0.0296,0.0381,2.3718,2.5042,491.20966,5.197E5,2.011E7,1.1185,0.8875,2.011E7,1,2
760,9.068E4,2.4469,507.18375,507.18408,0,2.4134,2.48,507.18396,6.405E5,2.692E6,2.692E6,,DETECTED,9.068E4,2.4469,507.18375,507.18408,,,0.0356,2.4134,2.48,507.18396,6.405E5,2.692E6,0.9912,0.9956,2.692E6,,
761,2.343E5,2.4469,514.28577,514.2861,2,2.405,2.488,514.28585,6.274E5,6.376E6,6.376E6,,DETECTED,2.343E5,2.4469,514.28577,514.2861,2,-0.0199,0.0392,2.405,2.488,514.28585,6.274E5,6.376E6,0.956,0.929,6.376E6,,
762,1.928E5,2.4551,420.18598,420.18671,1,2.4134,2.488,420.18648,6.1E5,7.065E6,7.065E6,,DETECTED,1.928E5,2.4551,420.18598,420.18671,1,-0.0033,0.0237,2.4134,2.488,420.18648,6.1E5,7.065E6,0.8223,0.949,7.065E6,,
763,2.339E5,2.4634,195.10175,195.10188,1,2.4386,2.4961,195.1018,8.519E5,9.467E6,9.467E6,,DETECTED,2.339E5,2.4634,195.10175,195.10188,1,-0.0104,0.0216,2.4386,2.4961,195.1018,8.519E5,9.467E6,0.9686,1.0419,9.467E6,,
764,3.591E5,2.4634,212.1282,212.12833,1,2.4386,2.5042,212.12825,5.59E5,1.41E7,1.41E7,,DETECTED,3.591E5,2.4634,212.1282,212.12833,1,-0.0127,0.0222,2.4386,2.5042,212.12825,5.59E5,1.41E7,0.9479,1.1151,1.41E7,,
765,6.91E4,2.4634,526.24945,526.25044,0,2.4469,2.5124,526.24956,5.983E5,1.795E6,1.795E6,,DETECTED,6.91E4,2.4634,526.24945,526.25044,,,0.0431,2.4469,2.5124,526.24956,5.983E5,1.795E6,2.9591,1.9795,1.795E6,,
766,1E5,2.4718,227.12784,227.12801,1,2.4219,2.4961,227.12793,5.004E5,2.465E6,2.465E6,,DETECTED,1E5,2.4718,227.12784,227.12801,1,0.0062,0.0471,2.4219,2.4961,227.12793,5.004E5,2.465E6,0.4857,0.7428,2.465E6,,
767,1.957E5,2.4718,406.20703,406.20944,1,2.4219,2.5042,406.20755,5.988E5,4.209E6,4.209E6,,DETECTED,1.957E5,2.4718,406.20703,406.20944,1,-0.0282,0.0328,2.4219,2.5042,406.20755,5.988E5,4.209E6,0.5343,0.8242,4.209E6,,
768,1.116E5,2.48,459.18427,459.18527,0,2.4551,2.5532,459.18467,6.22E5,2.64E6,2.64E6,,DETECTED,1.116E5,2.48,459.18427,459.18527,,,0.0255,2.4551,2.5532,459.18467,6.22E5,2.64E6,2.9391,1.9696,2.64E6,,
769,1.555E5,2.488,133.10129,133.10149,0,2.4634,2.5532,133.10135,5.06E5,4.525E6,4.525E6,,DETECTED,1.555E5,2.488,133.10129,133.10149,,,0.0277,2.4634,2.5532,133.10135,5.06E5,4.525E6,3.6057,1.8225,4.525E6,,
770,8.595E4,2.488,151.11185,151.11203,0,2.4551,2.5285,151.1119,5.635E5,2.501E6,2.501E6,,DETECTED,8.595E4,2.488,151.11185,151.11203,,,0.0299,2.4551,2.5285,151.1119,5.635E5,2.501E6,1.2287,1.1143,2.501E6,,
771,2.113E5,2.488,173.1326,173.13298,1,2.4634,2.5448,173.13266,5.135E5,5.749E6,5.749E6,,DETECTED,2.113E5,2.488,173.1326,173.13298,1,0.0119,0.0426,2.4634,2.5448,173.13266,5.135E5,5.749E6,3.128,1.6515,5.749E6,,
772,2.989E5,2.488,191.14304,191.14332,1,2.4634,2.5448,191.14312,7.594E5,8.499E6,8.499E6,,DETECTED,2.989E5,2.488,191.14304,191.14332,1,-0.0019,0.026,2.4634,2.5448,191.14312,7.594E5,8.499E6,3.1462,2.1828,8.499E6,,
773,1.725E6,2.488,209.15349,209.15407,2,2.4551,2.6105,209.15365,5.253E5,5.917E7,5.917E7,1,DETECTED,1.725E6,2.488,209.15349,209.15407,2,-0.0123,0.0245,2.4551,2.6105,209.15365,5.253E5,5.917E7,2.1192,1.6947,5.917E7,1,2
775,5.473E5,2.488,255.12257,255.12299,2,2.3225,2.6023,255.12276,6.147E5,6.178E6,6.178E6,,DETECTED,5.473E5,2.488,255.12257,255.12299,2,0.0097,0.0926,2.3225,2.6023,255.12276,6.147E5,6.178E6,0.6811,0.8538,6.178E6,,
776,6.318E5,2.488,406.24258,406.24442,1,2.4634,2.5448,406.24328,5.019E5,2.565E7,2.565E7,1,DETECTED,6.318E5,2.488,406.24258,406.24442,1,-0.0041,0.0212,2.4634,2.5448,406.24328,5.019E5,2.565E7,2.019,1.8579,2.565E7,1,2
778,1.517E6,2.488,411.1976,411.20145,3,2.4469,2.6355,411.19869,5.057E5,4.272E7,4.272E7,1,DETECTED,1.517E6,2.488,411.1976,411.20145,3,-0.0112,0.024,2.4469,2.6355,411.19869,5.057E5,4.272E7,2.6324,1.9665,4.272E7,1,2
780,1.857E5,2.488,427.17291,427.17382,1,2.4718,2.5285,427.17341,1.007E6,6.904E6,6.904E6,,DETECTED,1.857E5,2.488,427.17291,427.17382,1,0.0061,0.0256,2.4718,2.5285,427.17341,1.007E6,6.904E6,2.1858,1.7466,6.904E6,,
781,3.627E5,2.488,434.27319,434.27612,1,2.4634,2.5365,434.27499,6.694E5,1.078E7,1.078E7,,DETECTED,3.627E5,2.488,434.27319,434.27612,1,-0.003,0.0356,2.4634,2.5365,434.27499,6.694E5,1.078E7,2.3567,1.3339,1.078E7,,
782,5.025E5,2.488,452.21271,452.21317,2,2.3634,2.6023,452.21297,6.516E5,5.652E6,5.652E6,,DETECTED,5.025E5,2.488,452.21271,452.21317,2,0.0131,0.0352,2.3634,2.6023,452.21297,6.516E5,5.652E6,0.9034,0.9582,5.652E6,,
783,9.671E5,2.488,457.16797,457.16861,4,2.4219,2.6189,457.16813,5.641E5,1.383E7,1.383E7,1,DETECTED,9.671E5,2.488,457.16797,457.16861,4,-0.0185,0.0564,2.4219,2.6189,457.16813,5.641E5,1.383E7,1.9265,1.3186,1.383E7,1,2
785,9.02E4,2.488,473.14185,473.14296,0,2.4718,2.5532,473.14229,7.48E5,2.056E6,2.056E6,,DETECTED,9.02E4,2.488,473.14185,473.14296,,,0.0559,2.4718,2.5532,473.14229,7.48E5,2.056E6,4.0167,2.5084,2.056E6,,
786,1.376E5,2.488,480.24387,480.24435,0,2.4219,2.5285,480.24414,5.996E5,2.881E6,2.881E6,,DETECTED,1.376E5,2.488,480.24387,480.24435,,,0.0359,2.4219,2.5285,480.24414,5.996E5,2.881E6,0.6111,0.8056,2.881E6,,
787,8.609E4,2.4961,177.05464,177.05493,0,2.4551,2.5285,177.05479,6.309E5,2.347E6,2.347E6,,DETECTED,8.609E4,2.4961,177.05464,177.05493,,,0.0368,2.4551,2.5285,177.05479,6.309E5,2.347E6,0.7911,0.8955,2.347E6,,
788,1.219E5,2.4961,295.1572,295.15729,1,2.4718,2.5365,295.15724,5.079E5,4.566E6,4.566E6,,DETECTED,1.219E5,2.4961,295.1572,295.15729,1,0.0098,0.0244,2.4718,2.5365,295.15724,5.079E5,4.566E6,2.0875,1.3339,4.566E6,,
789,5.381E5,2.4961,303.04987,303.05013,1,2.4718,2.5365,303.04991,9.823E5,2.25E7,2.25E7,,DETECTED,5.381E5,2.4961,303.04987,303.05013,1,-0.003,0.0229,2.4718,2.5365,303.04991,9.823E5,2.25E7,1.6077,1.1572,2.25E7,,
790,8.286E4,2.4961,385.24396,385.24442,0,2.4718,2.5285,385.24434,6.125E5,3.046E6,3.046E6,,DETECTED,8.286E4,2.4961,385.24396,385.24442,,,0.0239,2.4718,2.5285,385.24434,6.125E5,3.046E6,1.3354,1.1677,3.046E6,,
