id,area,rt,mz_range:min,mz_range:max,fragment_scans,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,charge,datafile:20250402_PMA_tp24_000023_01_01.mzML:feature_state,datafile:20250402_PMA_tp24_000023_01_01.mzML:area,datafile:20250402_PMA_tp24_000023_01_01.mzML:rt,datafile:20250402_PMA_tp24_000023_01_01.mzML:mz_range:min,datafile:20250402_PMA_tp24_000023_01_01.mzML:mz_range:max,datafile:20250402_PMA_tp24_000023_01_01.mzML:fragment_scans,datafile:20250402_PMA_tp24_000023_01_01.mzML:rt_ms2_apex_distance,datafile:20250402_PMA_tp24_000023_01_01.mzML:fwhm,datafile:20250402_PMA_tp24_000023_01_01.mzML:rt_range:min,datafile:20250402_PMA_tp24_000023_01_01.mzML:rt_range:max,datafile:20250402_PMA_tp24_000023_01_01.mzML:mz,datafile:20250402_PMA_tp24_000023_01_01.mzML:intensity_range:min,datafile:20250402_PMA_tp24_000023_01_01.mzML:intensity_range:max,datafile:20250402_PMA_tp24_000023_01_01.mzML:asymmetry_factor,datafile:20250402_PMA_tp24_000023_01_01.mzML:tailing_factor,datafile:20250402_PMA_tp24_000023_01_01.mzML:height,datafile:20250402_PMA_tp24_000023_01_01.mzML:charge,datafile:20250402_PMA_tp24_000023_01_01.mzML:isotopes
12,3.132E5,0.366,401.93958,401.94009,0,0.3343,0.3898,401.93977,7.029E5,1.05E7,1.05E7,,DETECTED,3.132E5,0.366,401.93958,401.94009,,,0.0319,0.3343,0.3898,401.93977,7.029E5,1.05E7,1.0293,0.9941,1.05E7,,
13,4.831E5,0.366,426.95401,426.95453,0,0.3343,0.3898,426.95423,1.104E6,1.566E7,1.566E7,,DETECTED,4.831E5,0.366,426.95401,426.95453,,,0.0324,0.3343,0.3898,426.95423,1.104E6,1.566E7,1.024,0.9934,1.566E7,,
14,1.97E6,0.3739,123.04053,123.04074,1,0.3343,0.4056,123.04058,7.415E5,6.912E7,6.912E7,,DETECTED,1.97E6,0.3739,123.04053,123.04074,1,-0.0141,0.0274,0.3343,0.4056,123.04058,7.415E5,6.912E7,0.499,0.7573,6.912E7,,
15,2.543E5,0.3739,124.03967,124.04142,0,0.3423,0.3977,124.04124,5.194E5,8.762E6,8.762E6,,DETECTED,2.543E5,0.3739,124.03967,124.04142,,,0.0284,0.3423,0.3977,124.04124,5.194E5,8.762E6,0.4722,0.7544,8.762E6,,
16,3.834E5,0.3739,125.03809,125.03822,0,0.3343,0.3977,125.03813,6.987E5,1.314E7,1.314E7,,DETECTED,3.834E5,0.3739,125.03809,125.03822,,,0.0277,0.3343,0.3977,125.03813,6.987E5,1.314E7,0.5015,0.7597,1.314E7,,
17,1.632E6,0.3739,125.98645,125.9866,9,0.003,0.3977,125.9865,1.577E6,3.87E7,3.87E7,,DETECTED,1.632E6,0.3739,125.98645,125.9866,9,-0.3551,0.0271,0.003,0.3977,125.9865,1.577E6,3.87E7,0.4795,0.5545,3.87E7,,
18,3.201E6,0.3739,128.01945,128.01985,1,0.3343,0.4216,128.0195,6.891E5,1.067E8,1.067E8,,DETECTED,3.201E6,0.3739,128.01945,128.01985,1,-0.0254,0.0288,0.3343,0.4216,128.0195,6.891E5,1.067E8,0.5003,0.7576,1.067E8,,
19,4.052E5,0.3739,129.01947,129.02017,0,0.3343,0.3977,129.02007,1.02E6,1.352E7,1.352E7,,DETECTED,4.052E5,0.3739,129.01947,129.02017,,,0.0288,0.3343,0.3977,129.02007,1.02E6,1.352E7,0.508,0.7614,1.352E7,,
20,6.306E5,0.3739,130.017,130.0172,0,0.3343,0.3977,130.01703,1.532E6,2.057E7,2.057E7,,DETECTED,6.306E5,0.3739,130.017,130.0172,,,0.0292,0.3343,0.3977,130.01703,1.532E6,2.057E7,0.4977,0.7567,2.057E7,,
21,1.226E5,0.3739,141.05092,141.05113,0,0.3423,0.3977,141.05098,5.421E5,4.341E6,4.341E6,,DETECTED,1.226E5,0.3739,141.05092,141.05113,,,0.0283,0.3423,0.3977,141.05098,5.421E5,4.341E6,0.5227,0.8766,4.341E6,,
22,2.04E5,0.3739,143.99702,143.99731,0,0.3343,0.3977,143.99706,6.664E5,7.774E6,7.774E6,,DETECTED,2.04E5,0.3739,143.99702,143.99731,,,0.0283,0.3343,0.3977,143.99706,6.664E5,7.774E6,0.4918,0.7502,7.774E6,,
23,1.651E5,0.3739,146.02992,146.03008,0,0.3343,0.3977,146.02997,5.089E5,5.429E6,5.429E6,,DETECTED,1.651E5,0.3739,146.02992,146.03008,,,0.0296,0.3343,0.3977,146.02997,5.089E5,5.429E6,0.5073,0.8645,5.429E6,,
24,2.269E5,0.3739,151.02557,151.02606,0,0.3343,0.3977,151.02573,6.016E5,7.275E6,7.275E6,,DETECTED,2.269E5,0.3739,151.02557,151.02606,,-0.0335,0.0308,0.3343,0.3977,151.02573,6.016E5,7.275E6,0.5113,0.8665,7.275E6,,
25,3.552E7,0.3739,151.03525,151.03584,2,0.3257,0.4773,151.03538,7.098E5,1.182E9,1.182E9,,DETECTED,3.552E7,0.3739,151.03525,151.03584,2,-0.0335,0.0291,0.3257,0.4773,151.03538,7.098E5,1.182E9,0.5052,0.8143,1.182E9,,
26,2.291E5,0.3739,151.04286,151.04517,0,0.3343,0.3977,151.04452,5.117E5,8.022E6,8.022E6,,DETECTED,2.291E5,0.3739,151.04286,151.04517,,-0.0335,0.0283,0.3343,0.3977,151.04452,5.117E5,8.022E6,0.5171,0.8726,8.022E6,,
27,5.641E6,0.3739,152.03574,152.03673,0,0.3343,0.4216,152.03667,1.032E6,2.007E8,2.007E8,,DETECTED,5.641E6,0.3739,152.03574,152.03673,,,0.0278,0.3343,0.4216,152.03667,1.032E6,2.007E8,0.4895,0.7525,2.007E8,,
28,5.641E6,0.3739,153.03282,153.03343,0,0.3343,0.4216,153.03289,1.364E6,1.916E8,1.916E8,1,DETECTED,5.641E6,0.3739,153.03282,153.03343,,,0.0288,0.3343,0.4216,153.03289,1.364E6,1.916E8,0.5039,0.8107,1.916E8,1,2
29,3.088E5,0.3739,153.03882,153.03965,0,0.3343,0.3977,153.03896,8.279E5,1.092E7,1.092E7,,DETECTED,3.088E5,0.3739,153.03882,153.03965,,,0.0281,0.3343,0.3977,153.03896,8.279E5,1.092E7,0.5053,0.76,1.092E7,,
31,3.852E5,0.3739,156.01427,156.0145,0,0.3343,0.3977,156.01433,9.031E5,1.323E7,1.323E7,,DETECTED,3.852E5,0.3739,156.01427,156.0145,,,0.0285,0.3343,0.3977,156.01433,9.031E5,1.323E7,0.4963,0.7577,1.323E7,,
32,2.007E5,0.3739,164.06689,164.06725,0,0.3343,0.3977,164.06695,5.17E5,7.667E6,7.667E6,,DETECTED,2.007E5,0.3739,164.06689,164.06725,,,0.0265,0.3343,0.3977,164.06695,5.17E5,7.667E6,0.5007,0.7625,7.667E6,,
33,1.512E5,0.3739,181.98811,181.98859,0,0.3423,0.3977,181.98825,6.334E5,5.403E6,5.403E6,,DETECTED,1.512E5,0.3739,181.98811,181.98859,,,0.03,0.3423,0.3977,181.98825,6.334E5,5.403E6,0.5117,0.8766,5.403E6,,
34,5.146E5,0.3739,182.96216,182.96234,1,0.3343,0.3898,182.96223,8.205E5,1.771E7,1.771E7,,DETECTED,5.146E5,0.3739,182.96216,182.96234,1,0.0028,0.0292,0.3343,0.3898,182.96223,8.205E5,1.771E7,0.5219,0.7516,1.771E7,,
35,7.361E5,0.3739,192.06184,192.06207,1,0.3343,0.3977,192.06191,2.54E6,2.468E7,2.468E7,,DETECTED,7.361E5,0.3739,192.06184,192.06207,1,-0.004,0.0294,0.3343,0.3977,192.06191,2.54E6,2.468E7,0.5075,0.7998,2.468E7,,
36,1.183E5,0.3739,194.05949,194.05963,0,0.3423,0.3977,194.0596,5.111E5,4.261E6,4.261E6,,DETECTED,1.183E5,0.3739,194.05949,194.05963,,,0.0281,0.3423,0.3977,194.0596,5.111E5,4.261E6,0.5152,0.8766,4.261E6,,
37,1.659E5,0.3739,197.04086,197.04129,0,0.3423,0.3977,197.04097,6.359E5,5.904E6,5.904E6,,DETECTED,1.659E5,0.3739,197.04086,197.04129,,,0.0289,0.3423,0.3977,197.04097,6.359E5,5.904E6,0.5072,0.8766,5.904E6,,
38,1.566E6,0.3739,200.97279,200.9734,1,0.3343,0.3977,200.97308,1.025E6,5.623E7,5.623E7,,DETECTED,1.566E6,0.3739,200.97279,200.9734,1,-0.0119,0.027,0.3343,0.3977,200.97308,1.025E6,5.623E7,0.4725,0.743,5.623E7,,
39,3.742E5,0.3739,201.97379,201.97389,0,0.3343,0.3898,201.97386,5.27E5,1.454E7,1.454E7,,DETECTED,3.742E5,0.3739,201.97379,201.97389,,,0.0262,0.3343,0.3898,201.97386,5.27E5,1.454E7,0.5303,0.7539,1.454E7,,
40,2.998E5,0.3739,214.00367,214.00485,0,0.3343,0.3898,214.00476,6.24E5,1.096E7,1.096E7,,DETECTED,2.998E5,0.3739,214.00367,214.00485,,,0.0271,0.3343,0.3898,214.00476,6.24E5,1.096E7,0.5215,0.7495,1.096E7,,
41,4.255E5,0.3739,216.9507,216.95091,0,0.3343,0.3898,216.95082,9.858E5,1.55E7,1.55E7,,DETECTED,4.255E5,0.3739,216.9507,216.95091,,,0.0278,0.3343,0.3898,216.95082,9.858E5,1.55E7,0.5177,0.7482,1.55E7,,
42,3.741E6,0.3739,218.98324,218.98407,1,0.3343,0.3977,218.98376,3.399E6,1.31E8,1.31E8,,DETECTED,3.741E6,0.3739,218.98324,218.98407,1,-0.0186,0.0281,0.3343,0.3977,218.98376,3.399E6,1.31E8,0.4724,0.7435,1.31E8,,
43,9.831E5,0.3739,219.98454,219.985,0,0.3343,0.3977,219.98461,8.149E5,3.534E7,3.534E7,,DETECTED,9.831E5,0.3739,219.98454,219.985,,,0.0276,0.3343,0.3977,219.98461,8.149E5,3.534E7,0.4718,0.7428,3.534E7,,
44,1.006E6,0.3739,220.98109,220.98138,0,0.3343,0.3977,220.98116,1.073E6,3.637E7,3.637E7,,DETECTED,1.006E6,0.3739,220.98109,220.98138,,,0.0273,0.3343,0.3977,220.98116,1.073E6,3.637E7,0.4788,0.7462,3.637E7,,
45,5.18E6,0.3739,223.98866,223.98932,2,0.3343,0.3977,223.98906,3.252E6,1.965E8,1.965E8,,DETECTED,5.18E6,0.3739,223.98866,223.98932,2,-0.0198,0.0262,0.3343,0.3977,223.98906,3.252E6,1.965E8,0.4713,0.7426,1.965E8,,
46,1.364E6,0.3739,224.98936,224.99013,0,0.3343,0.3977,224.99007,7.999E5,5.035E7,5.035E7,,DETECTED,1.364E6,0.3739,224.98936,224.99013,,,0.0268,0.3343,0.3977,224.99007,7.999E5,5.035E7,0.4757,0.7436,5.035E7,,
47,1.359E6,0.3739,225.98631,225.98672,0,0.3343,0.3977,225.98637,9.047E5,5.334E7,5.334E7,,DETECTED,1.359E6,0.3739,225.98631,225.98672,,,0.0272,0.3343,0.3977,225.98637,9.047E5,5.334E7,0.4726,0.7432,5.334E7,,
48,3.496E5,0.3739,237.02071,237.02087,0,0.3343,0.3898,237.0208,6.773E5,1.286E7,1.286E7,,DETECTED,3.496E5,0.3739,237.02071,237.02087,,,0.0265,0.3343,0.3898,237.0208,6.773E5,1.286E7,0.523,0.7504,1.286E7,,
49,9.383E4,0.3739,239.01656,239.01801,0,0.3343,0.3898,239.01787,5.432E5,3.623E6,3.623E6,,DETECTED,9.383E4,0.3739,239.01656,239.01801,,,0.026,0.3343,0.3898,239.01787,5.432E5,3.623E6,0.4696,0.6998,3.623E6,,
50,1.068E6,0.3739,239.96664,239.96707,1,0.3343,0.3977,239.9667,8.459E5,3.822E7,3.822E7,,DETECTED,1.068E6,0.3739,239.96664,239.96707,1,-0.0096,0.028,0.3343,0.3977,239.9667,8.459E5,3.822E7,0.4754,0.7402,3.822E7,,
51,2.793E5,0.3739,240.95311,240.95323,0,0.3343,0.3898,240.95317,1.016E6,9.284E6,9.284E6,,DETECTED,2.793E5,0.3739,240.95311,240.95323,,,0.032,0.3343,0.3898,240.95317,1.016E6,9.284E6,0.499,0.6998,9.284E6,,
52,1.048E7,0.3739,241.99954,241.99989,2,0.3343,0.3977,241.9996,9.643E6,3.75E8,3.75E8,,DETECTED,1.048E7,0.3739,241.99954,241.99989,2,-0.0265,0.028,0.3343,0.3977,241.9996,9.643E6,3.75E8,0.4753,0.7438,3.75E8,,
53,3.072E6,0.3739,242.99992,243.00101,0,0.3343,0.3977,243.00083,2.486E6,1.125E8,1.125E8,,DETECTED,3.072E6,0.3739,242.99992,243.00101,,,0.0274,0.3343,0.3977,243.00083,2.486E6,1.125E8,0.4728,0.7432,1.125E8,,
54,2.842E6,0.3739,243.99687,243.99734,0,0.3343,0.3977,243.99696,2.543E6,1.031E8,1.031E8,,DETECTED,2.842E6,0.3739,243.99687,243.99734,,,0.0278,0.3343,0.3977,243.99696,2.543E6,1.031E8,0.475,0.7436,1.031E8,,
55,4.189E5,0.3739,244.99799,244.99835,0,0.3343,0.3898,244.99818,7.415E5,1.55E7,1.55E7,,DETECTED,4.189E5,0.3739,244.99799,244.99835,,,0.0271,0.3343,0.3898,244.99818,7.415E5,1.55E7,0.5252,0.7515,1.55E7,,
56,4.92E5,0.3739,257.97711,257.97748,1,0.3343,0.3977,257.97722,6.337E5,1.755E7,1.755E7,,DETECTED,4.92E5,0.3739,257.97711,257.97748,1,0.0061,0.0281,0.3343,0.3977,257.97722,6.337E5,1.755E7,0.4742,0.7403,1.755E7,,
57,1.144E7,0.3739,265.01559,265.01675,2,0.3343,0.3977,265.01564,1.07E7,4.211E8,4.211E8,,DETECTED,1.144E7,0.3739,265.01559,265.01675,2,-0.0277,0.0272,0.3343,0.3977,265.01564,1.07E7,4.211E8,0.4745,0.7438,4.211E8,,
58,3.656E6,0.3739,266.01436,266.01718,0,0.3343,0.3977,266.01691,2.949E6,1.373E8,1.373E8,,DETECTED,3.656E6,0.3739,266.01436,266.01718,,,0.027,0.3343,0.3977,266.01691,2.949E6,1.373E8,0.4752,0.7436,1.373E8,,
59,3.061E6,0.3739,267.01276,267.01324,0,0.3343,0.3977,267.01285,2.803E6,1.153E8,1.153E8,,DETECTED,3.061E6,0.3739,267.01276,267.01324,,,0.0267,0.3343,0.3977,267.01285,2.803E6,1.153E8,0.475,0.7434,1.153E8,,
60,5.426E5,0.3739,268.01428,268.01486,0,0.3343,0.3977,268.01442,5.377E5,2.027E7,2.027E7,,DETECTED,5.426E5,0.3739,268.01428,268.01486,,,0.0271,0.3343,0.3977,268.01442,5.377E5,2.027E7,0.4724,0.7439,2.027E7,,
61,5.666E5,0.3739,280.99307,280.99377,1,0.3343,0.3977,280.99319,5.564E5,1.983E7,1.983E7,,DETECTED,5.666E5,0.3739,280.99307,280.99377,1,0.005,0.0295,0.3343,0.3977,280.99319,5.564E5,1.983E7,0.4713,0.7398,1.983E7,,
62,7.124E5,0.3739,286.95844,286.95908,1,0.3343,0.3977,286.95851,8.332E5,2.083E7,2.083E7,,DETECTED,7.124E5,0.3739,286.95844,286.95908,1,-0.0017,0.0393,0.3343,0.3977,286.95851,8.332E5,2.083E7,0.4668,0.6982,2.083E7,,
63,1.077E6,0.3739,309.9744,309.97513,1,0.3343,0.3977,309.97448,1.455E6,3.162E7,3.162E7,,DETECTED,1.077E6,0.3739,309.9744,309.97513,1,-0.013,0.0388,0.3343,0.3977,309.97448,1.455E6,3.162E7,0.4686,0.6992,3.162E7,,
64,4.613E5,0.3739,310.97305,310.97604,0,0.3343,0.3977,310.97554,6.515E5,1.401E7,1.401E7,,DETECTED,4.613E5,0.3739,310.97305,310.97604,,,0.0363,0.3343,0.3977,310.97554,6.515E5,1.401E7,0.4665,0.6992,1.401E7,,
65,4.655E5,0.3739,311.97082,311.97217,0,0.3343,0.3977,311.97174,5.41E5,1.394E7,1.394E7,,DETECTED,4.655E5,0.3739,311.97082,311.97217,,,0.0409,0.3343,0.3977,311.97174,5.41E5,1.394E7,0.459,0.698,1.394E7,,
66,1.411E5,0.3739,312.97198,312.97327,0,0.3343,0.3898,312.97272,7.009E5,4.692E6,4.692E6,,DETECTED,1.411E5,0.3739,312.97198,312.97327,,,0.0336,0.3343,0.3898,312.97272,7.009E5,4.692E6,0.4868,0.6998,4.692E6,,
67,1.814E5,0.3739,337.96912,337.96957,0,0.3343,0.3898,337.96934,7.312E5,5.801E6,5.801E6,,DETECTED,1.814E5,0.3739,337.96912,337.96957,,,0.0344,0.3343,0.3898,337.96934,7.312E5,5.801E6,0.4948,0.6998,5.801E6,,
68,4.867E5,0.3739,382.92776,382.92831,1,0.3343,0.3898,382.92798,5.987E5,1.673E7,1.673E7,,DETECTED,4.867E5,0.3739,382.92776,382.92831,1,0.0129,0.0303,0.3343,0.3898,382.92798,5.987E5,1.673E7,0.5239,0.7533,1.673E7,,
69,5.709E5,0.3739,400.93857,400.93878,1,0.3343,0.3898,400.93874,1.216E6,1.857E7,1.857E7,,DETECTED,5.709E5,0.3739,400.93857,400.93878,1,0.0016,0.0326,0.3343,0.3898,400.93874,1.216E6,1.857E7,0.5119,0.7488,1.857E7,,
70,3.424E5,0.3739,402.93634,402.9368,0,0.3343,0.3898,402.93671,8.25E5,1.115E7,1.115E7,,DETECTED,3.424E5,0.3739,402.93634,402.9368,,,0.0331,0.3343,0.3898,402.93671,8.25E5,1.115E7,0.5091,0.7478,1.115E7,,
71,1.778E6,0.3739,423.95499,423.95551,1,0.3343,0.3977,423.95506,8.508E5,5.789E7,5.789E7,,DETECTED,1.778E6,0.3739,423.95499,423.95551,1,-0.0175,0.0321,0.3343,0.3977,423.95506,8.508E5,5.789E7,0.4731,0.7414,5.789E7,,
72,1.03E6,0.3739,424.95609,424.95645,0,0.3343,0.3977,424.95625,6.151E5,3.374E7,3.374E7,,DETECTED,1.03E6,0.3739,424.95609,424.95645,,,0.0322,0.3343,0.3977,424.95625,6.151E5,3.374E7,0.4745,0.7421,3.374E7,,
73,1.161E6,0.3739,425.95288,425.95361,0,0.3343,0.3977,425.95326,7.711E5,3.964E7,3.964E7,,DETECTED,1.161E6,0.3739,425.95288,425.95361,,,0.0314,0.3343,0.3977,425.95326,7.711E5,3.964E7,0.4714,0.741,3.964E7,,
74,2.62E5,0.3739,427.95078,427.95175,0,0.3343,0.3898,427.95103,5.459E5,8.458E6,8.458E6,,DETECTED,2.62E5,0.3739,427.95078,427.95175,,,0.0321,0.3343,0.3898,427.95103,5.459E5,8.458E6,0.5124,0.7489,8.458E6,,
75,2.281E6,0.3818,145.16998,145.17053,1,0.3581,0.5253,145.17014,6.532E5,1.176E8,1.176E8,,DETECTED,2.281E6,0.3818,145.16998,145.17053,1,-0.004,0.0151,0.3581,0.5253,145.17014,6.532E5,1.176E8,1.6191,1.4359,1.176E8,,
76,1.964E5,0.3898,189.1599,189.16055,0,0.3739,0.4296,189.16015,5.721E5,9.56E6,9.56E6,,DETECTED,1.964E5,0.3898,189.1599,189.16055,,,0.0183,0.3739,0.4296,189.16015,5.721E5,9.56E6,3.8235,2.4556,9.56E6,,
77,7.721E5,0.4056,212.85196,212.85239,1,0.3818,0.4534,212.85215,6.262E5,2.681E7,2.681E7,,DETECTED,7.721E5,0.4056,212.85196,212.85239,1,0.0016,0.0254,0.3818,0.4534,212.85215,6.262E5,2.681E7,2.2063,1.3034,2.681E7,,
78,1.654E5,0.4056,214.85007,214.85056,0,0.3818,0.4455,214.8503,6.5E5,6.179E6,6.179E6,,DETECTED,1.654E5,0.4056,214.85007,214.85056,,,0.0309,0.3818,0.4455,214.8503,6.5E5,6.179E6,2.3424,1.3371,6.179E6,,
79,3.245E5,0.4137,222.02924,222.03,0,0.3898,0.4534,222.02967,8.734E5,1.26E7,1.26E7,,DETECTED,3.245E5,0.4137,222.02924,222.03,,,0.021,0.3898,0.4534,222.02967,8.734E5,1.26E7,1.2601,1.1874,1.26E7,,
80,5.841E5,0.4137,296.06561,296.06686,1,0.3898,0.4534,296.06659,1.127E6,3.172E7,3.172E7,,DETECTED,5.841E5,0.4137,296.06561,296.06686,1,-0.003,0.0152,0.3898,0.4534,296.06659,1.127E6,3.172E7,1.8077,1.4863,3.172E7,,
81,7.994E5,0.4216,130.05002,130.05045,1,0.3977,0.5413,130.05014,5.754E5,1.985E7,1.985E7,,DETECTED,7.994E5,0.4216,130.05002,130.05045,1,0.0141,0.0351,0.3977,0.5413,130.05014,5.754E5,1.985E7,4.2651,3.4135,1.985E7,,
82,7.639E4,0.4216,133.06079,133.06134,0,0.3977,0.4693,133.06105,5.266E5,2.225E6,2.225E6,,DETECTED,7.639E4,0.4216,133.06079,133.06134,,,0.0318,0.3977,0.4693,133.06105,5.266E5,2.225E6,1.9871,1.4936,2.225E6,,
83,1.223E5,0.4216,134.04485,134.04536,0,0.4056,0.4853,134.04506,6.226E5,3.432E6,3.432E6,,DETECTED,1.223E5,0.4216,134.04485,134.04536,,,0.0319,0.4056,0.4853,134.04506,6.226E5,3.432E6,4.0197,2.4856,3.432E6,,
84,6.547E5,0.4216,139.91472,139.91521,1,0.4056,0.4613,139.91493,5.204E5,3.568E7,3.568E7,,DETECTED,6.547E5,0.4216,139.91472,139.91521,1,0.0016,0.0156,0.4056,0.4613,139.91493,5.204E5,3.568E7,1.371,1.2428,3.568E7,,
85,7.024E5,0.4216,147.07651,147.077,1,0.3977,0.5413,147.07667,5.147E5,2.138E7,2.138E7,,DETECTED,7.024E5,0.4216,147.07651,147.077,1,0.0108,0.0272,0.3977,0.5413,147.07667,5.147E5,2.138E7,4.0645,3.3609,2.138E7,,
86,2.505E6,0.4216,148.06046,148.06099,2,0.3977,0.5892,148.06061,5.916E5,5.516E7,5.516E7,1,DETECTED,2.505E6,0.4216,148.06046,148.06099,2,-0.0018,0.0368,0.3977,0.5892,148.06061,5.916E5,5.516E7,4.6542,3.5796,5.516E7,1,2
87,4.066E5,0.4216,174.89594,174.89662,0,0.3818,0.4534,174.89629,1.021E6,1.177E7,1.177E7,,DETECTED,4.066E5,0.4216,174.89594,174.89662,,,0.0322,0.3818,0.4534,174.89629,1.021E6,1.177E7,0.7388,0.8074,1.177E7,,
88,5.601E4,0.4216,176.89432,176.89481,0,0.3898,0.4455,176.89448,6.871E5,1.721E6,1.721E6,,DETECTED,5.601E4,0.4216,176.89432,176.89481,,,0.0311,0.3898,0.4455,176.89448,6.871E5,1.721E6,0.7483,0.8741,1.721E6,,
89,9.966E5,0.4216,184.07336,184.07404,1,0.3977,0.5892,184.07358,6.836E5,2.416E7,2.416E7,,DETECTED,9.966E5,0.4216,184.07336,184.07404,1,0.0096,0.0357,0.3977,0.5892,184.07358,6.836E5,2.416E7,6.6225,3.4292,2.416E7,,
90,1.704E5,0.4216,215.01671,215.01846,0,0.4056,0.4613,215.01795,5.828E5,6.549E6,6.549E6,,DETECTED,1.704E5,0.4216,215.01671,215.01846,,,0.0255,0.4056,0.4613,215.01795,5.828E5,6.549E6,3.5623,1.5452,6.549E6,,
91,1.996E6,0.4216,219.02661,219.02737,1,0.3898,0.4933,219.02686,8.16E5,8.421E7,8.421E7,,DETECTED,1.996E6,0.4216,219.02661,219.02737,1,-0.0041,0.022,0.3898,0.4933,219.02686,8.16E5,8.421E7,1.6743,1.9696,8.421E7,,
92,2.253E5,0.4216,249.03708,249.03793,0,0.4056,0.4773,249.03738,7.195E5,8.262E6,8.262E6,,DETECTED,2.253E5,0.4216,249.03708,249.03793,,,0.03,0.4056,0.4773,249.03738,7.195E5,8.262E6,2.8905,1.5772,8.262E6,,
