id,area,rt,mz_range:min,mz_range:max,fragment_scans,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,charge,datafile:20250402_PMA_tp24_000027_01_01.mzML:feature_state,datafile:20250402_PMA_tp24_000027_01_01.mzML:area,datafile:20250402_PMA_tp24_000027_01_01.mzML:rt,datafile:20250402_PMA_tp24_000027_01_01.mzML:mz_range:min,datafile:20250402_PMA_tp24_000027_01_01.mzML:mz_range:max,datafile:20250402_PMA_tp24_000027_01_01.mzML:fragment_scans,datafile:20250402_PMA_tp24_000027_01_01.mzML:rt_ms2_apex_distance,datafile:20250402_PMA_tp24_000027_01_01.mzML:fwhm,datafile:20250402_PMA_tp24_000027_01_01.mzML:rt_range:min,datafile:20250402_PMA_tp24_000027_01_01.mzML:rt_range:max,datafile:20250402_PMA_tp24_000027_01_01.mzML:mz,datafile:20250402_PMA_tp24_000027_01_01.mzML:intensity_range:min,datafile:20250402_PMA_tp24_000027_01_01.mzML:intensity_range:max,datafile:20250402_PMA_tp24_000027_01_01.mzML:asymmetry_factor,datafile:20250402_PMA_tp24_000027_01_01.mzML:tailing_factor,datafile:20250402_PMA_tp24_000027_01_01.mzML:height,datafile:20250402_PMA_tp24_000027_01_01.mzML:charge,datafile:20250402_PMA_tp24_000027_01_01.mzML:isotopes
55,5.611E6,0.3736,223.98901,223.9894,2,0.3338,0.3974,223.98913,6.976E5,1.933E8,1.933E8,,DETECTED,5.611E6,0.3736,223.98901,223.9894,2,-0.0198,0.0347,0.3338,0.3974,223.98913,6.976E5,1.933E8,0.6405,0.8984,1.933E8,,
56,1.469E6,0.3736,225.98637,225.98663,0,0.3338,0.3974,225.98648,5.369E5,4.948E7,4.948E7,,DETECTED,1.469E6,0.3736,225.98637,225.98663,,,0.0396,0.3338,0.3974,225.98648,5.369E5,4.948E7,0.5775,0.8974,4.948E7,,
57,2.046E5,0.3736,226.98746,226.98759,0,0.342,0.3974,226.98756,8.925E5,6.896E6,6.896E6,,DETECTED,2.046E5,0.3736,226.98746,226.98759,,,0.0342,0.342,0.3974,226.98756,8.925E5,6.896E6,0.6398,0.8763,6.896E6,,
58,9.747E4,0.3736,227.98365,227.9843,0,0.342,0.3974,227.98416,5.477E5,3.533E6,3.533E6,,DETECTED,9.747E4,0.3736,227.98365,227.9843,,,0.0321,0.342,0.3974,227.98416,5.477E5,3.533E6,0.5246,0.8763,3.533E6,,
59,3.334E5,0.3736,234.96144,234.96204,0,0.342,0.3974,234.96151,2.223E6,1.05E7,1.05E7,,DETECTED,3.334E5,0.3736,234.96144,234.96204,,,0.0353,0.342,0.3974,234.96151,2.223E6,1.05E7,0.7526,0.8763,1.05E7,,
60,2.279E6,0.3736,239.96669,239.9669,1,0.3338,0.3974,239.96676,2.042E6,7.627E7,7.627E7,,DETECTED,2.279E6,0.3736,239.96669,239.9669,1,-0.0119,0.0363,0.3338,0.3974,239.96676,2.042E6,7.627E7,0.5783,0.8894,7.627E7,,
61,3.339E5,0.3736,240.96785,240.96825,0,0.342,0.3974,240.96808,1.882E6,1.123E7,1.123E7,,DETECTED,3.339E5,0.3736,240.96785,240.96825,,,0.0331,0.342,0.3974,240.96808,1.882E6,1.123E7,0.6511,0.8763,1.123E7,,
62,1.09E5,0.3736,241.95415,241.95438,0,0.342,0.3974,241.95418,7.687E5,3.582E6,3.582E6,,DETECTED,1.09E5,0.3736,241.95415,241.95438,,,0.0617,0.342,0.3974,241.95418,7.687E5,3.582E6,0.7526,0.8763,3.582E6,,
63,1.113E7,0.3736,241.99963,241.99985,2,0.3338,0.4053,241.99968,1.862E6,3.609E8,3.609E8,,DETECTED,1.113E7,0.3736,241.99963,241.99985,2,-0.0254,0.0372,0.3338,0.4053,241.99968,1.862E6,3.609E8,0.5791,0.8553,3.609E8,,
64,2.943E6,0.3736,243.99699,243.99718,0,0.3338,0.3974,243.99703,1.828E6,9.469E7,9.469E7,,DETECTED,2.943E6,0.3736,243.99699,243.99718,,,0.0396,0.3338,0.3974,243.99703,1.828E6,9.469E7,0.575,0.8894,9.469E7,,
65,4.473E5,0.3736,244.99815,244.99844,0,0.342,0.3974,244.99828,2.175E6,1.544E7,1.544E7,,DETECTED,4.473E5,0.3736,244.99815,244.99844,,,0.033,0.342,0.3974,244.99828,2.175E6,1.544E7,0.6405,0.8763,1.544E7,,
66,1.138E5,0.3736,255.9446,255.94524,0,0.342,0.3974,255.9449,6.84E5,3.826E6,3.826E6,,DETECTED,1.138E5,0.3736,255.9446,255.94524,,,0.0464,0.342,0.3974,255.9449,6.84E5,3.826E6,0.9555,0.8763,3.826E6,,
67,9.894E5,0.3736,257.97723,257.97754,1,0.3338,0.3974,257.97733,9.409E5,3.14E7,3.14E7,,DETECTED,9.894E5,0.3736,257.97723,257.97754,1,-0.0017,0.0419,0.3338,0.3974,257.97733,9.409E5,3.14E7,0.5728,0.8837,3.14E7,,
68,1.573E5,0.3736,258.96371,258.96436,0,0.342,0.3974,258.9639,1.208E6,4.606E6,4.606E6,,DETECTED,1.573E5,0.3736,258.96371,258.96436,,,0.035,0.342,0.3974,258.9639,1.208E6,4.606E6,0.7526,0.8763,4.606E6,,
69,1.275E5,0.3736,259.97485,259.9751,0,0.342,0.3974,259.97494,1.004E6,4.125E6,4.125E6,,DETECTED,1.275E5,0.3736,259.97485,259.9751,,,0.0324,0.342,0.3974,259.97494,1.004E6,4.125E6,0.7526,0.8763,4.125E6,,
70,1.239E7,0.3736,265.01569,265.01745,2,0.3338,0.4053,265.01573,2.07E6,4E8,4E8,,DETECTED,1.239E7,0.3736,265.01569,265.01745,2,-0.0266,0.039,0.3338,0.4053,265.01573,2.07E6,4E8,0.5756,0.8537,4E8,,
71,3.944E6,0.3736,266.01447,266.01761,0,0.3338,0.4053,266.017,6.496E5,1.309E8,1.309E8,,DETECTED,3.944E6,0.3736,266.01447,266.01761,,,0.0391,0.3338,0.4053,266.017,6.496E5,1.309E8,0.5778,0.8524,1.309E8,,
72,3.384E6,0.3736,267.01288,267.01358,0,0.3338,0.4053,267.01295,6.534E5,1.086E8,1.086E8,,DETECTED,3.384E6,0.3736,267.01288,267.01358,,,0.0439,0.3338,0.4053,267.01295,6.534E5,1.086E8,0.5721,0.8532,1.086E8,,
73,5.775E5,0.3736,268.01447,268.01471,0,0.342,0.3974,268.01458,2.648E6,1.875E7,1.875E7,,DETECTED,5.775E5,0.3736,268.01447,268.01471,,,0.0445,0.342,0.3974,268.01458,2.648E6,1.875E7,0.513,0.8763,1.875E7,,
74,2.239E5,0.3736,269.00958,269.00989,0,0.342,0.3974,269.00977,1.223E6,8.145E6,8.145E6,,DETECTED,2.239E5,0.3736,269.00958,269.00989,,,0.0401,0.342,0.3974,269.00977,1.223E6,8.145E6,0.5193,0.8763,8.145E6,,
75,1.23E5,0.3736,269.94882,269.94925,0,0.342,0.3974,269.94892,7.026E5,4.281E6,4.281E6,,DETECTED,1.23E5,0.3736,269.94882,269.94925,,,0.0533,0.342,0.3974,269.94892,7.026E5,4.281E6,0.525,0.8763,4.281E6,,
76,1.22E5,0.3736,270.94479,270.94547,0,0.342,0.3974,270.94519,9.192E5,4.073E6,4.073E6,,DETECTED,1.22E5,0.3736,270.94479,270.94547,,,0.0374,0.342,0.3974,270.94519,9.192E5,4.073E6,0.7526,0.8763,4.073E6,,
77,1.227E6,0.3736,280.99326,280.99357,1,0.3338,0.3974,280.99329,1.287E6,4.05E7,4.05E7,,DETECTED,1.227E6,0.3736,280.99326,280.99357,1,-0.004,0.0371,0.3338,0.3974,280.99329,1.287E6,4.05E7,0.5728,0.884,4.05E7,,
78,1.955E5,0.3736,281.99472,281.9949,0,0.342,0.3974,281.99482,1.139E6,6.461E6,6.461E6,,DETECTED,1.955E5,0.3736,281.99472,281.9949,,,0.0418,0.342,0.3974,281.99482,1.139E6,6.461E6,0.524,0.8763,6.461E6,,
79,1.467E5,0.3736,282.99088,282.99121,0,0.342,0.3974,282.99098,8.834E5,4.719E6,4.719E6,,DETECTED,1.467E5,0.3736,282.99088,282.99121,,,0.0382,0.342,0.3974,282.99098,8.834E5,4.719E6,0.5282,0.8763,4.719E6,,
80,6.681E5,0.3736,286.9585,286.95874,1,0.3338,0.3974,286.95863,8.673E5,1.846E7,1.846E7,,DETECTED,6.681E5,0.3736,286.9585,286.95874,1,0.0106,0.036,0.3338,0.3974,286.95863,8.673E5,1.846E7,0.7775,0.877,1.846E7,,
81,2.637E5,0.3736,288.95551,288.95609,0,0.342,0.3974,288.95574,2.145E6,7.6E6,7.6E6,,DETECTED,2.637E5,0.3736,288.95551,288.95609,,,0.0357,0.342,0.3974,288.95574,2.145E6,7.6E6,0.7526,0.8763,7.6E6,,
82,1.2E5,0.3736,312.97287,312.97333,0,0.342,0.3974,312.97301,7.767E5,3.685E6,3.685E6,,DETECTED,1.2E5,0.3736,312.97287,312.97333,,,0.0384,0.342,0.3974,312.97301,7.767E5,3.685E6,0.7526,0.8763,3.685E6,,
83,6.211E4,0.3736,313.96881,313.96994,0,0.342,0.3974,313.96925,5.487E5,1.939E6,1.939E6,,DETECTED,6.211E4,0.3736,313.96881,313.96994,,,0.0355,0.342,0.3974,313.96925,5.487E5,1.939E6,0.7526,0.8763,1.939E6,,
84,7.531E4,0.3736,314.95337,314.95383,0,0.342,0.3974,314.95359,6.982E5,2.321E6,2.321E6,,DETECTED,7.531E4,0.3736,314.95337,314.95383,,,0.0347,0.342,0.3974,314.95359,6.982E5,2.321E6,0.7526,0.8763,2.321E6,,
85,2.494E5,0.3736,325.95197,325.95224,0,0.342,0.3974,325.95213,1.844E6,7.418E6,7.418E6,,DETECTED,2.494E5,0.3736,325.95197,325.95224,,,0.0347,0.342,0.3974,325.95213,1.844E6,7.418E6,0.7526,0.8763,7.418E6,,
86,7.676E4,0.3736,326.9527,326.95343,0,0.342,0.3974,326.95315,6.429E5,2.305E6,2.305E6,,DETECTED,7.676E4,0.3736,326.9527,326.95343,,,0.0346,0.342,0.3974,326.95315,6.429E5,2.305E6,0.7526,0.8763,2.305E6,,
87,9.752E4,0.3736,330.931,330.93137,0,0.342,0.3974,330.93117,5.629E5,3.21E6,3.21E6,,DETECTED,9.752E4,0.3736,330.931,330.93137,,,0.0323,0.342,0.3974,330.93117,5.629E5,3.21E6,0.5265,0.8763,3.21E6,,
88,2.529E5,0.3736,353.9469,353.94714,0,0.342,0.3974,353.94697,2.038E6,7.772E6,7.772E6,,DETECTED,2.529E5,0.3736,353.9469,353.94714,,,0.0341,0.342,0.3974,353.94697,2.038E6,7.772E6,0.7526,0.8763,7.772E6,,
89,7.349E4,0.3736,354.9469,354.94876,0,0.342,0.3974,354.94832,6.733E5,2.121E6,2.121E6,,DETECTED,7.349E4,0.3736,354.9469,354.94876,,,0.0356,0.342,0.3974,354.94832,6.733E5,2.121E6,0.7526,0.8763,2.121E6,,
90,1.171E5,0.3736,372.94296,372.94412,0,0.342,0.3974,372.94387,5.138E5,3.605E6,3.605E6,,DETECTED,1.171E5,0.3736,372.94296,372.94412,,,0.0333,0.342,0.3974,372.94387,5.138E5,3.605E6,0.5143,0.8763,3.605E6,,
91,4.717E5,0.3736,382.92792,382.92825,1,0.342,0.3974,382.92807,2.278E6,1.558E7,1.558E7,,DETECTED,4.717E5,0.3736,382.92792,382.92825,1,0.0129,0.0558,0.342,0.3974,382.92807,2.278E6,1.558E7,0.516,0.8763,1.558E7,,
92,2.616E5,0.3736,383.9288,383.9292,0,0.342,0.3974,383.92909,1.184E6,7.952E6,7.952E6,,DETECTED,2.616E5,0.3736,383.9288,383.9292,,,0.0331,0.342,0.3974,383.92909,1.184E6,7.952E6,0.5154,0.8763,7.952E6,,
93,2.951E5,0.3736,384.92572,384.92685,0,0.342,0.3974,384.92603,1.194E6,9.651E6,9.651E6,,DETECTED,2.951E5,0.3736,384.92572,384.92685,,,0.0404,0.342,0.3974,384.92603,1.194E6,9.651E6,0.508,0.8763,9.651E6,,
94,2.178E5,0.3736,396.96017,396.96091,0,0.342,0.3974,396.96067,1.022E6,6.716E6,6.716E6,,DETECTED,2.178E5,0.3736,396.96017,396.96091,,,0.0326,0.342,0.3974,396.96067,1.022E6,6.716E6,0.519,0.8763,6.716E6,,
95,5.303E5,0.3736,400.93857,400.93887,1,0.342,0.3974,400.9387,2.737E6,1.572E7,1.572E7,,DETECTED,5.303E5,0.3736,400.93857,400.93887,1,0.0118,0.0337,0.342,0.3974,400.9387,2.737E6,1.572E7,0.5238,0.8763,1.572E7,,
96,2.956E5,0.3736,401.93958,401.94,0,0.342,0.3974,401.93985,1.69E6,9.148E6,9.148E6,,DETECTED,2.956E5,0.3736,401.93958,401.94,,,0.0334,0.342,0.3974,401.93985,1.69E6,9.148E6,0.5302,0.8763,9.148E6,,
