id,area,rt,mz_range:min,mz_range:max,fragment_scans,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,charge,datafile:20250402_PMA_tp24_000021_01_01.mzML:feature_state,datafile:20250402_PMA_tp24_000021_01_01.mzML:area,datafile:20250402_PMA_tp24_000021_01_01.mzML:rt,datafile:20250402_PMA_tp24_000021_01_01.mzML:mz_range:min,datafile:20250402_PMA_tp24_000021_01_01.mzML:mz_range:max,datafile:20250402_PMA_tp24_000021_01_01.mzML:fragment_scans,datafile:20250402_PMA_tp24_000021_01_01.mzML:rt_ms2_apex_distance,datafile:20250402_PMA_tp24_000021_01_01.mzML:fwhm,datafile:20250402_PMA_tp24_000021_01_01.mzML:rt_range:min,datafile:20250402_PMA_tp24_000021_01_01.mzML:rt_range:max,datafile:20250402_PMA_tp24_000021_01_01.mzML:mz,datafile:20250402_PMA_tp24_000021_01_01.mzML:intensity_range:min,datafile:20250402_PMA_tp24_000021_01_01.mzML:intensity_range:max,datafile:20250402_PMA_tp24_000021_01_01.mzML:asymmetry_factor,datafile:20250402_PMA_tp24_000021_01_01.mzML:tailing_factor,datafile:20250402_PMA_tp24_000021_01_01.mzML:height,datafile:20250402_PMA_tp24_000021_01_01.mzML:charge,datafile:20250402_PMA_tp24_000021_01_01.mzML:isotopes
12,4.999E6,0.3644,153.0329,153.03337,0,0.3326,0.4199,153.03295,6.918E5,1.698E8,1.698E8,1,DETECTED,4.999E6,0.3644,153.0329,153.03337,,,0.0284,0.3326,0.4199,153.03295,6.918E5,1.698E8,1.0125,1.0053,1.698E8,1,2
14,3.913E5,0.3644,182.9622,182.96236,0,0.3326,0.3881,182.96227,7.602E5,1.452E7,1.452E7,,DETECTED,3.913E5,0.3644,182.9622,182.96236,,,0.0264,0.3326,0.3881,182.96227,7.602E5,1.452E7,1.0701,1.0003,1.452E7,,
15,1.199E6,0.3644,200.97259,200.97319,1,0.3326,0.3881,200.97316,1.719E6,4.821E7,4.821E7,,DETECTED,1.199E6,0.3644,200.97259,200.97319,1,0.0039,0.0249,0.3326,0.3881,200.97316,1.719E6,4.821E7,1.0983,1.0116,4.821E7,,
16,8.568E5,0.3644,216.95084,216.95108,1,0.3326,0.396,216.9509,6.94E5,3.277E7,3.277E7,,DETECTED,8.568E5,0.3644,216.95084,216.95108,1,0.0061,0.0254,0.3326,0.396,216.9509,6.94E5,3.277E7,0.9786,0.9826,3.277E7,,
17,2.916E6,0.3644,218.98329,218.98405,1,0.3326,0.396,218.98384,2.137E6,1.112E8,1.112E8,,DETECTED,2.916E6,0.3644,218.98329,218.98405,1,-0.0096,0.0256,0.3326,0.396,218.98384,2.137E6,1.112E8,0.9787,0.9854,1.112E8,,
18,7.415E5,0.3644,219.98459,219.98474,0,0.3326,0.396,219.98468,5.156E5,2.789E7,2.789E7,,DETECTED,7.415E5,0.3644,219.98459,219.98474,,,0.0259,0.3326,0.396,219.98468,5.156E5,2.789E7,0.978,0.9857,2.789E7,,
19,7.714E5,0.3644,220.98117,220.98161,0,0.3326,0.396,220.98123,6.319E5,2.909E7,2.909E7,,DETECTED,7.714E5,0.3644,220.98117,220.98161,,,0.026,0.3326,0.396,220.98123,6.319E5,2.909E7,0.9922,0.9914,2.909E7,,
20,3.985E6,0.3644,223.98857,223.98993,2,0.3326,0.396,223.98913,5.011E5,1.562E8,1.562E8,,DETECTED,3.985E6,0.3644,223.98857,223.98993,2,-0.0119,0.0262,0.3326,0.396,223.98913,5.011E5,1.562E8,0.9902,0.9899,1.562E8,,
21,1.051E6,0.3644,224.98931,224.9902,0,0.3326,0.3881,224.99015,1.251E6,4.245E7,4.245E7,,DETECTED,1.051E6,0.3644,224.98931,224.9902,,,0.0248,0.3326,0.3881,224.99015,1.251E6,4.245E7,1.1158,1.0169,4.245E7,,
22,1.032E6,0.3644,225.98642,225.98656,0,0.3326,0.3881,225.9865,1.328E6,3.916E7,3.916E7,,DETECTED,1.032E6,0.3644,225.98642,225.98656,,,0.0258,0.3326,0.3881,225.9865,1.328E6,3.916E7,1.0965,1.0124,3.916E7,,
23,3.333E5,0.3644,234.96147,234.96184,0,0.3326,0.3881,234.96153,5.843E5,1.189E7,1.189E7,,DETECTED,3.333E5,0.3644,234.96147,234.96184,,,0.0276,0.3326,0.3881,234.96153,5.843E5,1.189E7,1.07,1.0023,1.189E7,,
24,2.192E6,0.3644,239.96669,239.96695,1,0.3326,0.396,239.96674,1.477E6,8.024E7,8.024E7,,DETECTED,2.192E6,0.3644,239.96669,239.96695,1,-0.0051,0.0266,0.3326,0.396,239.96674,1.477E6,8.024E7,0.9883,0.9855,8.024E7,,
25,3.329E5,0.3644,240.9677,240.96841,0,0.3326,0.3881,240.96808,6.929E5,1.276E7,1.276E7,,DETECTED,3.329E5,0.3644,240.9677,240.96841,,,0.0278,0.3326,0.3881,240.96808,6.929E5,1.276E7,1.0828,0.9984,1.276E7,,
26,2.785E5,0.3644,241.964,241.96455,0,0.3326,0.3881,241.96427,6.147E5,1.051E7,1.051E7,,DETECTED,2.785E5,0.3644,241.964,241.96455,,,0.0254,0.3326,0.3881,241.96427,6.147E5,1.051E7,1.062,0.9962,1.051E7,,
27,8.282E6,0.3644,241.99962,241.99994,2,0.3326,0.396,241.99968,6.536E6,3.114E8,3.114E8,,DETECTED,8.282E6,0.3644,241.99962,241.99994,2,-0.0187,0.0259,0.3326,0.396,241.99968,6.536E6,3.114E8,0.9849,0.9878,3.114E8,,
28,8.317E4,0.3644,242.9501,242.95114,0,0.3326,0.3881,242.95076,5.522E5,2.791E6,2.791E6,,DETECTED,8.317E4,0.3644,242.9501,242.95114,,,0.0293,0.3326,0.3881,242.95076,5.522E5,2.791E6,0.8797,0.874,2.791E6,,
29,2.382E6,0.3644,243.00021,243.00124,0,0.3326,0.396,243.00089,1.433E6,9.132E7,9.132E7,,DETECTED,2.382E6,0.3644,243.00021,243.00124,,,0.0256,0.3326,0.396,243.00089,1.433E6,9.132E7,0.9786,0.9866,9.132E7,,
30,2.226E6,0.3644,243.99699,243.99727,0,0.3326,0.396,243.99705,1.522E6,7.964E7,7.964E7,,DETECTED,2.226E6,0.3644,243.99699,243.99727,,,0.0272,0.3326,0.396,243.99705,1.522E6,7.964E7,0.9845,0.9877,7.964E7,,
31,3.233E5,0.3644,244.99811,244.99846,0,0.3326,0.3881,244.99829,6.084E5,1.214E7,1.214E7,,DETECTED,3.233E5,0.3644,244.99811,244.99846,,,0.0258,0.3326,0.3881,244.99829,6.084E5,1.214E7,1.0769,1.0017,1.214E7,,
32,1.01E6,0.3644,257.97726,257.97751,1,0.3326,0.396,257.97731,1.07E6,3.468E7,3.468E7,,DETECTED,1.01E6,0.3644,257.97726,257.97751,1,0.005,0.0285,0.3326,0.396,257.97731,1.07E6,3.468E7,0.982,0.9839,3.468E7,,
33,9.089E6,0.3644,265.01569,265.01658,2,0.3326,0.396,265.01575,6.59E6,3.313E8,3.313E8,,DETECTED,9.089E6,0.3644,265.01569,265.01658,2,-0.0198,0.0268,0.3326,0.396,265.01575,6.59E6,3.313E8,0.9867,0.989,3.313E8,,
34,2.873E6,0.3644,266.01447,266.01724,0,0.3326,0.396,266.01704,1.844E6,1.057E8,1.057E8,,DETECTED,2.873E6,0.3644,266.01447,266.01724,,,0.0266,0.3326,0.396,266.01704,1.844E6,1.057E8,0.9885,0.9896,1.057E8,,
35,4.282E5,0.3644,268.01431,268.01483,0,0.3326,0.3881,268.0145,7.16E5,1.554E7,1.554E7,,DETECTED,4.282E5,0.3644,268.01431,268.01483,,,0.027,0.3326,0.3881,268.0145,7.16E5,1.554E7,1.0673,1.004,1.554E7,,
36,2.226E5,0.3644,268.94785,268.94818,0,0.3326,0.3881,268.94795,8.66E5,7.13E6,7.13E6,,DETECTED,2.226E5,0.3644,268.94785,268.94818,,,0.0307,0.3326,0.3881,268.94795,8.66E5,7.13E6,0.9842,0.874,7.13E6,,
37,5.338E5,0.3644,286.95853,286.9592,0,0.3326,0.396,286.95863,6.122E5,1.757E7,1.757E7,,DETECTED,5.338E5,0.3644,286.95853,286.9592,,,0.0317,0.3326,0.396,286.95863,6.122E5,1.757E7,0.929,0.8698,1.757E7,,
38,2.056E5,0.3644,287.95953,287.95969,0,0.3326,0.3881,287.9596,8.848E5,6.701E6,6.701E6,,DETECTED,2.056E5,0.3644,287.95953,287.95969,,,0.0307,0.3326,0.3881,287.9596,8.848E5,6.701E6,0.9746,0.874,6.701E6,,
39,8.172E5,0.3644,309.97452,309.9754,1,0.3326,0.396,309.97459,6.968E5,2.428E7,2.428E7,,DETECTED,8.172E5,0.3644,309.97452,309.9754,1,0.0095,0.0354,0.3326,0.396,309.97459,6.968E5,2.428E7,0.9233,0.8691,2.428E7,,
40,3.256E5,0.3644,311.97085,311.97198,0,0.3326,0.3881,311.97173,1.707E6,1.08E7,1.08E7,,DETECTED,3.256E5,0.3644,311.97085,311.97198,,,0.0325,0.3326,0.3881,311.97173,1.707E6,1.08E7,0.9544,0.874,1.08E7,,
41,1.047E5,0.3644,312.97223,312.97314,0,0.3326,0.3881,312.97291,5.053E5,3.509E6,3.509E6,,DETECTED,1.047E5,0.3644,312.97223,312.97314,,,0.0298,0.3326,0.3881,312.97291,5.053E5,3.509E6,0.958,0.874,3.509E6,,
42,1.432E5,0.3644,337.9693,337.96957,0,0.3326,0.3881,337.96945,5.833E5,4.598E6,4.598E6,,DETECTED,1.432E5,0.3644,337.9693,337.96957,,,0.0306,0.3326,0.3881,337.96945,5.833E5,4.598E6,0.9785,0.874,4.598E6,,
43,2.562E5,0.3644,353.94678,353.9472,0,0.3326,0.3881,353.94706,1.36E6,8.225E6,8.225E6,,DETECTED,2.562E5,0.3644,353.94678,353.9472,,,0.0331,0.3326,0.3881,353.94706,1.36E6,8.225E6,0.9462,0.874,8.225E6,,
44,3.55E5,0.3644,382.92615,382.92825,0,0.3326,0.3881,382.92811,5.383E5,1.286E7,1.286E7,,DETECTED,3.55E5,0.3644,382.92615,382.92825,,,0.0273,0.3326,0.3881,382.92811,5.383E5,1.286E7,1.0725,1.0064,1.286E7,,
45,2.683E5,0.3644,398.90466,398.90598,0,0.3326,0.3881,398.90576,6.366E5,9.201E6,9.201E6,,DETECTED,2.683E5,0.3644,398.90466,398.90598,,,0.0292,0.3326,0.3881,398.90576,6.366E5,9.201E6,1.0327,0.9932,9.201E6,,
46,3.947E5,0.3644,400.93848,400.93893,0,0.3326,0.3881,400.9388,7.019E5,1.347E7,1.347E7,,DETECTED,3.947E5,0.3644,400.93848,400.93893,,,0.0296,0.3326,0.3881,400.9388,7.019E5,1.347E7,1.0428,1.001,1.347E7,,
47,7.687E5,0.3644,424.95624,424.95654,0,0.3326,0.3881,424.9564,1.293E6,2.562E7,2.562E7,,DETECTED,7.687E5,0.3644,424.95624,424.95654,,,0.0299,0.3326,0.3881,424.9564,1.293E6,2.562E7,1.0467,1.0016,2.562E7,,
48,8.246E5,0.3644,425.95312,425.95364,0,0.3326,0.3881,425.95348,1.59E6,2.91E7,2.91E7,,DETECTED,8.246E5,0.3644,425.95312,425.95364,,,0.0287,0.3326,0.3881,425.95348,1.59E6,2.91E7,1.045,0.9998,2.91E7,,
49,3.46E5,0.3644,426.95364,426.95468,0,0.3326,0.3881,426.95447,6.278E5,1.176E7,1.176E7,,DETECTED,3.46E5,0.3644,426.95364,426.95468,,,0.0299,0.3326,0.3881,426.95447,6.278E5,1.176E7,1.042,1.0005,1.176E7,,
50,3.805E5,0.3644,439.93253,439.93314,0,0.3326,0.3881,439.93289,1.161E6,1.273E7,1.273E7,,DETECTED,3.805E5,0.3644,439.93253,439.93314,,,0.0302,0.3326,0.3881,439.93289,1.161E6,1.273E7,1.0115,0.9841,1.273E7,,
51,2.035E5,0.3722,124.03968,124.04145,0,0.3407,0.396,124.04132,5.629E5,7.568E6,7.568E6,,DETECTED,2.035E5,0.3722,124.03968,124.04145,,,0.0264,0.3407,0.396,124.04132,5.629E5,7.568E6,0.4833,0.7607,7.568E6,,
52,3.047E5,0.3722,125.03809,125.03828,0,0.3326,0.396,125.03816,7.012E5,1.064E7,1.064E7,,DETECTED,3.047E5,0.3722,125.03809,125.03828,,,0.0275,0.3326,0.396,125.03816,7.012E5,1.064E7,0.5058,0.7582,1.064E7,,
53,2.954E6,0.3722,128.01953,128.01971,1,0.3326,0.412,128.01955,5.963E5,1.002E8,1.002E8,,DETECTED,2.954E6,0.3722,128.01953,128.01971,1,-0.0186,0.0282,0.3326,0.412,128.01955,5.963E5,1.002E8,0.5023,0.7587,1.002E8,,
54,5.896E5,0.3722,130.01704,130.01723,0,0.3326,0.396,130.01709,1.345E6,2.053E7,2.053E7,,DETECTED,5.896E5,0.3722,130.01704,130.01723,,,0.0279,0.3326,0.396,130.01709,1.345E6,2.053E7,0.4993,0.756,2.053E7,,
55,4.813E5,0.3722,143.99706,143.99724,1,0.3326,0.396,143.99707,1.391E6,1.629E7,1.629E7,,DETECTED,4.813E5,0.3722,143.99706,143.99724,1,0.0061,0.0288,0.3326,0.396,143.99707,1.391E6,1.629E7,0.4962,0.7547,1.629E7,,
56,1.607E5,0.3722,146.02997,146.03009,0,0.3407,0.396,146.03002,5.194E5,6.078E6,6.078E6,,DETECTED,1.607E5,0.3722,146.02997,146.03009,,,0.0274,0.3407,0.396,146.03002,5.194E5,6.078E6,0.4923,0.7642,6.078E6,,
57,3.159E7,0.3722,151.03511,151.03577,2,0.324,0.4674,151.03544,5.968E5,1.051E9,1.051E9,,DETECTED,3.159E7,0.3722,151.03511,151.03577,2,-0.0335,0.0287,0.324,0.4674,151.03544,5.968E5,1.051E9,0.5041,0.8119,1.051E9,,
58,4.836E6,0.3722,152.03589,152.03679,0,0.3326,0.4199,152.03673,5.93E5,1.744E8,1.744E8,,DETECTED,4.836E6,0.3722,152.03589,152.03679,,,0.0269,0.3326,0.4199,152.03673,5.93E5,1.744E8,0.4909,0.753,1.744E8,,
59,2.746E5,0.3722,153.03885,153.03989,0,0.3326,0.396,153.039,6.486E5,9.891E6,9.891E6,,DETECTED,2.746E5,0.3722,153.03885,153.03989,,,0.0276,0.3326,0.396,153.039,6.486E5,9.891E6,0.4842,0.751,9.891E6,,
60,3.609E5,0.3722,156.01436,156.01456,0,0.3326,0.396,156.0144,7.754E5,1.316E7,1.316E7,,DETECTED,3.609E5,0.3722,156.01436,156.01456,,,0.0266,0.3326,0.396,156.0144,7.754E5,1.316E7,0.4936,0.7553,1.316E7,,
61,1.658E5,0.3722,164.06691,164.06737,0,0.3407,0.396,164.06697,6.277E5,5.559E6,5.559E6,,DETECTED,1.658E5,0.3722,164.06691,164.06737,,,0.0291,0.3407,0.396,164.06697,6.277E5,5.559E6,0.5112,0.8768,5.559E6,,
62,3.183E6,0.3722,167.01295,167.01317,1,0.3326,0.396,167.01301,1.131E6,1.101E8,1.101E8,,DETECTED,3.183E6,0.3722,167.01295,167.01317,1,-0.0141,0.0282,0.3326,0.396,167.01301,1.131E6,1.101E8,0.4907,0.7515,1.101E8,,
63,6.414E5,0.3722,169.04599,169.04622,1,0.3326,0.396,169.04604,1.533E6,2.032E7,2.032E7,,DETECTED,6.414E5,0.3722,169.04599,169.04622,1,0.005,0.0317,0.3326,0.396,169.04604,1.533E6,2.032E7,0.5193,0.8712,2.032E7,,
64,2.493E5,0.3722,181.98834,181.98969,0,0.3326,0.396,181.98838,6.498E5,9.053E6,9.053E6,,DETECTED,2.493E5,0.3722,181.98834,181.98969,,,0.0246,0.3326,0.396,181.98838,6.498E5,9.053E6,0.5211,0.8697,9.053E6,,
65,7.215E5,0.3722,192.0619,192.06216,1,0.3326,0.396,192.06197,1.976E6,2.444E7,2.444E7,,DETECTED,7.215E5,0.3722,192.0619,192.06216,1,0.0028,0.0302,0.3326,0.396,192.06197,1.976E6,2.444E7,0.5081,0.7598,2.444E7,,
66,2.355E5,0.3722,214.00356,214.00491,0,0.3326,0.3881,214.00485,5.901E5,8.817E6,8.817E6,,DETECTED,2.355E5,0.3722,214.00356,214.00491,,,0.0258,0.3326,0.3881,214.00485,5.901E5,8.817E6,0.5203,0.7471,8.817E6,,
67,1.097E5,0.3722,258.96362,258.96417,0,0.3326,0.3881,258.96386,5.384E5,3.469E6,3.469E6,,DETECTED,1.097E5,0.3722,258.96362,258.96417,,,0.0351,0.3326,0.3881,258.96386,5.384E5,3.469E6,0.4885,0.7001,3.469E6,,
68,2.511E6,0.3722,267.01288,267.01328,0,0.3326,0.396,267.01293,1.74E6,8.942E7,8.942E7,,DETECTED,2.511E6,0.3722,267.01288,267.01328,,,0.0273,0.3326,0.396,267.01293,1.74E6,8.942E7,0.4709,0.7414,8.942E7,,
69,1.201E6,0.3722,280.99326,280.99368,1,0.3326,0.396,280.9933,9.906E5,4.098E7,4.098E7,,DETECTED,1.201E6,0.3722,280.99326,280.99368,1,-0.0096,0.0289,0.3326,0.396,280.9933,9.906E5,4.098E7,0.4706,0.7402,4.098E7,,
70,1.291E6,0.3722,423.95493,423.95529,1,0.3326,0.3881,423.95524,2.257E6,4.203E7,4.203E7,,DETECTED,1.291E6,0.3722,423.95493,423.95529,1,-0.0108,0.0305,0.3326,0.3881,423.95524,2.257E6,4.203E7,0.517,0.7508,4.203E7,,
71,3.122E6,0.3801,145.16994,145.17044,2,0.3565,0.5391,145.17013,5.417E5,1.387E8,1.387E8,1,DETECTED,3.122E6,0.3801,145.16994,145.17044,2,-0.004,0.0271,0.3565,0.5391,145.17013,5.417E5,1.387E8,1.3627,1.0241,1.387E8,1,2
73,1.994E6,0.396,206.88615,206.88657,1,0.3722,0.4278,206.88626,1.209E6,1.024E8,1.024E8,,DETECTED,1.994E6,0.396,206.88615,206.88657,1,-0.004,0.0229,0.3722,0.4278,206.88626,1.209E6,1.024E8,1.1349,1.2064,1.024E8,,
74,4.382E6,0.396,290.84692,290.84796,0,0.3722,0.4278,290.84759,7.699E5,2.479E8,2.479E8,,DETECTED,4.382E6,0.396,290.84692,290.84796,,,0.0185,0.3722,0.4278,290.84759,7.699E5,2.479E8,1.1373,1.1827,2.479E8,,
75,6.751E5,0.404,212.8519,212.85226,1,0.3801,0.4436,212.85206,1.318E6,1.999E7,1.999E7,,DETECTED,6.751E5,0.404,212.8519,212.85226,1,0.0039,0.0336,0.3801,0.4436,212.85206,1.318E6,1.999E7,1.8905,1.1758,1.999E7,,
76,3.828E5,0.412,296.06537,296.06677,1,0.396,0.4515,296.06649,5.468E5,1.701E7,1.701E7,,DETECTED,3.828E5,0.412,296.06537,296.06677,1,0.0096,0.0201,0.396,0.4515,296.06649,5.468E5,1.701E7,1.5743,1.4492,1.701E7,,
77,4.124E5,0.4199,134.04494,134.04527,0,0.396,0.5152,134.04504,5.962E5,1.242E7,1.242E7,,DETECTED,4.124E5,0.4199,134.04494,134.04527,,,0.0271,0.396,0.5152,134.04504,5.962E5,1.242E7,3.1252,3.0675,1.242E7,,
78,2.825E5,0.4199,174.89595,174.89653,0,0.3801,0.4436,174.89629,7.574E5,1.24E7,1.24E7,,DETECTED,2.825E5,0.4199,174.89595,174.89653,,,0.0179,0.3801,0.4436,174.89629,7.574E5,1.24E7,0.5377,0.8672,1.24E7,,
79,4.827E4,0.4199,175.11908,175.11955,0,0.3881,0.4436,175.11939,5.335E5,2.268E6,2.268E6,,DETECTED,4.827E4,0.4199,175.11908,175.11955,,,0.0129,0.3881,0.4436,175.11939,5.335E5,2.268E6,0.7458,0.8729,2.268E6,,
80,8.395E6,0.4199,219.02663,219.02721,2,0.3801,0.5152,219.02682,5.054E5,4.363E8,4.363E8,1,DETECTED,8.395E6,0.4199,219.02663,219.02721,2,-0.004,0.0161,0.3801,0.5152,219.02682,5.054E5,4.363E8,1.8429,1.5322,4.363E8,1,2
82,5.719E5,0.4199,221.02443,221.02509,0,0.404,0.4674,221.02468,8.06E5,3.104E7,3.104E7,,DETECTED,5.719E5,0.4199,221.02443,221.02509,,,0.0156,0.404,0.4674,221.02468,8.06E5,3.104E7,1.4772,1.4373,3.104E7,,
83,3.143E5,0.4199,222.02898,222.02975,0,0.3881,0.4436,222.02936,2.034E6,1.285E7,1.285E7,,DETECTED,3.143E5,0.4199,222.02898,222.02975,,,0.0248,0.3881,0.4436,222.02936,2.034E6,1.285E7,0.9425,0.8729,1.285E7,,
84,2.709E6,0.4199,249.03714,249.03773,1,0.396,0.4912,249.03737,7.105E5,1.42E8,1.42E8,,DETECTED,2.709E6,0.4199,249.03714,249.03773,1,-0.0029,0.0175,0.396,0.4912,249.03737,7.105E5,1.42E8,2.6375,1.364,1.42E8,,
85,8.603E5,0.4199,279.04773,279.04855,1,0.396,0.4833,279.04807,5.188E5,4.718E7,4.718E7,,DETECTED,8.603E5,0.4199,279.04773,279.04855,1,-0.0018,0.0151,0.396,0.4833,279.04807,5.188E5,4.718E7,1.2968,1.1837,4.718E7,,
86,8.605E4,0.4199,336.94763,336.94955,0,0.3801,0.4436,336.94903,6.456E5,3.13E6,3.13E6,,DETECTED,8.605E4,0.4199,336.94763,336.94955,,,0.0219,0.3801,0.4436,336.94903,6.456E5,3.13E6,0.5963,0.7982,3.13E6,,
87,8.942E5,0.4278,130.05002,130.0504,1,0.396,0.5311,130.05013,7.051E5,2.343E7,2.343E7,,DETECTED,8.942E5,0.4278,130.05002,130.0504,1,-0.0018,0.0331,0.396,0.5311,130.05013,7.051E5,2.343E7,2.2235,2.1669,2.343E7,,
88,1.198E6,0.4278,147.07646,147.07692,1,0.396,0.5391,147.07662,5.168E5,3.341E7,3.341E7,,DETECTED,1.198E6,0.4278,147.07646,147.07692,1,-0.004,0.0316,0.396,0.5391,147.07662,5.168E5,3.341E7,1.733,1.9886,3.341E7,,
89,1.086E6,0.4278,353.08382,353.08484,1,0.412,0.4753,353.08456,5.707E5,5.688E7,5.688E7,,DETECTED,1.086E6,0.4278,353.08382,353.08484,1,0.005,0.0175,0.412,0.4753,353.08456,5.707E5,5.688E7,1.2616,1.2258,5.688E7,,
90,3.562E6,0.4278,455.11606,455.11969,1,0.404,0.4992,455.11633,5.818E5,1.5E8,1.5E8,1,DETECTED,3.562E6,0.4278,455.11606,455.11969,1,-0.0052,0.0379,0.404,0.4992,455.11633,5.818E5,1.5E8,1.0501,1.2029,1.5E8,1,2
92,5.595E6,0.4357,138.05504,138.0553,1,0.412,0.6189,138.05508,5.959E5,1.907E8,1.907E8,1,DETECTED,5.595E6,0.4357,138.05504,138.0553,1,-0.004,0.0211,0.412,0.6189,138.05508,5.959E5,1.907E8,3.1328,2.5531,1.907E8,1,2
94,1.377E5,0.4357,143.08159,143.08188,0,0.412,0.4833,143.08168,7.481E5,4.894E6,4.894E6,,DETECTED,1.377E5,0.4357,143.08159,143.08188,,,0.0276,0.412,0.4833,143.08168,7.481E5,4.894E6,2.0113,1.5005,4.894E6,,
95,1.275E6,0.4357,148.0605,148.06091,1,0.404,0.5391,148.06059,5.917E5,3.374E7,3.374E7,,DETECTED,1.275E6,0.4357,148.0605,148.06091,1,-0.0108,0.0327,0.404,0.5391,148.06059,5.917E5,3.374E7,1.6216,1.4867,3.374E7,,
97,9.832E5,0.4357,203.0526,203.0549,0,0.404,0.579,203.05325,7.494E5,1.803E7,1.803E7,,DETECTED,9.832E5,0.4357,203.0526,203.0549,,,0.037,0.404,0.579,203.05325,7.494E5,1.803E7,5.4898,3.5285,1.803E7,,
98,1.117E5,0.4357,203.15033,203.15056,0,0.4199,0.4753,203.15042,5.496E5,5.107E6,5.107E6,,DETECTED,1.117E5,0.4357,203.15033,203.15056,,,0.0189,0.4199,0.4753,203.15042,5.496E5,5.107E6,2.1325,1.7503,5.107E6,,
