id,area,rt,mz_range:min,mz_range:max,fragment_scans,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,charge,datafile:20250402_PMA_tp24_000026_01_01.mzML:feature_state,datafile:20250402_PMA_tp24_000026_01_01.mzML:area,datafile:20250402_PMA_tp24_000026_01_01.mzML:rt,datafile:20250402_PMA_tp24_000026_01_01.mzML:mz_range:min,datafile:20250402_PMA_tp24_000026_01_01.mzML:mz_range:max,datafile:20250402_PMA_tp24_000026_01_01.mzML:fragment_scans,datafile:20250402_PMA_tp24_000026_01_01.mzML:rt_ms2_apex_distance,datafile:20250402_PMA_tp24_000026_01_01.mzML:fwhm,datafile:20250402_PMA_tp24_000026_01_01.mzML:rt_range:min,datafile:20250402_PMA_tp24_000026_01_01.mzML:rt_range:max,datafile:20250402_PMA_tp24_000026_01_01.mzML:mz,datafile:20250402_PMA_tp24_000026_01_01.mzML:intensity_range:min,datafile:20250402_PMA_tp24_000026_01_01.mzML:intensity_range:max,datafile:20250402_PMA_tp24_000026_01_01.mzML:asymmetry_factor,datafile:20250402_PMA_tp24_000026_01_01.mzML:tailing_factor,datafile:20250402_PMA_tp24_000026_01_01.mzML:height,datafile:20250402_PMA_tp24_000026_01_01.mzML:charge,datafile:20250402_PMA_tp24_000026_01_01.mzML:isotopes
57,4.784E5,0.3746,268.01437,268.01529,0,0.3349,0.3983,268.01449,7.041E5,1.658E7,1.658E7,,DETECTED,4.784E5,0.3746,268.01437,268.01529,,,0.029,0.3349,0.3983,268.01449,7.041E5,1.658E7,0.4931,0.7477,1.658E7,,
58,1.226E6,0.3746,280.99316,280.99393,1,0.3349,0.3983,280.99326,1.935E6,4.35E7,4.35E7,,DETECTED,1.226E6,0.3746,280.99316,280.99393,1,-0.0108,0.0299,0.3349,0.3983,280.99326,1.935E6,4.35E7,0.4844,0.7425,4.35E7,,
59,6.137E5,0.3746,286.95827,286.95911,1,0.3349,0.3983,286.95858,1.419E6,1.778E7,1.778E7,,DETECTED,6.137E5,0.3746,286.95827,286.95911,1,0.0028,0.0417,0.3349,0.3983,286.95858,1.419E6,1.778E7,0.4663,0.7044,1.778E7,,
60,2.587E5,0.3746,287.95941,287.9603,0,0.3349,0.3983,287.95958,6.052E5,7.943E6,7.943E6,,DETECTED,2.587E5,0.3746,287.95941,287.9603,,,0.0378,0.3349,0.3983,287.95958,6.052E5,7.943E6,0.4656,0.7041,7.943E6,,
61,2.444E5,0.3746,288.9556,288.95609,0,0.3349,0.3983,288.9557,5.92E5,6.941E6,6.941E6,,DETECTED,2.444E5,0.3746,288.9556,288.95609,,,0.0473,0.3349,0.3983,288.9557,5.92E5,6.941E6,0.4712,0.7053,6.941E6,,
62,9.402E5,0.3746,309.9744,309.97525,1,0.3349,0.3983,309.97454,1.845E6,2.759E7,2.759E7,,DETECTED,9.402E5,0.3746,309.9744,309.97525,1,-0.0029,0.0431,0.3349,0.3983,309.97454,1.845E6,2.759E7,0.4633,0.7023,2.759E7,,
63,3.962E5,0.3746,310.97302,310.9758,0,0.3349,0.3983,310.97558,8.269E5,1.237E7,1.237E7,,DETECTED,3.962E5,0.3746,310.97302,310.9758,,,0.0383,0.3349,0.3983,310.97558,8.269E5,1.237E7,0.4655,0.7027,1.237E7,,
64,4.318E5,0.3746,311.97085,311.97174,0,0.3349,0.3983,311.97169,5.932E5,1.274E7,1.274E7,,DETECTED,4.318E5,0.3746,311.97085,311.97174,,,0.0409,0.3349,0.3983,311.97169,5.932E5,1.274E7,0.383,0.6993,1.274E7,,
65,2.74E5,0.3746,353.94638,353.9472,0,0.3349,0.3983,353.94706,5.428E5,8.409E6,8.409E6,,DETECTED,2.74E5,0.3746,353.94638,353.9472,,,0.0395,0.3349,0.3983,353.94706,5.428E5,8.409E6,0.4606,0.702,8.409E6,,
66,1.464E5,0.3746,400.90381,400.90463,0,0.3349,0.3904,400.90441,5.752E5,5.161E6,5.161E6,,DETECTED,1.464E5,0.3746,400.90381,400.90463,,,0.0296,0.3349,0.3904,400.90441,5.752E5,5.161E6,0.4975,0.6998,5.161E6,,
67,1.551E6,0.3746,423.95502,423.95551,1,0.3349,0.3983,423.95517,1.27E6,4.733E7,4.733E7,,DETECTED,1.551E6,0.3746,423.95502,423.95551,1,-0.0175,0.0391,0.3349,0.3983,423.95517,1.27E6,4.733E7,0.4822,0.7431,4.733E7,,
68,8.992E5,0.3746,424.95615,424.95703,0,0.3349,0.3983,424.95633,7.873E5,2.897E7,2.897E7,,DETECTED,8.992E5,0.3746,424.95615,424.95703,,,0.0356,0.3349,0.3983,424.95633,7.873E5,2.897E7,0.4799,0.7427,2.897E7,,
69,9.979E5,0.3746,425.95309,425.95377,0,0.3349,0.3983,425.95327,8.584E5,2.998E7,2.998E7,,DETECTED,9.979E5,0.3746,425.95309,425.95377,,,0.0386,0.3349,0.3983,425.95327,8.584E5,2.998E7,0.4798,0.7423,2.998E7,,
70,3.234E6,0.3824,145.16991,145.17053,2,0.3588,0.5418,145.17017,5.523E5,1.593E8,1.593E8,,DETECTED,3.234E6,0.3824,145.16991,145.17053,2,-0.004,0.0171,0.3588,0.5418,145.17017,5.523E5,1.593E8,1.5248,1.3174,1.593E8,,
71,7.232E5,0.4063,212.85197,212.85243,1,0.3824,0.4462,212.85223,3.148E6,2.376E7,2.376E7,,DETECTED,7.232E5,0.4063,212.85197,212.85243,1,0.0016,0.0408,0.3824,0.4462,212.85223,3.148E6,2.376E7,2.0625,1.338,2.376E7,,
72,1.542E5,0.4063,214.8495,214.85063,0,0.3824,0.4462,214.85038,5.994E5,5.268E6,5.268E6,,DETECTED,1.542E5,0.4063,214.8495,214.85063,,,0.0385,0.3824,0.4462,214.85038,5.994E5,5.268E6,2.003,1.338,5.268E6,,
73,1.879E5,0.4143,222.02922,222.02989,0,0.3904,0.4462,222.0296,1.56E6,7.222E6,7.222E6,,DETECTED,1.879E5,0.4143,222.02922,222.02989,,,0.0272,0.3904,0.4462,222.0296,1.56E6,7.222E6,1.3302,1.1651,7.222E6,,
74,8.54E4,0.4143,266.1601,266.16077,0,0.3824,0.4462,266.16053,5.217E5,2.75E6,2.75E6,,DETECTED,8.54E4,0.4143,266.1601,266.16077,,,0.0288,0.3824,0.4462,266.16053,5.217E5,2.75E6,2.2218,0.9994,2.75E6,,
75,5.313E5,0.4223,130.05008,130.05048,1,0.3983,0.5339,130.05017,5.102E5,1.603E7,1.603E7,,DETECTED,5.313E5,0.4223,130.05008,130.05048,1,0.0108,0.0261,0.3983,0.5339,130.05017,5.102E5,1.603E7,4.169,2.9048,1.603E7,,
76,1.782E5,0.4223,134.04475,134.04541,0,0.3983,0.486,134.04509,5.88E5,5.55E6,5.55E6,,DETECTED,1.782E5,0.4223,134.04475,134.04541,,,0.0271,0.3983,0.486,134.04509,5.88E5,5.55E6,8.4631,1.8253,5.55E6,,
77,5.055E5,0.4223,147.07649,147.07701,1,0.3983,0.5259,147.07669,5.653E5,1.683E7,1.683E7,,DETECTED,5.055E5,0.4223,147.07649,147.07701,1,0.0096,0.0261,0.3983,0.5259,147.07669,5.653E5,1.683E7,3.1007,2.6589,1.683E7,,
78,4.189E5,0.4223,174.89615,174.89665,1,0.3824,0.4462,174.89635,1.12E6,1.501E7,1.501E7,,DETECTED,4.189E5,0.4223,174.89615,174.89665,1,0.0187,0.0242,0.3824,0.4462,174.89635,1.12E6,1.501E7,0.7696,0.8639,1.501E7,,
79,5.924E4,0.4223,176.8943,176.89485,0,0.3904,0.4462,176.89454,6.034E5,2.157E6,2.157E6,,DETECTED,5.924E4,0.4223,176.8943,176.89485,,,0.0257,0.3904,0.4462,176.89454,6.034E5,2.157E6,0.7478,0.8739,2.157E6,,
80,6.557E5,0.4223,184.07318,184.07408,1,0.3983,0.5577,184.07363,5.091E5,1.906E7,1.906E7,,DETECTED,6.557E5,0.4223,184.07318,184.07408,1,0.005,0.0272,0.3983,0.5577,184.07363,5.091E5,1.906E7,4.5133,3.5431,1.906E7,,
81,3.481E6,0.4223,219.02663,219.02737,2,0.3904,0.5019,219.02692,7.234E5,1.458E8,1.458E8,1,DETECTED,3.481E6,0.4223,219.02663,219.02737,2,-0.0041,0.023,0.3904,0.5019,219.02692,7.234E5,1.458E8,1.6112,1.5137,1.458E8,1,2
83,2.374E5,0.4223,221.02455,221.02527,0,0.4063,0.4621,221.02482,5.009E5,1.052E7,1.052E7,,DETECTED,2.374E5,0.4223,221.02455,221.02527,,,0.0225,0.4063,0.4621,221.02482,5.009E5,1.052E7,1.4863,1.479,1.052E7,,
84,3.357E5,0.4223,249.03706,249.03804,0,0.4063,0.47,249.03747,9.386E5,1.334E7,1.334E7,,DETECTED,3.357E5,0.4223,249.03706,249.03804,,,0.0274,0.4063,0.47,249.03747,9.386E5,1.334E7,1.8697,2.1504,1.334E7,,
85,1.942E5,0.4223,249.04576,249.04625,0,0.3983,0.4621,249.04596,6.586E5,5.778E6,5.778E6,,DETECTED,1.942E5,0.4223,249.04576,249.04625,,,0.0326,0.3983,0.4621,249.04596,6.586E5,5.778E6,2.6227,1.3275,5.778E6,,
86,2.015E5,0.4223,258.10919,258.11108,0,0.4063,0.494,258.11017,7.478E5,5.906E6,5.906E6,,DETECTED,2.015E5,0.4223,258.10919,258.11108,,,0.028,0.4063,0.494,258.11017,7.478E5,5.906E6,8.1784,2.7303,5.906E6,,
87,3.748E5,0.4223,279.04785,279.04865,1,0.3983,0.478,279.0482,5.682E5,1.496E7,1.496E7,,DETECTED,3.748E5,0.4223,279.04785,279.04865,1,-0.0018,0.0206,0.3983,0.478,279.0482,5.682E5,1.496E7,1.388,1.3839,1.496E7,,
88,6.032E4,0.4223,394.98135,394.98218,0,0.3904,0.4462,394.98171,5.014E5,2.016E6,2.016E6,,DETECTED,6.032E4,0.4223,394.98135,394.98218,,,0.0348,0.3904,0.4462,394.98171,5.014E5,2.016E6,0.7478,0.8739,2.016E6,,
89,1.471E6,0.4303,148.0605,148.06097,2,0.4063,0.5577,148.06064,6.167E5,3.708E7,3.708E7,,DETECTED,1.471E6,0.4303,148.0605,148.06097,2,-0.0052,0.0302,0.4063,0.5577,148.06064,6.167E5,3.708E7,2.1866,1.8582,3.708E7,,
90,1.094E5,0.4303,176.1031,176.10535,0,0.4063,0.478,176.10329,5.281E5,3.441E6,3.441E6,,DETECTED,1.094E5,0.4303,176.1031,176.10535,,,0.0267,0.4063,0.478,176.10329,5.281E5,3.441E6,2.9837,1.4896,3.441E6,,
91,2.819E6,0.4303,455.11612,455.1181,2,0.4063,0.494,455.11634,7.531E5,9.863E7,9.863E7,1,DETECTED,2.819E6,0.4303,455.11612,455.1181,2,-0.011,0.0262,0.4063,0.494,455.11634,7.531E5,9.863E7,1.6974,1.1854,9.863E7,1,2
93,2.301E5,0.4303,457.11453,457.11658,0,0.4063,0.4621,457.11621,1.145E6,8.408E6,8.408E6,,DETECTED,2.301E5,0.4303,457.11453,457.11658,,,0.0258,0.4063,0.4621,457.11621,1.145E6,8.408E6,1.5402,1.1592,8.408E6,,
94,9.386E4,0.4383,134.08131,134.08163,0,0.4143,0.478,134.08145,5.618E5,3.393E6,3.393E6,,DETECTED,9.386E4,0.4383,134.08131,134.08163,,,0.0211,0.4143,0.478,134.08145,5.618E5,3.393E6,1.557,1.3282,3.393E6,,
95,2.888E6,0.4383,138.05498,138.0553,1,0.4143,0.5896,138.0551,5.311E5,8.706E7,8.706E7,1,DETECTED,2.888E6,0.4383,138.05498,138.0553,1,-0.0029,0.0274,0.4143,0.5896,138.0551,5.311E5,8.706E7,3.4891,2.5014,8.706E7,1,2
97,7.566E4,0.4383,143.08159,143.08186,0,0.4223,0.486,143.08171,5.936E5,2.772E6,2.772E6,,DETECTED,7.566E4,0.4383,143.08159,143.08186,,,0.0222,0.4223,0.486,143.08171,5.936E5,2.772E6,2.9856,1.9928,2.772E6,,
