id,area,rt,mz_range:min,mz_range:max,fragment_scans,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,charge,datafile:20250402_PMA_tp24_000029_01_01.mzML:feature_state,datafile:20250402_PMA_tp24_000029_01_01.mzML:area,datafile:20250402_PMA_tp24_000029_01_01.mzML:rt,datafile:20250402_PMA_tp24_000029_01_01.mzML:mz_range:min,datafile:20250402_PMA_tp24_000029_01_01.mzML:mz_range:max,datafile:20250402_PMA_tp24_000029_01_01.mzML:fragment_scans,datafile:20250402_PMA_tp24_000029_01_01.mzML:rt_ms2_apex_distance,datafile:20250402_PMA_tp24_000029_01_01.mzML:fwhm,datafile:20250402_PMA_tp24_000029_01_01.mzML:rt_range:min,datafile:20250402_PMA_tp24_000029_01_01.mzML:rt_range:max,datafile:20250402_PMA_tp24_000029_01_01.mzML:mz,datafile:20250402_PMA_tp24_000029_01_01.mzML:intensity_range:min,datafile:20250402_PMA_tp24_000029_01_01.mzML:intensity_range:max,datafile:20250402_PMA_tp24_000029_01_01.mzML:asymmetry_factor,datafile:20250402_PMA_tp24_000029_01_01.mzML:tailing_factor,datafile:20250402_PMA_tp24_000029_01_01.mzML:height,datafile:20250402_PMA_tp24_000029_01_01.mzML:charge,datafile:20250402_PMA_tp24_000029_01_01.mzML:isotopes
67,2.614E5,0.3788,241.96416,241.9644,0,0.3393,0.3946,241.96431,7.262E5,9.813E6,9.813E6,,DETECTED,2.614E5,0.3788,241.96416,241.9644,,,0.0288,0.3393,0.3946,241.96431,7.262E5,9.813E6,0.5167,0.7441,9.813E6,,
68,1.195E7,0.3788,241.99951,241.99994,2,0.3393,0.4105,241.99957,1.211E6,3.94E8,3.94E8,,DETECTED,1.195E7,0.3788,241.99951,241.99994,2,-0.0265,0.0335,0.3393,0.4105,241.99957,1.211E6,3.94E8,0.4898,0.7441,3.94E8,,
69,3.474E6,0.3788,242.9999,243.00113,0,0.3393,0.4026,243.0008,5.721E6,1.154E8,1.154E8,,DETECTED,3.474E6,0.3788,242.9999,243.00113,,,0.0346,0.3393,0.4026,243.0008,5.721E6,1.154E8,0.4914,0.7434,1.154E8,,
70,3.247E6,0.3788,243.99687,243.99724,0,0.3393,0.4026,243.99692,5.494E6,1.106E8,1.106E8,,DETECTED,3.247E6,0.3788,243.99687,243.99724,,,0.0321,0.3393,0.4026,243.99692,5.494E6,1.106E8,0.4878,0.7427,1.106E8,,
71,4.614E5,0.3788,244.99805,244.99899,0,0.3393,0.4026,244.99814,8.684E5,1.511E7,1.511E7,,DETECTED,4.614E5,0.3788,244.99805,244.99899,,,0.0336,0.3393,0.4026,244.99814,8.684E5,1.511E7,0.4895,0.7445,1.511E7,,
72,9.016E5,0.3788,257.97711,257.97754,1,0.3393,0.4026,257.9772,1.97E6,2.858E7,2.858E7,,DETECTED,9.016E5,0.3788,257.97711,257.97754,1,-0.004,0.0372,0.3393,0.4026,257.9772,1.97E6,2.858E7,0.4834,0.7028,2.858E7,,
73,1.354E7,0.3788,265.01556,265.01732,2,0.3393,0.4105,265.01562,1.297E6,4.506E8,4.506E8,,DETECTED,1.354E7,0.3788,265.01556,265.01732,2,-0.0277,0.0324,0.3393,0.4105,265.01562,1.297E6,4.506E8,0.4891,0.7441,4.506E8,,
74,4.336E6,0.3788,266.01441,266.01721,0,0.3393,0.4026,266.01688,6.37E6,1.463E8,1.463E8,,DETECTED,4.336E6,0.3788,266.01441,266.01721,,,0.0315,0.3393,0.4026,266.01688,6.37E6,1.463E8,0.4881,0.7431,1.463E8,,
75,3.671E6,0.3788,267.0127,267.01321,0,0.3393,0.4026,267.01283,6.275E6,1.178E8,1.178E8,,DETECTED,3.671E6,0.3788,267.0127,267.01321,,,0.0334,0.3393,0.4026,267.01283,6.275E6,1.178E8,0.4888,0.7442,1.178E8,,
76,6.294E5,0.3788,268.01428,268.01495,0,0.3393,0.4026,268.0144,1.12E6,2.183E7,2.183E7,,DETECTED,6.294E5,0.3788,268.01428,268.01495,,,0.0304,0.3393,0.4026,268.0144,1.12E6,2.183E7,0.4892,0.7446,2.183E7,,
77,1.097E6,0.3788,280.99313,280.99359,1,0.3393,0.4026,280.99317,2.236E6,3.628E7,3.628E7,,DETECTED,1.097E6,0.3788,280.99313,280.99359,1,-0.0096,0.033,0.3393,0.4026,280.99317,2.236E6,3.628E7,0.4819,0.702,3.628E7,,
78,1.021E5,0.3788,284.92416,284.92551,0,0.3393,0.3946,284.92508,6.121E5,3.399E6,3.399E6,,DETECTED,1.021E5,0.3788,284.92416,284.92551,,,0.0316,0.3393,0.3946,284.92508,6.121E5,3.399E6,0.4687,0.7001,3.399E6,,
79,7.982E5,0.3788,286.9584,286.9588,1,0.3393,0.4026,286.95847,2.011E6,2.095E7,2.095E7,,DETECTED,7.982E5,0.3788,286.9584,286.9588,1,0.0028,0.0634,0.3393,0.4026,286.95847,2.011E6,2.095E7,0.3991,0.7059,2.095E7,,
80,3.038E5,0.3788,287.95935,287.95966,0,0.3393,0.4026,287.95941,7.114E5,8.082E6,8.082E6,,DETECTED,3.038E5,0.3788,287.95935,287.95966,,,0.0476,0.3393,0.4026,287.95941,7.114E5,8.082E6,0.3968,0.7053,8.082E6,,
81,5.482E5,0.3788,311.97085,311.97226,0,0.3393,0.4026,311.97163,1.31E6,1.523E7,1.523E7,,DETECTED,5.482E5,0.3788,311.97085,311.97226,,,0.0521,0.3393,0.4026,311.97163,1.31E6,1.523E7,0.3962,0.7052,1.523E7,,
82,2.491E5,0.3788,325.95184,325.95224,0,0.3393,0.4026,325.95198,5.861E5,8.068E6,8.068E6,,DETECTED,2.491E5,0.3788,325.95184,325.95224,,,0.0346,0.3393,0.4026,325.95198,5.861E5,8.068E6,0.3904,0.7041,8.068E6,,
83,1.005E5,0.3788,330.93042,330.93112,0,0.3393,0.3946,330.93083,8.432E5,3.581E6,3.581E6,,DETECTED,1.005E5,0.3788,330.93042,330.93112,,,0.0316,0.3393,0.3946,330.93083,8.432E5,3.581E6,0.4001,0.7001,3.581E6,,
84,2.537E5,0.3788,353.94675,353.94727,0,0.3393,0.4026,353.94694,5.308E5,8.337E6,8.337E6,,DETECTED,2.537E5,0.3788,353.94675,353.94727,,,0.0309,0.3393,0.4026,353.94694,5.308E5,8.337E6,0.3866,0.7026,8.337E6,,
85,6.188E5,0.3788,400.93842,400.9393,1,0.3393,0.4026,400.9387,6.319E5,1.833E7,1.833E7,,DETECTED,6.188E5,0.3788,400.93842,400.9393,1,0.0061,0.0392,0.3393,0.4026,400.9387,6.319E5,1.833E7,0.4618,0.6978,1.833E7,,
86,1.316E6,0.3788,425.95294,425.95358,0,0.3393,0.4026,425.95311,1.598E6,3.882E7,3.882E7,,DETECTED,1.316E6,0.3788,425.95294,425.95358,,,0.0404,0.3393,0.4026,425.95311,1.598E6,3.882E7,0.4674,0.6988,3.882E7,,
87,4.148E5,0.3788,439.93243,439.93274,0,0.3393,0.4026,439.93267,6.776E5,1.244E7,1.244E7,,DETECTED,4.148E5,0.3788,439.93243,439.93274,,,0.0382,0.3393,0.4026,439.93267,6.776E5,1.244E7,0.4541,0.7008,1.244E7,,
88,2.139E6,0.3867,145.16994,145.17053,1,0.3631,0.5381,145.17013,5.648E5,1.11E8,1.11E8,,DETECTED,2.139E6,0.3867,145.16994,145.17053,1,-0.004,0.0148,0.3631,0.5381,145.17013,5.648E5,1.11E8,1.6938,2.2453,1.11E8,,
89,8.027E4,0.4026,214.84042,214.84111,0,0.3867,0.4424,214.84061,9.141E5,2.807E6,2.807E6,,DETECTED,8.027E4,0.4026,214.84042,214.84111,,,0.0389,0.3867,0.4424,214.84061,9.141E5,2.807E6,2.5138,1.7569,2.807E6,,
90,3.441E5,0.4105,212.85202,212.85249,0,0.3867,0.4503,212.85214,8.733E5,1.1E7,1.1E7,,DETECTED,3.441E5,0.4105,212.85202,212.85249,,,0.0341,0.3867,0.4503,212.85214,8.733E5,1.1E7,1.9573,1.1838,1.1E7,,
91,6.997E4,0.4186,143.05034,143.05084,0,0.4026,0.4583,143.05064,5.826E5,2.486E6,2.486E6,,DETECTED,6.997E4,0.4186,143.05034,143.05084,,,0.0258,0.4026,0.4583,143.05064,5.826E5,2.486E6,2.4828,1.7414,2.486E6,,
92,2.31E5,0.4186,222.02895,222.02972,0,0.3946,0.4503,222.02944,1.539E6,8.134E6,8.134E6,,DETECTED,2.31E5,0.4186,222.02895,222.02972,,,0.0284,0.3946,0.4503,222.02944,1.539E6,8.134E6,1.1105,1.1643,8.134E6,,
93,1.455E5,0.4186,296.0654,296.06683,0,0.3946,0.4503,296.06647,6.403E5,7.591E6,7.591E6,,DETECTED,1.455E5,0.4186,296.0654,296.06683,,,0.0158,0.3946,0.4503,296.06647,6.403E5,7.591E6,1.7376,1.4596,7.591E6,,
