id,area,rt,mz_range:min,mz_range:max,fragment_scans,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,charge,datafile:20250402_PMA_tp24_000033_01_01.mzML:feature_state,datafile:20250402_PMA_tp24_000033_01_01.mzML:area,datafile:20250402_PMA_tp24_000033_01_01.mzML:rt,datafile:20250402_PMA_tp24_000033_01_01.mzML:mz_range:min,datafile:20250402_PMA_tp24_000033_01_01.mzML:mz_range:max,datafile:20250402_PMA_tp24_000033_01_01.mzML:fragment_scans,datafile:20250402_PMA_tp24_000033_01_01.mzML:rt_ms2_apex_distance,datafile:20250402_PMA_tp24_000033_01_01.mzML:fwhm,datafile:20250402_PMA_tp24_000033_01_01.mzML:rt_range:min,datafile:20250402_PMA_tp24_000033_01_01.mzML:rt_range:max,datafile:20250402_PMA_tp24_000033_01_01.mzML:mz,datafile:20250402_PMA_tp24_000033_01_01.mzML:intensity_range:min,datafile:20250402_PMA_tp24_000033_01_01.mzML:intensity_range:max,datafile:20250402_PMA_tp24_000033_01_01.mzML:asymmetry_factor,datafile:20250402_PMA_tp24_000033_01_01.mzML:tailing_factor,datafile:20250402_PMA_tp24_000033_01_01.mzML:height,datafile:20250402_PMA_tp24_000033_01_01.mzML:charge,datafile:20250402_PMA_tp24_000033_01_01.mzML:isotopes
11,2.432E5,0.3571,152.9951,152.99535,0,0.3329,0.389,152.99514,8.282E5,9.827E6,9.827E6,,DETECTED,2.432E5,0.3571,152.9951,152.99535,,,0.0253,0.3329,0.389,152.99514,8.282E5,9.827E6,1.5439,1.4784,9.827E6,,
12,4.614E5,0.3571,153.03297,153.03325,0,0.3329,0.389,153.03299,1.237E6,2.167E7,2.167E7,,DETECTED,4.614E5,0.3571,153.03297,153.03325,,,0.0207,0.3329,0.389,153.03299,1.237E6,2.167E7,1.4127,1.0002,2.167E7,,
13,5.243E6,0.3571,154.99033,154.99078,10,0.0028,0.4209,154.99038,1.507E6,1.836E8,1.836E8,,DETECTED,5.243E6,0.3571,154.99033,154.99078,10,-0.3406,0.0229,0.0028,0.4209,154.99038,1.507E6,1.836E8,1.5649,1.4498,1.836E8,,
14,1.737E6,0.3571,159.96924,159.96974,0,0.0028,0.413,159.96931,7.784E5,5.737E7,5.737E7,,DETECTED,1.737E6,0.3571,159.96924,159.96974,,,0.0249,0.0028,0.413,159.96931,7.784E5,5.737E7,1.549,0.5177,5.737E7,,
15,7.826E5,0.3571,169.97745,169.97795,1,0.3329,0.4209,169.97753,1.4E6,2.415E7,2.415E7,,DETECTED,7.826E5,0.3571,169.97745,169.97795,1,0.005,0.0277,0.3329,0.4209,169.97753,1.4E6,2.415E7,3.4503,1.8231,2.415E7,,
16,1.171E6,0.3571,180.98996,180.99043,1,0.0558,0.413,180.99005,5.183E5,4.19E7,4.19E7,,DETECTED,1.171E6,0.3571,180.98996,180.99043,1,-0.0018,0.0235,0.0558,0.413,180.99005,5.183E5,4.19E7,1.5423,1.4309,4.19E7,,
17,1.339E5,0.3571,181.98839,181.98932,0,0.3329,0.389,181.98846,5.888E5,6.165E6,6.165E6,,DETECTED,1.339E5,0.3571,181.98839,181.98932,,,0.022,0.3329,0.389,181.98846,5.888E5,6.165E6,1.4971,1.2841,6.165E6,,
18,1.976E7,0.3571,182.9852,182.98581,10,0.0028,0.4209,182.98527,2.894E6,6.838E8,6.838E8,1,DETECTED,1.976E7,0.3571,182.9852,182.98581,10,-0.3503,0.0234,0.0028,0.4209,182.98527,2.894E6,6.838E8,1.545,1.4358,6.838E8,1,2
20,2.441E5,0.3571,224.01175,224.01298,0,0.3329,0.389,224.01181,9.851E5,1E7,1E7,,DETECTED,2.441E5,0.3571,224.01175,224.01298,,,0.0245,0.3329,0.389,224.01181,9.851E5,1E7,1.5847,1.4616,1E7,,
21,1.572E5,0.3571,244.94675,244.94699,0,0.3329,0.389,244.94682,5.171E5,5.72E6,5.72E6,,DETECTED,1.572E5,0.3571,244.94675,244.94699,,,0.0269,0.3329,0.389,244.94682,5.171E5,5.72E6,0.9837,1.0089,5.72E6,,
22,1.236E6,0.3571,255.93884,255.93919,1,0.3329,0.389,255.93888,7.325E5,6.168E7,6.168E7,,DETECTED,1.236E6,0.3571,255.93884,255.93919,1,-0.0029,0.0222,0.3329,0.389,255.93888,7.325E5,6.168E7,1.1461,1.2007,6.168E7,,
23,2.85E6,0.3571,287.88867,287.88919,1,0.3329,0.389,287.88874,1.886E6,1.454E8,1.454E8,,DETECTED,2.85E6,0.3571,287.88867,287.88919,1,-0.0097,0.0215,0.3329,0.389,287.88874,1.886E6,1.454E8,1.3836,1.2234,1.454E8,,
24,1.349E6,0.3571,296.96552,296.96603,1,0.3329,0.389,296.96556,8.466E5,6.695E7,6.695E7,,DETECTED,1.349E6,0.3571,296.96552,296.96603,1,-0.004,0.0221,0.3329,0.389,296.96556,8.466E5,6.695E7,1.3143,1.1998,6.695E7,,
25,3.333E6,0.3571,328.91519,328.91568,1,0.3329,0.389,328.91528,2.445E6,1.712E8,1.712E8,,DETECTED,3.333E6,0.3571,328.91519,328.91568,1,-0.0108,0.0205,0.3329,0.389,328.91528,2.445E6,1.712E8,1.3909,1.2242,1.712E8,,
26,7.13E5,0.365,129.13882,129.13924,1,0.3492,0.4051,129.13889,6.767E5,3.253E7,3.253E7,,DETECTED,7.13E5,0.365,129.13882,129.13924,1,0.0039,0.02,0.3492,0.4051,129.13889,6.767E5,3.253E7,1.5862,1.4515,3.253E7,,
27,5.561E5,0.365,130.96654,130.96692,8,0.0028,0.4209,130.96662,6.847E5,5.578E6,5.578E6,,DETECTED,5.561E5,0.365,130.96654,130.96692,8,-0.3301,0.0256,0.0028,0.4209,130.96662,6.847E5,5.578E6,0.1443,0.5772,5.578E6,,
28,2.988E5,0.365,148.97719,148.97762,0,0.0028,0.413,148.97727,5.003E5,2.159E6,2.159E6,,DETECTED,2.988E5,0.365,148.97719,148.97762,,,0.05,0.0028,0.413,148.97727,5.003E5,2.159E6,0.1326,0.5663,2.159E6,,
29,4.569E6,0.365,158.96146,158.96193,10,0.0028,0.4209,158.96155,2.556E6,4.062E7,4.062E7,,DETECTED,4.569E6,0.365,158.96146,158.96193,10,-0.3571,0.0269,0.0028,0.4209,158.96155,2.556E6,4.062E7,0.1352,0.5772,4.062E7,,
30,1.503E6,0.365,171.99304,171.99365,9,0.0028,0.413,171.99314,1.489E6,1.124E7,1.124E7,,DETECTED,1.503E6,0.365,171.99304,171.99365,9,-0.3549,0.0286,0.0028,0.413,171.99314,1.489E6,1.124E7,0.1326,0.5663,1.124E7,,
31,6.076E5,0.365,176.97205,176.97246,8,0.0028,0.413,176.97216,1.148E6,4.636E6,4.636E6,,DETECTED,6.076E5,0.365,176.97205,176.97246,8,-0.3377,0.0237,0.0028,0.413,176.97216,1.148E6,4.636E6,0.1326,0.5663,4.636E6,,
32,6.182E5,0.365,186.95638,186.95689,8,0.0028,0.413,186.95647,1.121E6,5.05E6,5.05E6,,DETECTED,6.182E5,0.365,186.95638,186.95689,8,-0.3335,0.0281,0.0028,0.413,186.95647,1.121E6,5.05E6,0.1326,0.5663,5.05E6,,
33,3.062E6,0.365,199.98792,199.98851,9,0.0028,0.413,199.98802,3.062E6,2.311E7,2.311E7,,DETECTED,3.062E6,0.365,199.98792,199.98851,9,-0.356,0.0278,0.0028,0.413,199.98802,3.062E6,2.311E7,0.1326,0.5663,2.311E7,,
34,1.309E5,0.365,272.94156,272.94247,0,0.3329,0.389,272.9417,5.701E5,4.745E6,4.745E6,,DETECTED,1.309E5,0.365,272.94156,272.94247,,,0.0268,0.3329,0.389,272.9417,5.701E5,4.745E6,0.5102,0.875,4.745E6,,
35,8.223E5,0.365,276.89664,276.89749,1,0.0028,0.4051,276.89675,5.538E5,2.43E7,2.43E7,,DETECTED,8.223E5,0.365,276.89664,276.89749,1,0.0028,0.0264,0.0028,0.4051,276.89675,5.538E5,2.43E7,0.6597,0.5711,2.43E7,,
36,4.381E5,0.365,304.89151,304.89349,1,0.3329,0.4051,304.89172,8.773E5,1.58E7,1.58E7,,DETECTED,4.381E5,0.365,304.89151,304.89349,1,0.0061,0.0266,0.3329,0.4051,304.89172,8.773E5,1.58E7,0.9938,1.0155,1.58E7,,
37,3.761E5,0.3729,130.0863,130.08679,1,0.3571,0.4367,130.08658,5.683E5,1.761E7,1.761E7,,DETECTED,3.761E5,0.3729,130.0863,130.08679,1,0.005,0.0152,0.3571,0.4367,130.08658,5.683E5,1.761E7,4.8544,2.1475,1.761E7,,
38,1.916E5,0.3729,133.09715,133.09769,1,0.3571,0.4209,133.09746,1.112E6,1.035E7,1.035E7,,DETECTED,1.916E5,0.3729,133.09715,133.09769,1,0.0061,0.0134,0.3571,0.4209,133.09746,1.112E6,1.035E7,5.4886,2.0146,1.035E7,,
39,9.675E5,0.3729,147.11288,147.11325,1,0.3571,0.4526,147.11307,6.187E5,4.847E7,4.847E7,,DETECTED,9.675E5,0.3729,147.11288,147.11325,1,0.0039,0.0139,0.3571,0.4526,147.11307,6.187E5,4.847E7,4.4859,1.9629,4.847E7,,
40,7.709E4,0.3729,156.96626,156.96663,0,0.3412,0.413,156.96634,5.792E5,2.18E6,2.18E6,,DETECTED,7.709E4,0.3729,156.96626,156.96663,,,0.0288,0.3412,0.413,156.96634,5.792E5,2.18E6,1.2661,1.133,2.18E6,,
41,5.085E5,0.381,156.0769,156.07739,1,0.365,0.4766,156.07715,5.748E5,1.409E7,1.409E7,,DETECTED,5.085E5,0.381,156.0769,156.07739,1,0.0061,0.0368,0.365,0.4766,156.07715,5.748E5,1.409E7,3.0677,2.9816,1.409E7,,
42,3.34E6,0.389,175.11906,175.11951,2,0.365,0.5011,175.11934,5.624E5,9.269E7,9.269E7,,DETECTED,3.34E6,0.389,175.11906,175.11951,2,-0.0041,0.0394,0.365,0.5011,175.11934,5.624E5,9.269E7,2.4729,1.9612,9.269E7,,
43,6.577E5,0.389,189.15981,189.16035,1,0.365,0.4526,189.16016,5.222E5,3.365E7,3.365E7,,DETECTED,6.577E5,0.389,189.15981,189.16035,1,-0.003,0.035,0.365,0.4526,189.16016,5.222E5,3.365E7,0.9804,1.3194,3.365E7,,
44,1.297E5,0.389,198.1236,198.12473,0,0.3729,0.4367,198.12414,5.219E5,5.706E6,5.706E6,,DETECTED,1.297E5,0.389,198.1236,198.12473,,,0.0452,0.3729,0.4367,198.12414,5.219E5,5.706E6,2.3905,1.9514,5.706E6,,
45,8.165E4,0.3971,265.11154,265.11252,0,0.381,0.4367,265.11211,5.116E5,2.951E6,2.951E6,,DETECTED,8.165E4,0.3971,265.11154,265.11252,,,0.0262,0.381,0.4367,265.11211,5.116E5,2.951E6,2.1852,1.726,2.951E6,,
46,1.984E5,0.4051,133.06075,133.06116,0,0.389,0.4526,133.06098,6.673E5,6.843E6,6.843E6,,DETECTED,1.984E5,0.4051,133.06075,133.06116,,,0.0256,0.389,0.4526,133.06098,6.673E5,6.843E6,2.4447,1.8217,6.843E6,,
47,5.588E4,0.4051,189.13472,189.13538,0,0.3729,0.4288,189.13509,5.851E5,1.617E6,1.617E6,,DETECTED,5.588E4,0.4051,189.13472,189.13538,,,0.0375,0.3729,0.4288,189.13509,5.851E5,1.617E6,0.7368,0.8684,1.617E6,,
48,1.545E6,0.4051,296.06573,296.06662,1,0.389,0.4447,296.06618,9.331E5,1.019E8,1.019E8,,DETECTED,1.545E6,0.4051,296.06573,296.06662,1,0.0039,0.0204,0.389,0.4447,296.06618,9.331E5,1.019E8,2.1325,1.8221,1.019E8,,
50,3.177E5,0.413,134.04489,134.0453,0,0.389,0.4685,134.04499,5.55E5,1.139E7,1.139E7,,DETECTED,3.177E5,0.413,134.04489,134.0453,,,0.0335,0.389,0.4685,134.04499,5.55E5,1.139E7,2.5502,1.9508,1.139E7,,
51,3.936E6,0.413,147.07649,147.077,2,0.389,0.5011,147.0766,8.06E5,1.498E8,1.498E8,1,DETECTED,3.936E6,0.413,147.07649,147.077,2,-0.012,0.0232,0.389,0.5011,147.0766,8.06E5,1.498E8,2.2033,1.7356,1.498E8,1,2
53,1.826E5,0.413,184.07265,184.07401,0,0.3971,0.4526,184.07329,8.837E5,8.767E6,8.767E6,,DETECTED,1.826E5,0.413,184.07265,184.07401,,0.0129,0.0181,0.3971,0.4526,184.07329,8.837E5,8.767E6,2.0592,1.7456,8.767E6,,
54,2.04E5,0.413,203.05251,203.05302,0,0.3971,0.5011,203.05276,5.076E5,7.123E6,7.123E6,,DETECTED,2.04E5,0.413,203.05251,203.05302,,,0.0155,0.3971,0.5011,203.05276,5.076E5,7.123E6,3.7916,3.5395,7.123E6,,
55,4.048E6,0.413,205.06831,205.0687,3,0.3971,0.5762,205.06838,6.534E5,1.94E8,1.94E8,1,DETECTED,4.048E6,0.413,205.06831,205.0687,3,0.0039,0.0132,0.3971,0.5762,205.06838,6.534E5,1.94E8,5.5647,3.4027,1.94E8,1,2
57,8.174E5,0.413,216.06322,216.0638,1,0.389,0.4685,216.06334,7.864E5,2.933E7,2.933E7,,DETECTED,8.174E5,0.413,216.06322,216.0638,1,0.0107,0.0258,0.389,0.4685,216.06334,7.864E5,2.933E7,2.2573,1.3501,2.933E7,,
58,9.327E5,0.413,221.04225,221.04257,1,0.3971,0.4685,221.04233,6.743E5,6.588E7,6.588E7,,DETECTED,9.327E5,0.413,221.04225,221.04257,1,0.005,0.0109,0.3971,0.4685,221.04233,6.743E5,6.588E7,1.8861,1.4135,6.588E7,,
59,4.353E4,0.413,246.18134,246.18176,0,0.3729,0.4288,246.18154,5.026E5,1.531E6,1.531E6,,DETECTED,4.353E4,0.413,246.18134,246.18176,,,0.0378,0.3729,0.4288,246.18154,5.026E5,1.531E6,0.3941,0.6971,1.531E6,,
60,4.843E4,0.413,259.13913,259.14066,0,0.3971,0.4526,259.13999,5.687E5,1.691E6,1.691E6,,DETECTED,4.843E4,0.413,259.13913,259.14066,,,0.065,0.3971,0.4526,259.13999,5.687E5,1.691E6,2.4912,1.7456,1.691E6,,
61,1.619E5,0.413,262.13977,262.14059,0,0.3729,0.4526,262.14008,5.011E5,4.566E6,4.566E6,,DETECTED,1.619E5,0.413,262.13977,262.14059,,,0.0337,0.3729,0.4526,262.14008,5.011E5,4.566E6,1.4853,0.9938,4.566E6,,
62,8.747E5,0.413,277.1394,277.14001,1,0.389,0.4847,277.1396,7.209E5,3.007E7,3.007E7,1,DETECTED,8.747E5,0.413,277.1394,277.14001,1,-0.0063,0.0286,0.389,0.4847,277.1396,7.209E5,3.007E7,1.962,1.4599,3.007E7,1,2
63,7.756E5,0.413,280.09189,280.09265,1,0.389,0.4606,280.09215,6.797E5,4.815E7,4.815E7,,DETECTED,7.756E5,0.413,280.09189,280.09265,1,0.0016,0.017,0.389,0.4606,280.09215,6.797E5,4.815E7,0.9209,1.0314,4.815E7,,
64,7.931E4,0.413,282.0022,282.00372,0,0.3971,0.4685,282.00315,6.765E5,2.951E6,2.951E6,,DETECTED,7.931E4,0.413,282.0022,282.00372,,,0.0141,0.3971,0.4685,282.00315,6.765E5,2.951E6,3.4929,2.2465,2.951E6,,
65,8.556E4,0.413,283.01105,283.01151,0,0.3971,0.4685,283.01124,9.31E5,2.932E6,2.932E6,,DETECTED,8.556E4,0.413,283.01105,283.01151,,,0.0144,0.3971,0.4685,283.01124,9.31E5,2.932E6,3.4929,2.2465,2.932E6,,
66,1.585E5,0.413,290.14578,290.14651,0,0.389,0.4447,290.14598,5.275E5,8.473E6,8.473E6,,DETECTED,1.585E5,0.413,290.14578,290.14651,,,0.0161,0.389,0.4447,290.14598,5.275E5,8.473E6,1.313,1.0112,8.473E6,,
67,1.195E5,0.413,291.1297,291.1304,0,0.3971,0.4847,291.12991,5.266E5,3.879E6,3.879E6,,DETECTED,1.195E5,0.413,291.1297,291.1304,,,0.0204,0.3971,0.4847,291.12991,5.266E5,3.879E6,4.1487,2.7547,3.879E6,,
68,1.382E5,0.413,319.1604,319.1619,0,0.381,0.4447,319.16147,6.477E5,4.826E6,4.826E6,,DETECTED,1.382E5,0.413,319.1604,319.1619,,,0.0255,0.381,0.4447,319.16147,6.477E5,4.826E6,0.8354,0.9936,4.826E6,,
69,7.074E4,0.413,543.13171,543.13391,0,0.3971,0.4606,543.13263,5.781E5,2.702E6,2.702E6,,DETECTED,7.074E4,0.413,543.13171,543.13391,,,0.0277,0.3971,0.4606,543.13263,5.781E5,2.702E6,2.9923,1.9961,2.702E6,,
70,3.742E6,0.4209,130.05,130.05043,1,0.389,0.5177,130.05007,5.576E5,1.23E8,1.23E8,1,DETECTED,3.742E6,0.4209,130.05,130.05043,1,-0.0097,0.0267,0.389,0.5177,130.05007,5.576E5,1.23E8,1.3741,1.3068,1.23E8,1,2
71,2.069E5,0.4209,132.06564,132.06593,0,0.3971,0.4766,132.06571,7.6E5,6.889E6,6.889E6,,DETECTED,2.069E5,0.4209,132.06564,132.06593,,,0.0262,0.3971,0.4766,132.06571,7.6E5,6.889E6,2.2105,1.6691,6.889E6,,
72,3.634E5,0.4209,147.06532,147.0675,0,0.3971,0.4766,147.06562,6.829E5,1.002E7,1.002E7,,DETECTED,3.634E5,0.4209,147.06532,147.0675,,,0.0391,0.3971,0.4766,147.06562,6.829E5,1.002E7,3.0601,2.1052,1.002E7,,
73,7.91E6,0.4209,148.06047,148.06082,2,0.3971,0.5762,148.0605,5.334E5,2.805E8,2.805E8,1,DETECTED,7.91E6,0.4209,148.06047,148.06082,2,-0.0051,0.029,0.3971,0.5762,148.0605,5.334E5,2.805E8,2.0677,1.7252,2.805E8,1,2
75,1.863E6,0.4209,162.1125,162.11287,1,0.3971,0.5177,162.11255,5.488E5,7.141E7,7.141E7,,DETECTED,1.863E6,0.4209,162.1125,162.11287,1,-0.0018,0.0255,0.3971,0.5177,162.11255,5.488E5,7.141E7,2.1439,1.7201,7.141E7,,
76,9.718E5,0.4209,165.07585,165.07625,1,0.3971,0.5011,165.07589,6.317E5,2.795E7,2.795E7,1,DETECTED,9.718E5,0.4209,165.07585,165.07625,1,0.0129,0.0368,0.3971,0.5011,165.07589,6.317E5,2.795E7,3.0913,2.2357,2.795E7,1,2
78,2.304E5,0.4209,180.08672,180.0873,0,0.389,0.4766,180.08686,6.717E5,5.267E6,5.267E6,,DETECTED,2.304E5,0.4209,180.08672,180.0873,,,0.0478,0.389,0.4766,180.08686,6.717E5,5.267E6,1.5881,1.3715,5.267E6,,
79,1.744E6,0.4209,183.08612,183.08684,1,0.3971,0.5261,183.08655,5.071E5,4.691E7,4.691E7,1,DETECTED,1.744E6,0.4209,183.08612,183.08684,1,0.0107,0.0387,0.3971,0.5261,183.08655,5.071E5,4.691E7,3.1003,2.3158,4.691E7,1,2
81,1.455E5,0.4209,191.06625,191.06665,0,0.3971,0.4685,191.06637,5.151E5,5.255E6,5.255E6,,DETECTED,1.455E5,0.4209,191.06625,191.06665,,,0.0262,0.3971,0.4685,191.06637,5.151E5,5.255E6,2.4243,1.4632,5.255E6,,
82,2.348E5,0.4209,198.09729,198.09769,0,0.3971,0.4847,198.09734,5.081E5,5.396E6,5.396E6,,DETECTED,2.348E5,0.4209,198.09729,198.09769,,,0.0439,0.3971,0.4847,198.09734,5.081E5,5.396E6,3.516,2.4635,5.396E6,,
83,4.836E5,0.4209,219.04758,219.04787,0,0.3971,0.5846,219.04768,5.138E5,9.621E6,9.621E6,,DETECTED,4.836E5,0.4209,219.04758,219.04787,,,0.0475,0.3971,0.5846,219.04768,5.138E5,9.621E6,6.8344,5.9944,9.621E6,,
84,1.244E5,0.4209,221.07677,221.0771,0,0.3971,0.4606,221.07684,6.231E5,4.257E6,4.257E6,,DETECTED,1.244E5,0.4209,221.07677,221.0771,,,0.0261,0.3971,0.4606,221.07684,6.231E5,4.257E6,1.5366,1.3333,4.257E6,,
85,3.216E5,0.4209,222.0194,222.01994,0,0.4051,0.4685,222.01977,6.388E5,1.384E7,1.384E7,,DETECTED,3.216E5,0.4209,222.0194,222.01994,,,0.0195,0.4051,0.4685,222.01977,6.388E5,1.384E7,4.5073,1.7478,1.384E7,,
86,7.144E4,0.4209,248.08765,248.08815,0,0.3971,0.4526,248.08783,7.572E5,2.665E6,2.665E6,,DETECTED,7.144E4,0.4209,248.08765,248.08815,,,0.0233,0.3971,0.4526,248.08783,7.572E5,2.665E6,1.332,1.166,2.665E6,,
87,1.01E5,0.4209,258.08875,258.08926,0,0.3971,0.4526,258.08892,6.967E5,4.002E6,4.002E6,,DETECTED,1.01E5,0.4209,258.08875,258.08926,,,0.0306,0.3971,0.4526,258.08892,6.967E5,4.002E6,1.8902,1.166,4.002E6,,
88,1.519E7,0.4209,258.11002,258.11081,4,0.389,0.5846,258.1101,6.551E5,5.46E8,5.46E8,1,DETECTED,1.519E7,0.4209,258.11002,258.11081,4,-0.0108,0.0246,0.389,0.5846,258.1101,6.551E5,5.46E8,1.8688,1.3573,5.46E8,1,2
89,9.666E4,0.4209,258.13153,258.13205,0,0.3971,0.4526,258.13168,6.247E5,3.651E6,3.651E6,,DETECTED,9.666E4,0.4209,258.13153,258.13205,,,0.0252,0.3971,0.4526,258.13168,6.247E5,3.651E6,1.907,1.166,3.651E6,,
91,1.739E5,0.4209,260.05289,260.05331,0,0.3971,0.4685,260.05301,5.846E5,5.052E6,5.052E6,,DETECTED,1.739E5,0.4209,260.05289,260.05331,,,0.0314,0.3971,0.4685,260.05301,5.846E5,5.052E6,1.7136,1.5005,5.052E6,,
92,2.008E5,0.4209,260.11453,260.11508,0,0.3971,0.4606,260.1147,6.164E5,7.967E6,7.967E6,,DETECTED,2.008E5,0.4209,260.11453,260.11508,,,0.029,0.3971,0.4606,260.1147,6.164E5,7.967E6,1.8117,1.2116,7.967E6,,
94,1.705E5,0.4209,335.07361,335.07434,0,0.3971,0.4606,335.07379,6.501E5,5.306E6,5.306E6,,DETECTED,1.705E5,0.4209,335.07361,335.07434,,,0.0315,0.3971,0.4606,335.07379,6.501E5,5.306E6,1.3795,1.3333,5.306E6,,
95,3.512E6,0.4209,365.1051,365.1058,3,0.3971,0.5762,365.10522,5.458E5,9.767E7,9.767E7,1,DETECTED,3.512E6,0.4209,365.1051,365.1058,3,0.0061,0.0366,0.3971,0.5762,365.10522,5.458E5,9.767E7,5.8449,3.2709,9.767E7,1,2
97,1.643E6,0.4209,381.07889,381.07956,1,0.3971,0.5011,381.07913,5.235E5,7.665E7,7.665E7,1,DETECTED,1.643E6,0.4209,381.07889,381.07956,1,0.0096,0.0168,0.3971,0.5011,381.07913,5.235E5,7.665E7,4.049,1.9271,7.665E7,1,2
99,1.245E5,0.4209,383.07444,383.07812,0,0.4051,0.4606,383.07675,9.213E5,4.848E6,4.848E6,,DETECTED,1.245E5,0.4209,383.07444,383.07812,,,0.0277,0.4051,0.4606,383.07675,9.213E5,4.848E6,2.396,1.7542,4.848E6,,
100,1.523E5,0.4209,423.06128,423.06161,0,0.4051,0.4685,423.06147,9.26E5,4.644E6,4.644E6,,DETECTED,1.523E5,0.4209,423.06128,423.06161,,,0.0386,0.4051,0.4685,423.06147,9.26E5,4.644E6,2.6699,2.0058,4.644E6,,
101,1.669E5,0.4209,432.05603,432.05664,0,0.4051,0.4685,432.05637,5.89E5,6.706E6,6.706E6,,DETECTED,1.669E5,0.4209,432.05603,432.05664,,,0.0165,0.4051,0.4685,432.05637,5.89E5,6.706E6,2.4659,1.8201,6.706E6,,
102,1.083E5,0.4209,433.06299,433.06412,0,0.4051,0.4606,433.06377,1.151E6,4.819E6,4.819E6,,DETECTED,1.083E5,0.4209,433.06299,433.06412,,,0.0155,0.4051,0.4606,433.06377,1.151E6,4.819E6,2.5083,1.7542,4.819E6,,
