id,area,rt,mz_range:min,mz_range:max,fragment_scans,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,charge,datafile:20250402_PMA_tp24_000024_03_01.mzML:feature_state,datafile:20250402_PMA_tp24_000024_03_01.mzML:area,datafile:20250402_PMA_tp24_000024_03_01.mzML:rt,datafile:20250402_PMA_tp24_000024_03_01.mzML:mz_range:min,datafile:20250402_PMA_tp24_000024_03_01.mzML:mz_range:max,datafile:20250402_PMA_tp24_000024_03_01.mzML:fragment_scans,datafile:20250402_PMA_tp24_000024_03_01.mzML:rt_ms2_apex_distance,datafile:20250402_PMA_tp24_000024_03_01.mzML:fwhm,datafile:20250402_PMA_tp24_000024_03_01.mzML:rt_range:min,datafile:20250402_PMA_tp24_000024_03_01.mzML:rt_range:max,datafile:20250402_PMA_tp24_000024_03_01.mzML:mz,datafile:20250402_PMA_tp24_000024_03_01.mzML:intensity_range:min,datafile:20250402_PMA_tp24_000024_03_01.mzML:intensity_range:max,datafile:20250402_PMA_tp24_000024_03_01.mzML:asymmetry_factor,datafile:20250402_PMA_tp24_000024_03_01.mzML:tailing_factor,datafile:20250402_PMA_tp24_000024_03_01.mzML:height,datafile:20250402_PMA_tp24_000024_03_01.mzML:charge,datafile:20250402_PMA_tp24_000024_03_01.mzML:isotopes
41,5.125E6,0.3718,153.03282,153.03331,0,0.3316,0.4274,153.03285,6.302E5,1.795E8,1.795E8,1,DETECTED,5.125E6,0.3718,153.03282,153.03331,,,0.0287,0.3316,0.4274,153.03285,6.302E5,1.795E8,0.891,0.905,1.795E8,1,2
42,2.824E5,0.3718,153.03883,153.04022,0,0.3402,0.3956,153.03887,1.525E6,9.331E6,9.331E6,,DETECTED,2.824E5,0.3718,153.03883,153.04022,,,0.0315,0.3402,0.3956,153.03887,1.525E6,9.331E6,0.9595,0.8755,9.331E6,,
44,3.423E5,0.3718,156.01427,156.01437,0,0.3402,0.3956,156.0143,1.874E6,1.256E7,1.256E7,,DETECTED,3.423E5,0.3718,156.01427,156.01437,,,0.0279,0.3402,0.3956,156.0143,1.874E6,1.256E7,0.9605,0.8755,1.256E7,,
45,1.817E5,0.3718,164.06691,164.06699,0,0.3402,0.3956,164.06693,9.504E5,6.485E6,6.485E6,,DETECTED,1.817E5,0.3718,164.06691,164.06699,,,0.0278,0.3402,0.3956,164.06693,9.504E5,6.485E6,0.9593,0.8755,6.485E6,,
46,1.971E6,0.3718,167.01289,167.01315,1,0.3402,0.3956,167.01292,2.645E6,6.996E7,6.996E7,,DETECTED,1.971E6,0.3718,167.01289,167.01315,1,-0.0119,0.0282,0.3402,0.3956,167.01292,2.645E6,6.996E7,0.9539,0.8755,6.996E7,,
47,6.792E5,0.3718,169.0459,169.04616,1,0.3402,0.4115,169.04594,5.004E5,2.097E7,2.097E7,,DETECTED,6.792E5,0.3718,169.0459,169.04616,1,0.0061,0.0346,0.3402,0.4115,169.04594,5.004E5,2.097E7,0.9049,0.8828,2.097E7,,
48,1.072E5,0.3718,171.04338,171.04356,0,0.3402,0.3956,171.04348,6.603E5,3.55E6,3.55E6,,DETECTED,1.072E5,0.3718,171.04338,171.04356,,,0.0328,0.3402,0.3956,171.04348,6.603E5,3.55E6,0.9438,0.8755,3.55E6,,
49,2.044E5,0.3718,181.98819,181.98894,0,0.3402,0.3956,181.98823,8.973E5,7.506E6,7.506E6,,DETECTED,2.044E5,0.3718,181.98819,181.98894,,,0.0271,0.3402,0.3956,181.98823,8.973E5,7.506E6,0.9839,0.8755,7.506E6,,
50,4.428E5,0.3718,182.96213,182.96219,1,0.3402,0.3956,182.96215,1.904E6,1.715E7,1.715E7,,DETECTED,4.428E5,0.3718,182.96213,182.96219,1,0.0129,0.0298,0.3402,0.3956,182.96215,1.904E6,1.715E7,0.6999,0.8755,1.715E7,,
51,1.201E5,0.3718,184.95947,184.96004,0,0.3402,0.3956,184.95966,5.207E5,4.257E6,4.257E6,,DETECTED,1.201E5,0.3718,184.95947,184.96004,,,0.0279,0.3402,0.3956,184.95966,5.207E5,4.257E6,0.9844,0.8755,4.257E6,,
52,7.566E5,0.3718,192.06184,192.06206,1,0.3402,0.4035,192.06187,1.588E6,2.614E7,2.614E7,,DETECTED,7.566E5,0.3718,192.06184,192.06206,1,0.0016,0.0295,0.3402,0.4035,192.06187,1.588E6,2.614E7,0.9159,0.8807,2.614E7,,
53,8.786E4,0.3718,193.06284,193.06335,0,0.3402,0.3956,193.0631,5.55E5,2.893E6,2.893E6,,DETECTED,8.786E4,0.3718,193.06284,193.06335,,,0.0296,0.3402,0.3956,193.0631,5.55E5,2.893E6,0.9136,0.8755,2.893E6,,
54,1.121E5,0.3718,194.05948,194.05962,0,0.3402,0.3956,194.05955,6.638E5,3.7E6,3.7E6,,DETECTED,1.121E5,0.3718,194.05948,194.05962,,,0.0383,0.3402,0.3956,194.05955,6.638E5,3.7E6,0.9514,0.8755,3.7E6,,
55,1.707E5,0.3718,197.04088,197.04099,0,0.3402,0.3956,197.0409,1.021E6,6.163E6,6.163E6,,DETECTED,1.707E5,0.3718,197.04088,197.04099,,,0.0282,0.3402,0.3956,197.0409,1.021E6,6.163E6,0.9453,0.8755,6.163E6,,
56,1.621E5,0.3718,198.93968,198.9399,0,0.3402,0.3956,198.93984,6.354E5,6.255E6,6.255E6,,DETECTED,1.621E5,0.3718,198.93968,198.9399,,,0.0332,0.3402,0.3956,198.93984,6.354E5,6.255E6,0.7028,0.8755,6.255E6,,
57,1.311E6,0.3718,200.97274,200.9731,1,0.3402,0.3956,200.97304,4.771E6,5.34E7,5.34E7,,DETECTED,1.311E6,0.3718,200.97274,200.9731,1,-0.004,0.0273,0.3402,0.3956,200.97304,4.771E6,5.34E7,0.7068,0.9835,5.34E7,,
58,3.121E5,0.3718,201.97375,201.97395,0,0.3402,0.3956,201.9738,1.304E6,1.149E7,1.149E7,,DETECTED,3.121E5,0.3718,201.97375,201.97395,,,0.0364,0.3402,0.3956,201.9738,1.304E6,1.149E7,0.7025,0.8755,1.149E7,,
59,3.273E5,0.3718,202.97035,202.97052,0,0.3402,0.3956,202.97047,1.098E6,1.395E7,1.395E7,,DETECTED,3.273E5,0.3718,202.97035,202.97052,,,0.0252,0.3402,0.3956,202.97047,1.098E6,1.395E7,0.702,0.9889,1.395E7,,
60,1.286E5,0.3718,209.0257,209.02596,0,0.3402,0.3956,209.02576,5.039E5,5.465E6,5.465E6,,DETECTED,1.286E5,0.3718,209.0257,209.02596,,,0.0228,0.3402,0.3956,209.02576,5.039E5,5.465E6,0.6965,0.9824,5.465E6,,
61,1.581E5,0.3718,209.07707,209.07726,0,0.3402,0.3956,209.07716,8.842E5,6.189E6,6.189E6,,DETECTED,1.581E5,0.3718,209.07707,209.07726,,,0.0265,0.3402,0.3956,209.07716,8.842E5,6.189E6,0.9636,0.8755,6.189E6,,
62,2.571E5,0.3718,214.00344,214.00475,0,0.3402,0.3956,214.00471,1.148E6,9.957E6,9.957E6,,DETECTED,2.571E5,0.3718,214.00344,214.00475,,,0.0281,0.3402,0.3956,214.00471,1.148E6,9.957E6,0.7082,0.8755,9.957E6,,
63,7.862E4,0.3718,216.00179,216.00217,0,0.3402,0.3956,216.00209,5.006E5,3.035E6,3.035E6,,DETECTED,7.862E4,0.3718,216.00179,216.00217,,,0.031,0.3402,0.3956,216.00209,5.006E5,3.035E6,0.6594,0.8755,3.035E6,,
64,5.474E5,0.3718,216.95074,216.95088,1,0.3402,0.3956,216.95078,2.652E6,2.098E7,2.098E7,,DETECTED,5.474E5,0.3718,216.95074,216.95088,1,0.005,0.032,0.3402,0.3956,216.95078,2.652E6,2.098E7,0.7032,0.8755,2.098E7,,
65,3.142E6,0.3718,218.98319,218.9841,1,0.3402,0.4035,218.98372,5.702E5,1.199E8,1.199E8,,DETECTED,3.142E6,0.3718,218.98319,218.9841,1,-0.013,0.0304,0.3402,0.4035,218.98372,5.702E5,1.199E8,0.7147,0.8445,1.199E8,,
66,7.987E5,0.3718,219.98451,219.98462,0,0.3402,0.3956,219.98455,3.428E6,3.009E7,3.009E7,,DETECTED,7.987E5,0.3718,219.98451,219.98462,,,0.0317,0.3402,0.3956,219.98455,3.428E6,3.009E7,0.723,0.8755,3.009E7,,
67,8.152E5,0.3718,220.98106,220.9812,0,0.3402,0.3956,220.98109,3.636E6,3.097E7,3.097E7,,DETECTED,8.152E5,0.3718,220.98106,220.9812,,,0.0312,0.3402,0.3956,220.98109,3.636E6,3.097E7,0.7159,0.8755,3.097E7,,
68,4.318E6,0.3718,223.98856,223.98926,1,0.3402,0.3956,223.98901,5.488E5,1.747E8,1.747E8,,DETECTED,4.318E6,0.3718,223.98856,223.98926,1,-0.0175,0.0283,0.3402,0.3956,223.98901,5.488E5,1.747E8,0.7045,0.9873,1.747E8,,
69,1.186E6,0.3718,224.98912,224.99004,0,0.3402,0.3956,224.98999,3.83E6,4.735E7,4.735E7,,DETECTED,1.186E6,0.3718,224.98912,224.99004,,,0.0293,0.3402,0.3956,224.98999,3.83E6,4.735E7,0.7062,0.9886,4.735E7,,
70,1.202E6,0.3718,225.98631,225.9864,0,0.3402,0.3956,225.98635,4.055E6,4.968E7,4.968E7,,DETECTED,1.202E6,0.3718,225.98631,225.9864,,,0.0271,0.3402,0.3956,225.98635,4.055E6,4.968E7,0.7036,0.9884,4.968E7,,
71,1.636E5,0.3718,226.98743,226.98769,0,0.3402,0.3956,226.98761,6.623E5,6.427E6,6.427E6,,DETECTED,1.636E5,0.3718,226.98743,226.98769,,,0.0296,0.3402,0.3956,226.98761,6.623E5,6.427E6,0.6837,0.8755,6.427E6,,
72,2.091E5,0.3718,234.96126,234.96272,0,0.3402,0.3956,234.96143,9.574E5,7.853E6,7.853E6,,DETECTED,2.091E5,0.3718,234.96126,234.96272,,,0.0287,0.3402,0.3956,234.96143,9.574E5,7.853E6,0.9836,0.8755,7.853E6,,
73,3.196E5,0.3718,237.02072,237.02087,0,0.3402,0.3956,237.02076,1.418E6,1.227E7,1.227E7,,DETECTED,3.196E5,0.3718,237.02072,237.02087,,,0.0293,0.3402,0.3956,237.02076,1.418E6,1.227E7,0.6943,0.8755,1.227E7,,
74,8.979E4,0.3718,239.01691,239.01813,0,0.3402,0.3956,239.01785,5.587E5,3.514E6,3.514E6,,DETECTED,8.979E4,0.3718,239.01691,239.01813,,,0.0271,0.3402,0.3956,239.01785,5.587E5,3.514E6,0.653,0.8755,3.514E6,,
75,1.491E6,0.3718,239.9666,239.96674,1,0.3402,0.3956,239.96663,6.417E6,5.691E7,5.691E7,,DETECTED,1.491E6,0.3718,239.9666,239.96674,1,-0.0051,0.0339,0.3402,0.3956,239.96663,6.417E6,5.691E7,0.7096,0.8755,5.691E7,,
76,2.461E5,0.3718,240.95309,240.95325,0,0.3402,0.3956,240.95316,1.728E6,9.106E6,9.106E6,,DETECTED,2.461E5,0.3718,240.95309,240.95325,,,0.0374,0.3402,0.3956,240.95316,1.728E6,9.106E6,0.9339,0.8755,9.106E6,,
77,2.083E5,0.3718,240.9675,240.96776,0,0.3402,0.3956,240.96765,9.121E5,7.298E6,7.298E6,,DETECTED,2.083E5,0.3718,240.9675,240.96776,,,0.0306,0.3402,0.3956,240.96765,9.121E5,7.298E6,0.6961,0.8755,7.298E6,,
78,7.761E4,0.3718,241.95403,241.95418,0,0.3402,0.3956,241.95408,6.154E5,2.86E6,2.86E6,,DETECTED,7.761E4,0.3718,241.95403,241.95418,,,0.0334,0.3402,0.3956,241.95408,6.154E5,2.86E6,0.7511,0.8755,2.86E6,,
79,2.012E5,0.3718,241.96408,241.96429,0,0.3402,0.3956,241.96423,8.273E5,7.707E6,7.707E6,,DETECTED,2.012E5,0.3718,241.96408,241.96429,,,0.033,0.3402,0.3956,241.96423,8.273E5,7.707E6,0.9992,0.8755,7.707E6,,
80,9.103E6,0.3718,241.9995,241.99991,2,0.3402,0.4035,241.99953,2.065E6,3.443E8,3.443E8,,DETECTED,9.103E6,0.3718,241.9995,241.99991,2,-0.0186,0.0317,0.3402,0.4035,241.99953,2.065E6,3.443E8,0.7102,0.8442,3.443E8,,
81,9.826E4,0.3718,242.9503,242.95065,0,0.3402,0.3956,242.95048,7.564E5,3.357E6,3.357E6,,DETECTED,9.826E4,0.3718,242.9503,242.95065,,,0.0553,0.3402,0.3956,242.95048,7.564E5,3.357E6,0.7511,0.8755,3.357E6,,
82,2.625E6,0.3718,242.99896,243.00081,0,0.3402,0.3956,243.00076,1.04E7,9.952E7,9.952E7,,DETECTED,2.625E6,0.3718,242.99896,243.00081,,,0.0319,0.3402,0.3956,243.00076,1.04E7,9.952E7,0.7149,0.8755,9.952E7,,
83,2.462E6,0.3718,243.99687,243.99696,0,0.3402,0.3956,243.9969,1.021E7,9.373E7,9.373E7,,DETECTED,2.462E6,0.3718,243.99687,243.99696,,,0.0316,0.3402,0.3956,243.9969,1.021E7,9.373E7,0.7122,0.8755,9.373E7,,
84,3.598E5,0.3718,244.99788,244.99838,0,0.3402,0.3956,244.99805,1.734E6,1.329E7,1.329E7,,DETECTED,3.598E5,0.3718,244.99788,244.99838,,,0.0269,0.3402,0.3956,244.99805,1.734E6,1.329E7,0.685,0.8755,1.329E7,,
85,1.614E5,0.3718,245.99388,245.99413,0,0.3402,0.3956,245.99404,5.706E5,6.648E6,6.648E6,,DETECTED,1.614E5,0.3718,245.99388,245.99413,,,0.0246,0.3402,0.3956,245.99404,5.706E5,6.648E6,0.7327,0.9836,6.648E6,,
86,6.773E5,0.3718,257.97714,257.97723,1,0.3402,0.3956,257.97718,3.833E6,2.448E7,2.448E7,,DETECTED,6.773E5,0.3718,257.97714,257.97723,1,0.0028,0.0279,0.3402,0.3956,257.97718,3.833E6,2.448E7,0.9523,0.8755,2.448E7,,
87,1.41E5,0.3718,258.96368,258.96402,0,0.3402,0.3956,258.96382,1.23E6,4.542E6,4.542E6,,DETECTED,1.41E5,0.3718,258.96368,258.96402,,,0.0344,0.3402,0.3956,258.96382,1.23E6,4.542E6,0.7511,0.8755,4.542E6,,
88,5.356E4,0.3718,259.96439,259.96466,0,0.3402,0.3956,259.96457,5.155E5,1.612E6,1.612E6,,DETECTED,5.356E4,0.3718,259.96439,259.96466,,,0.034,0.3402,0.3956,259.96457,5.155E5,1.612E6,0.7511,0.8755,1.612E6,,
89,5.204E4,0.3718,260.96048,260.96136,0,0.3402,0.3956,260.96093,5.084E5,1.54E6,1.54E6,,DETECTED,5.204E4,0.3718,260.96048,260.96136,,,0.0347,0.3402,0.3956,260.96093,5.084E5,1.54E6,0.7511,0.8755,1.54E6,,
90,1.02E7,0.3718,265.01556,265.01746,2,0.3402,0.4035,265.01559,2.074E6,3.912E8,3.912E8,,DETECTED,1.02E7,0.3718,265.01556,265.01746,2,-0.0198,0.0312,0.3402,0.4035,265.01559,2.074E6,3.912E8,0.7094,0.8429,3.912E8,,
91,3.251E6,0.3718,266.01412,266.01697,0,0.3402,0.3956,266.01686,1.309E7,1.27E8,1.27E8,,DETECTED,3.251E6,0.3718,266.01412,266.01697,,,0.03,0.3402,0.3956,266.01686,1.309E7,1.27E8,0.7045,0.8755,1.27E8,,
92,2.791E6,0.3718,267.01279,267.01334,0,0.3402,0.4035,267.01281,5.597E5,1.064E8,1.064E8,,DETECTED,2.791E6,0.3718,267.01279,267.01334,,,0.0319,0.3402,0.4035,267.01281,5.597E5,1.064E8,0.7091,0.8419,1.064E8,,
93,4.896E5,0.3718,268.0141,268.01459,0,0.3402,0.3956,268.01438,1.743E6,1.9E7,1.9E7,,DETECTED,4.896E5,0.3718,268.0141,268.01459,,,0.0304,0.3402,0.3956,268.01438,1.743E6,1.9E7,0.7254,0.9864,1.9E7,,
