id,area,rt,mz_range:min,mz_range:max,fragment_scans,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,charge,datafile:20250402_PMA_tp24_solanum_qc_04.mzML:feature_state,datafile:20250402_PMA_tp24_solanum_qc_04.mzML:area,datafile:20250402_PMA_tp24_solanum_qc_04.mzML:rt,datafile:20250402_PMA_tp24_solanum_qc_04.mzML:mz_range:min,datafile:20250402_PMA_tp24_solanum_qc_04.mzML:mz_range:max,datafile:20250402_PMA_tp24_solanum_qc_04.mzML:fragment_scans,datafile:20250402_PMA_tp24_solanum_qc_04.mzML:rt_ms2_apex_distance,datafile:20250402_PMA_tp24_solanum_qc_04.mzML:fwhm,datafile:20250402_PMA_tp24_solanum_qc_04.mzML:rt_range:min,datafile:20250402_PMA_tp24_solanum_qc_04.mzML:rt_range:max,datafile:20250402_PMA_tp24_solanum_qc_04.mzML:mz,datafile:20250402_PMA_tp24_solanum_qc_04.mzML:intensity_range:min,datafile:20250402_PMA_tp24_solanum_qc_04.mzML:intensity_range:max,datafile:20250402_PMA_tp24_solanum_qc_04.mzML:asymmetry_factor,datafile:20250402_PMA_tp24_solanum_qc_04.mzML:tailing_factor,datafile:20250402_PMA_tp24_solanum_qc_04.mzML:height,datafile:20250402_PMA_tp24_solanum_qc_04.mzML:charge,datafile:20250402_PMA_tp24_solanum_qc_04.mzML:isotopes
11,6.924E4,0.3612,339.96692,339.96744,0,0.3374,0.3929,339.96716,5.011E5,2.121E6,2.121E6,,DETECTED,6.924E4,0.3612,339.96692,339.96744,,,0.033,0.3374,0.3929,339.96716,5.011E5,2.121E6,1.3286,1.1643,2.121E6,,
12,6.609E4,0.3612,355.97974,355.98026,0,0.3374,0.3929,355.97997,5.268E5,2.309E6,2.309E6,,DETECTED,6.609E4,0.3612,355.97974,355.98026,,,0.0289,0.3374,0.3929,355.97997,5.268E5,2.309E6,1.3286,1.1643,2.309E6,,
13,1.795E5,0.3612,397.95721,397.95807,0,0.3374,0.3929,397.95784,8.096E5,5.92E6,5.92E6,,DETECTED,1.795E5,0.3612,397.95721,397.95807,,,0.0311,0.3374,0.3929,397.95784,8.096E5,5.92E6,1.9293,1.1643,5.92E6,,
14,1.488E5,0.3612,496.90811,496.90884,0,0.3374,0.3929,496.90828,9.056E5,4.722E6,4.722E6,1,DETECTED,1.488E5,0.3612,496.90811,496.90884,,,0.0299,0.3374,0.3929,496.90828,9.056E5,4.722E6,1.7709,1.1643,4.722E6,1,2
15,1.365E5,0.3612,498.90656,498.90781,0,0.3374,0.3929,498.90729,9.847E5,4.465E6,4.465E6,,DETECTED,1.365E5,0.3612,498.90656,498.90781,,,0.0307,0.3374,0.3929,498.90729,9.847E5,4.465E6,1.3286,1.1643,4.465E6,,
16,1.444E6,0.3691,123.04062,123.04073,1,0.3374,0.4008,123.04065,2.245E6,5.38E7,5.38E7,,DETECTED,1.444E6,0.3691,123.04062,123.04073,1,-0.0051,0.0259,0.3374,0.4008,123.04065,2.245E6,5.38E7,0.891,0.8691,5.38E7,,
17,2.902E5,0.3691,125.03818,125.03826,0,0.3374,0.3929,125.0382,1.221E6,1.105E7,1.105E7,,DETECTED,2.902E5,0.3691,125.03818,125.03826,,,0.0257,0.3374,0.3929,125.0382,1.221E6,1.105E7,0.9908,0.8747,1.105E7,,
18,2.452E6,0.3691,125.9865,125.98675,9,0.003,0.4008,125.98654,5.158E5,7.035E7,7.035E7,,DETECTED,2.452E6,0.3691,125.9865,125.98675,9,-0.3499,0.0265,0.003,0.4008,125.98654,5.158E5,7.035E7,0.8642,0.8897,7.035E7,,
19,2.457E6,0.3691,128.01952,128.01981,1,0.3374,0.4169,128.01955,6.012E5,8.646E7,8.646E7,,DETECTED,2.457E6,0.3691,128.01952,128.01981,1,-0.013,0.0274,0.3374,0.4169,128.01955,6.012E5,8.646E7,0.9037,0.8745,8.646E7,,
20,3.364E5,0.3691,129.0201,129.02022,0,0.3374,0.4008,129.02013,5.088E5,1.195E7,1.195E7,,DETECTED,3.364E5,0.3691,129.0201,129.02022,,,0.0271,0.3374,0.4008,129.02013,5.088E5,1.195E7,0.886,0.8703,1.195E7,,
21,4.992E5,0.3691,130.01707,130.01717,0,0.3374,0.4008,130.01709,7.635E5,1.838E7,1.838E7,,DETECTED,4.992E5,0.3691,130.01707,130.01717,,,0.0281,0.3374,0.4008,130.01709,7.635E5,1.838E7,0.8948,0.8701,1.838E7,,
22,1.804E5,0.3691,138.02765,138.02788,0,0.3374,0.3929,138.02771,7.819E5,7.242E6,7.242E6,,DETECTED,1.804E5,0.3691,138.02765,138.02788,,,0.0244,0.3374,0.3929,138.02771,7.819E5,7.242E6,0.9942,0.8747,7.242E6,,
23,1.348E5,0.3691,139.01802,139.01838,0,0.3374,0.3929,139.01805,7.287E5,4.659E6,4.659E6,,DETECTED,1.348E5,0.3691,139.01802,139.01838,,,0.0284,0.3374,0.3929,139.01805,7.287E5,4.659E6,0.9504,0.8747,4.659E6,,
24,3.491E5,0.3691,143.99706,143.99728,0,0.3374,0.4008,143.99709,6.895E5,1.174E7,1.174E7,,DETECTED,3.491E5,0.3691,143.99706,143.99728,,,0.0295,0.3374,0.4008,143.99709,6.895E5,1.174E7,0.9075,0.8791,1.174E7,,
25,1.377E5,0.3691,146.03003,146.03017,0,0.3374,0.3929,146.03008,6.254E5,5.231E6,5.231E6,,DETECTED,1.377E5,0.3691,146.03003,146.03017,,,0.0287,0.3374,0.3929,146.03008,6.254E5,5.231E6,0.9861,0.8747,5.231E6,,
26,1.79E5,0.3691,151.02577,151.02594,0,0.3374,0.3929,151.02584,1.076E6,6.113E6,6.113E6,,DETECTED,1.79E5,0.3691,151.02577,151.02594,,-0.0278,0.0326,0.3374,0.3929,151.02584,1.076E6,6.113E6,0.9399,0.8747,6.113E6,,
27,2.906E7,0.3691,151.03532,151.03578,2,0.3287,0.4645,151.03545,5.877E5,1.007E9,1.007E9,,DETECTED,2.906E7,0.3691,151.03532,151.03578,2,-0.0278,0.0278,0.3287,0.4645,151.03545,5.877E5,1.007E9,0.8987,0.9138,1.007E9,,
28,1.989E5,0.3691,151.0428,151.04504,0,0.3374,0.3929,151.04404,9.001E5,7.737E6,7.737E6,,DETECTED,1.989E5,0.3691,151.0428,151.04504,,-0.0278,0.0285,0.3374,0.3929,151.04404,9.001E5,7.737E6,0.9828,0.8747,7.737E6,,
29,4.57E6,0.3691,152.03587,152.03683,0,0.3374,0.4169,152.03677,8.444E5,1.645E8,1.645E8,,DETECTED,4.57E6,0.3691,152.03587,152.03683,,,0.0272,0.3374,0.4169,152.03677,8.444E5,1.645E8,0.8933,0.8663,1.645E8,,
30,4.667E6,0.3691,153.03293,153.03331,0,0.3287,0.4169,153.03297,5.582E5,1.639E8,1.639E8,1,DETECTED,4.667E6,0.3691,153.03293,153.03331,,,0.0277,0.3287,0.4169,153.03297,5.582E5,1.639E8,0.8964,0.9126,1.639E8,1,2
31,2.661E5,0.3691,153.03882,153.03944,0,0.3374,0.4008,153.03901,5.12E5,9.958E6,9.958E6,,DETECTED,2.661E5,0.3691,153.03882,153.03944,,,0.0259,0.3374,0.4008,153.03901,5.12E5,9.958E6,0.9061,0.8756,9.958E6,,
32,3.079E5,0.3691,156.01437,156.01448,0,0.3374,0.3929,156.01441,1.315E6,1.069E7,1.069E7,,DETECTED,3.079E5,0.3691,156.01437,156.01448,,,0.0279,0.3374,0.3929,156.01441,1.315E6,1.069E7,0.9813,0.8747,1.069E7,,
33,1.532E5,0.3691,164.06699,164.06721,0,0.3374,0.3929,164.06704,6.914E5,5.056E6,5.056E6,,DETECTED,1.532E5,0.3691,164.06699,164.06721,,,0.0299,0.3374,0.3929,164.06704,6.914E5,5.056E6,0.9738,0.8747,5.056E6,,
34,2.538E6,0.3691,167.013,167.01317,1,0.3374,0.3929,167.01303,2.81E6,8.83E7,8.83E7,1,DETECTED,2.538E6,0.3691,167.013,167.01317,1,-0.0141,0.0282,0.3374,0.3929,167.01303,2.81E6,8.83E7,0.9608,0.8747,8.83E7,1,2
36,5.854E5,0.3691,169.04604,169.04617,1,0.3374,0.4008,169.04606,1.712E6,1.984E7,1.984E7,,DETECTED,5.854E5,0.3691,169.04604,169.04617,1,0.0061,0.0289,0.3374,0.4008,169.04606,1.712E6,1.984E7,0.9416,0.8948,1.984E7,,
37,1.882E5,0.3691,181.9883,181.98858,0,0.3374,0.3929,181.98837,9.923E5,6.133E6,6.133E6,,DETECTED,1.882E5,0.3691,181.9883,181.98858,,,0.0299,0.3374,0.3929,181.98837,9.923E5,6.133E6,0.947,0.8747,6.133E6,,
38,3.997E5,0.3691,182.96225,182.96248,1,0.3374,0.3929,182.96231,1.385E6,1.548E7,1.548E7,,DETECTED,3.997E5,0.3691,182.96225,182.96248,1,0.0118,0.0255,0.3374,0.3929,182.96231,1.385E6,1.548E7,0.7167,0.9807,1.548E7,,
39,6.092E5,0.3691,192.06198,192.0621,1,0.3374,0.4008,192.06201,1.478E6,2.057E7,2.057E7,,DETECTED,6.092E5,0.3691,192.06198,192.0621,1,0.005,0.0298,0.3374,0.4008,192.06201,1.478E6,2.057E7,0.9183,0.8853,2.057E7,,
40,1.318E5,0.3691,197.04099,197.04118,0,0.3374,0.3929,197.04105,8.331E5,4.215E6,4.215E6,,DETECTED,1.318E5,0.3691,197.04099,197.04118,,,0.0428,0.3374,0.3929,197.04105,8.331E5,4.215E6,0.9448,0.8747,4.215E6,,
41,2.106E5,0.3691,198.93987,198.94012,0,0.3374,0.3929,198.93993,8.397E5,7.917E6,7.917E6,,DETECTED,2.106E5,0.3691,198.93987,198.94012,,,0.0262,0.3374,0.3929,198.93993,8.397E5,7.917E6,0.6918,0.8747,7.917E6,,
42,1.198E6,0.3691,200.97287,200.97333,1,0.3374,0.3929,200.97316,3.324E6,4.83E7,4.83E7,,DETECTED,1.198E6,0.3691,200.97287,200.97333,1,-0.004,0.0366,0.3374,0.3929,200.97316,3.324E6,4.83E7,0.7132,0.9911,4.83E7,,
43,2.882E5,0.3691,201.97389,201.97417,0,0.3374,0.3929,201.97393,9.092E5,1.217E7,1.217E7,,DETECTED,2.882E5,0.3691,201.97389,201.97417,,,0.0288,0.3374,0.3929,201.97393,9.092E5,1.217E7,0.7154,0.9869,1.217E7,,
44,3.059E5,0.3691,202.97049,202.97064,0,0.3374,0.3929,202.97057,9.735E5,1.185E7,1.185E7,,DETECTED,3.059E5,0.3691,202.97049,202.97064,,,0.0254,0.3374,0.3929,202.97057,9.735E5,1.185E7,0.7233,0.9842,1.185E7,,
45,1.326E5,0.3691,209.07709,209.07744,0,0.3374,0.3929,209.07725,6.73E5,4.357E6,4.357E6,,DETECTED,1.326E5,0.3691,209.07709,209.07744,,,0.0304,0.3374,0.3929,209.07725,6.73E5,4.357E6,0.9608,0.8747,4.357E6,,
46,2.324E5,0.3691,214.00364,214.00504,0,0.3374,0.3929,214.00489,9.595E5,8.067E6,8.067E6,,DETECTED,2.324E5,0.3691,214.00364,214.00504,,,0.0285,0.3374,0.3929,214.00489,9.595E5,8.067E6,0.7046,0.8747,8.067E6,,
47,7.408E5,0.3691,216.95088,216.95102,1,0.3374,0.3929,216.95091,3.058E6,2.826E7,2.826E7,,DETECTED,7.408E5,0.3691,216.95088,216.95102,1,0.0028,0.0257,0.3374,0.3929,216.95091,3.058E6,2.826E7,0.9936,0.8747,2.826E7,,
48,1.039E5,0.3691,218.94835,218.94847,0,0.3374,0.3929,218.9484,5.112E5,4.064E6,4.064E6,,DETECTED,1.039E5,0.3691,218.94835,218.94847,,,0.0243,0.3374,0.3929,218.9484,5.112E5,4.064E6,0.6747,0.8747,4.064E6,,
49,2.812E6,0.3691,218.98299,218.98396,1,0.3374,0.4008,218.98386,8.03E5,1.055E8,1.055E8,,DETECTED,2.812E6,0.3691,218.98299,218.98396,1,-0.0119,0.0264,0.3374,0.4008,218.98386,8.03E5,1.055E8,0.8442,0.8476,1.055E8,,
50,7.087E5,0.3691,219.98463,219.98482,0,0.3374,0.3929,219.98471,2.668E6,2.561E7,2.561E7,,DETECTED,7.087E5,0.3691,219.98463,219.98482,,,0.0275,0.3374,0.3929,219.98471,2.668E6,2.561E7,0.9991,0.8747,2.561E7,,
51,7.532E5,0.3691,220.98122,220.98134,0,0.3374,0.3929,220.98124,2.983E6,2.726E7,2.726E7,,DETECTED,7.532E5,0.3691,220.98122,220.98134,,,0.0273,0.3374,0.3929,220.98124,2.983E6,2.726E7,0.9939,0.8747,2.726E7,,
52,4.003E6,0.3691,223.98912,223.98942,1,0.3374,0.3929,223.98915,7.243E5,1.618E8,1.618E8,,DETECTED,4.003E6,0.3691,223.98912,223.98942,1,-0.0175,0.0331,0.3374,0.3929,223.98915,7.243E5,1.618E8,0.7154,0.9871,1.618E8,,
53,1.078E6,0.3691,224.98865,224.99023,0,0.3374,0.3929,224.99019,3.189E6,4.363E7,4.363E7,,DETECTED,1.078E6,0.3691,224.98865,224.99023,,,0.0353,0.3374,0.3929,224.99019,3.189E6,4.363E7,0.7107,0.9885,4.363E7,,
54,1.069E6,0.3691,225.98643,225.98662,0,0.3374,0.3929,225.98648,3.205E6,4.243E7,4.243E7,,DETECTED,1.069E6,0.3691,225.98643,225.98662,,,0.0249,0.3374,0.3929,225.98648,3.205E6,4.243E7,0.7159,0.9878,4.243E7,,
55,7.428E4,0.3691,227.98337,227.98409,0,0.3374,0.3929,227.98391,5.043E5,2.825E6,2.825E6,,DETECTED,7.428E4,0.3691,227.98337,227.98409,,,0.0254,0.3374,0.3929,227.98391,5.043E5,2.825E6,0.6395,0.8747,2.825E6,,
56,2.703E5,0.3691,234.96141,234.96284,0,0.3374,0.3929,234.96153,1.084E6,9.401E6,9.401E6,,DETECTED,2.703E5,0.3691,234.96141,234.96284,,,0.0283,0.3374,0.3929,234.96153,1.084E6,9.401E6,0.9885,0.8747,9.401E6,,
57,2.639E5,0.3691,237.02087,237.02107,0,0.3374,0.3929,237.02095,1.044E6,9.18E6,9.18E6,,DETECTED,2.639E5,0.3691,237.02087,237.02107,,,0.0283,0.3374,0.3929,237.02095,1.044E6,9.18E6,0.991,0.8747,9.18E6,,
58,1.954E6,0.3691,239.96672,239.96687,1,0.3374,0.3929,239.96677,7.484E6,7.605E7,7.605E7,,DETECTED,1.954E6,0.3691,239.96672,239.96687,1,-0.0108,0.0254,0.3374,0.3929,239.96677,7.484E6,7.605E7,0.72,0.9759,7.605E7,,
59,2.701E5,0.3691,240.9677,240.9684,0,0.3374,0.3929,240.96807,1.096E6,9.477E6,9.477E6,,DETECTED,2.701E5,0.3691,240.9677,240.9684,,,0.0273,0.3374,0.3929,240.96807,1.096E6,9.477E6,0.9864,0.8747,9.477E6,,
60,2.665E5,0.3691,241.96431,241.96446,0,0.3374,0.3929,241.96438,1E6,1.014E7,1.014E7,,DETECTED,2.665E5,0.3691,241.96431,241.96446,,,0.0256,0.3374,0.3929,241.96438,1E6,1.014E7,0.7103,0.9738,1.014E7,,
61,8.1E6,0.3691,241.99966,241.99986,2,0.3374,0.4008,241.99971,2.363E6,3.03E8,3.03E8,,DETECTED,8.1E6,0.3691,241.99966,241.99986,2,-0.0187,0.0263,0.3374,0.4008,241.99971,2.363E6,3.03E8,0.8382,0.8474,3.03E8,,
62,7.685E4,0.3691,242.95045,242.95094,0,0.3374,0.3929,242.95062,7.421E5,2.604E6,2.604E6,,DETECTED,7.685E4,0.3691,242.95045,242.95094,,,0.0332,0.3374,0.3929,242.95062,7.421E5,2.604E6,0.7494,0.8747,2.604E6,,
63,2.382E6,0.3691,242.99948,243.00101,0,0.3374,0.4008,243.00094,6.406E5,9.079E7,9.079E7,,DETECTED,2.382E6,0.3691,242.99948,243.00101,,,0.026,0.3374,0.4008,243.00094,6.406E5,9.079E7,0.7178,0.9408,9.079E7,,
64,2.233E6,0.3691,243.99702,243.99715,0,0.3374,0.4008,243.99705,5.001E5,8.338E7,8.338E7,,DETECTED,2.233E6,0.3691,243.99702,243.99715,,,0.0264,0.3374,0.4008,243.99705,5.001E5,8.338E7,0.8404,0.9411,8.338E7,,
65,3.273E5,0.3691,244.99826,244.99843,0,0.3374,0.3929,244.99831,1.422E6,1.257E7,1.257E7,,DETECTED,3.273E5,0.3691,244.99826,244.99843,,,0.0254,0.3374,0.3929,244.99831,1.422E6,1.257E7,0.6984,0.8747,1.257E7,,
66,1.483E5,0.3691,245.99399,245.99426,0,0.3374,0.3929,245.99423,5.1E5,5.38E6,5.38E6,,DETECTED,1.483E5,0.3691,245.99399,245.99426,,,0.027,0.3374,0.3929,245.99423,5.1E5,5.38E6,0.6952,0.9806,5.38E6,,
67,8.72E5,0.3691,257.97726,257.97751,1,0.3374,0.3929,257.97733,4.241E6,3.165E7,3.165E7,,DETECTED,8.72E5,0.3691,257.97726,257.97751,1,-0.0017,0.0273,0.3374,0.3929,257.97733,4.241E6,3.165E7,0.9691,0.8747,3.165E7,,
68,1.311E5,0.3691,258.97894,258.97931,0,0.3374,0.3929,258.97901,6.112E5,4.416E6,4.416E6,,DETECTED,1.311E5,0.3691,258.97894,258.97931,,,0.0293,0.3374,0.3929,258.97901,6.112E5,4.416E6,0.9721,0.8747,4.416E6,,
69,1.144E5,0.3691,259.97485,259.97516,0,0.3374,0.3929,259.97495,5.737E5,3.84E6,3.84E6,,DETECTED,1.144E5,0.3691,259.97485,259.97516,,,0.0316,0.3374,0.3929,259.97495,5.737E5,3.84E6,0.9663,0.8747,3.84E6,,
70,9.161E6,0.3691,265.01572,265.0177,2,0.3374,0.4008,265.01576,2.285E6,3.391E8,3.391E8,,DETECTED,9.161E6,0.3691,265.01572,265.0177,2,-0.0198,0.0267,0.3374,0.4008,265.01576,2.285E6,3.391E8,0.7168,0.942,3.391E8,,
71,2.974E6,0.3691,266.01456,266.01758,0,0.3374,0.4008,266.01703,6.659E5,1.135E8,1.135E8,,DETECTED,2.974E6,0.3691,266.01456,266.01758,,,0.0259,0.3374,0.4008,266.01703,6.659E5,1.135E8,0.7172,0.9411,1.135E8,,
72,2.509E6,0.3691,267.01294,267.01306,0,0.3374,0.4008,267.01299,6.836E5,9.504E7,9.504E7,,DETECTED,2.509E6,0.3691,267.01294,267.01306,,,0.0262,0.3374,0.4008,267.01299,6.836E5,9.504E7,0.7121,0.9399,9.504E7,,
73,4.38E5,0.3691,268.0145,268.01477,0,0.3374,0.3929,268.01458,1.595E6,1.651E7,1.651E7,,DETECTED,4.38E5,0.3691,268.0145,268.01477,,,0.0339,0.3374,0.3929,268.01458,1.595E6,1.651E7,0.7137,0.9812,1.651E7,,
74,2.313E5,0.3691,268.94785,268.94827,0,0.3374,0.3929,268.94799,1.96E6,8.181E6,8.181E6,,DETECTED,2.313E5,0.3691,268.94785,268.94827,,,0.0284,0.3374,0.3929,268.94799,1.96E6,8.181E6,0.7494,0.8747,8.181E6,,
75,1.655E5,0.3691,269.00964,269.00995,0,0.3374,0.3929,269.00978,5.088E5,6.204E6,6.204E6,,DETECTED,1.655E5,0.3691,269.00964,269.00995,,,0.0266,0.3374,0.3929,269.00978,5.088E5,6.204E6,0.7164,0.9871,6.204E6,,
76,9.874E4,0.3691,269.94882,269.94913,0,0.3374,0.3929,269.94888,7.31E5,3.625E6,3.625E6,,DETECTED,9.874E4,0.3691,269.94882,269.94913,,,0.0339,0.3374,0.3929,269.94888,7.31E5,3.625E6,0.7494,0.8747,3.625E6,,
77,1.03E5,0.3691,270.94492,270.94614,0,0.3374,0.3929,270.94519,7.659E5,3.798E6,3.798E6,,DETECTED,1.03E5,0.3691,270.94492,270.94614,,,0.0271,0.3374,0.3929,270.94519,7.659E5,3.798E6,0.7494,0.8747,3.798E6,,
78,1.064E6,0.3691,280.99329,280.99391,1,0.3374,0.3929,280.99333,4.875E6,3.951E7,3.951E7,,DETECTED,1.064E6,0.3691,280.99329,280.99391,1,-0.0029,0.0271,0.3374,0.3929,280.99333,4.875E6,3.951E7,0.9803,0.8747,3.951E7,,
79,1.905E5,0.3691,281.97955,281.97998,0,0.3374,0.3929,281.97972,1.602E6,5.627E6,5.627E6,,DETECTED,1.905E5,0.3691,281.97955,281.97998,,,0.0338,0.3374,0.3929,281.97972,1.602E6,5.627E6,0.7494,0.8747,5.627E6,,
80,1.671E5,0.3691,281.99478,281.99533,0,0.3374,0.3929,281.99488,8.559E5,6.204E6,6.204E6,,DETECTED,1.671E5,0.3691,281.99478,281.99533,,,0.0279,0.3374,0.3929,281.99488,8.559E5,6.204E6,0.969,0.8747,6.204E6,,
81,8.734E4,0.3691,283.97647,283.97757,0,0.3374,0.3929,283.97719,5.991E5,2.797E6,2.797E6,,DETECTED,8.734E4,0.3691,283.97647,283.97757,,,0.0384,0.3374,0.3929,283.97719,5.991E5,2.797E6,0.7494,0.8747,2.797E6,,
82,1.025E5,0.3691,284.92517,284.92584,0,0.3374,0.3929,284.92544,6.469E5,3.861E6,3.861E6,,DETECTED,1.025E5,0.3691,284.92517,284.92584,,,0.0261,0.3374,0.3929,284.92544,6.469E5,3.861E6,0.6493,0.8747,3.861E6,,
83,5.741E5,0.3691,286.95856,286.95877,1,0.3374,0.3929,286.95863,4.745E6,1.802E7,1.802E7,,DETECTED,5.741E5,0.3691,286.95856,286.95877,1,0.0106,0.0322,0.3374,0.3929,286.95863,4.745E6,1.802E7,0.7494,0.8747,1.802E7,,
84,2.267E5,0.3691,287.95938,287.95969,0,0.3374,0.3929,287.95956,1.986E6,7.058E6,7.058E6,,DETECTED,2.267E5,0.3691,287.95938,287.95969,,,0.0328,0.3374,0.3929,287.95956,1.986E6,7.058E6,0.7494,0.8747,7.058E6,,
85,8.752E5,0.3691,309.97458,309.97479,1,0.3374,0.3929,309.97463,7.352E6,2.842E7,2.842E7,,DETECTED,8.752E5,0.3691,309.97458,309.97479,1,0.0016,0.0318,0.3374,0.3929,309.97463,7.352E6,2.842E7,0.7494,0.8747,2.842E7,,
86,3.599E5,0.3691,311.97101,311.97198,0,0.3374,0.3929,311.97182,3.178E6,1.093E7,1.093E7,,DETECTED,3.599E5,0.3691,311.97101,311.97198,,,0.033,0.3374,0.3929,311.97182,3.178E6,1.093E7,0.7494,0.8747,1.093E7,,
87,2.285E5,0.3691,325.95212,325.95236,0,0.3374,0.3929,325.95221,1.924E6,7.619E6,7.619E6,,DETECTED,2.285E5,0.3691,325.95212,325.95236,,,0.0306,0.3374,0.3929,325.95221,1.924E6,7.619E6,0.7494,0.8747,7.619E6,,
88,7.767E4,0.3691,326.95303,326.95355,0,0.3374,0.3929,326.95328,5.613E5,2.816E6,2.816E6,,DETECTED,7.767E4,0.3691,326.95303,326.95355,,,0.0278,0.3374,0.3929,326.95328,5.613E5,2.816E6,0.8967,0.8747,2.816E6,,
89,6.595E4,0.3691,327.94916,327.95004,0,0.3374,0.3929,327.94945,5.113E5,2.339E6,2.339E6,,DETECTED,6.595E4,0.3691,327.94916,327.95004,,,0.029,0.3374,0.3929,327.94945,5.113E5,2.339E6,0.7494,0.8747,2.339E6,,
90,9.184E4,0.3691,330.93088,330.9314,0,0.3374,0.3929,330.93117,7.767E5,3.059E6,3.059E6,,DETECTED,9.184E4,0.3691,330.93088,330.9314,,,0.031,0.3374,0.3929,330.93117,7.767E5,3.059E6,0.7494,0.8747,3.059E6,,
91,1.501E5,0.3691,337.96939,337.96957,0,0.3374,0.3929,337.96942,1.068E6,5.108E6,5.108E6,,DETECTED,1.501E5,0.3691,337.96939,337.96957,,,0.03,0.3374,0.3929,337.96942,1.068E6,5.108E6,0.7494,0.8747,5.108E6,,
