"feature_id_full","feature_id","feature_mz","feature_rt","sirius_molecularformula"
"2707_555.28_4",2707,555.276688962019,4.000638,"C24H44N4O8"
"2708_291.22_4",2708,291.217990955434,3.9996104,"C16H28N4O2"
"2709_548.35_4",2709,548.346728050339,4.0010076,"C24H46N4O7Si"
"271_341_0.6",271,340.998390528238,0.5555336,"C15H10Cl2O5"
"2710_211.13_4",2710,211.131458327834,4.0033417,"C12H20O4"
"2711_259.1_4",2711,259.096449277832,3.9813845,NA
"2712_548.34_4",2712,548.342660711982,4.0033417,NA
"2713_451.16_4",2713,451.160110279765,3.9908793,"C22H28O11"
"2714_154.99_4",2714,154.990504144894,3.9881694,NA
"2715_158.96_4",2715,158.961583304637,4.017373,NA
"2716_269.14_4",2716,269.136206431366,4.0115237,"C12H22O5"
"2717_706.45_4",2717,706.44725987264,4.011279,"C37H65NO10"
"2718_227.98_4",2718,227.983053257286,4.032273,NA
"2719_211.13_4",2719,211.133013360037,4.001511,"C12H20O4"
"272_427.05_0.6",272,427.05323818252,0.5559764,"C14H22Cl2O9"
"2720_137.99_4",2720,137.987554345359,4.0097117,NA
"2721_485.24_4",2721,485.238141363244,4.0135484,"C24H38O11"
"2722_251.13_4",2722,251.125591406677,4.013181,"C14H20O5"
"2723_219.17_4",2723,219.174482544021,4.0139103,"C15H24O2"
"2724_752.33_4",2724,752.334909185138,4.0169353,"C30H51N9O11"
"2725_251.12_4",2725,251.123695941189,4.0192604,"C10H18N3O3"
"2726_380.28_4",2726,380.27695822596,4.0192604,"C18H30N6O2"
"2727_692.35_4",2727,692.349787122445,4.018707,"C33H49N5O11"
"2728_139.98_4",2728,139.982428030802,4.0281615,NA
"2729_717.33_4",2729,717.332686268632,4.0208654,"C32H54O16"
"273_417.05_0.6",273,417.050747695792,0.55598223,"C12H18N4O7S2"
"2730_441.25_4",2730,441.246610771602,4.022116,"C19H38N4O5"
"2731_693.28_4",2731,693.276834217842,4.0287347,"C35H46N2O10"
"2732_190.99_4",2732,190.993288886036,4.038448,"C5H3F3O3"
"2733_169.98_4",2733,169.977577490858,4.036936,"C4H7Cl2NO3"
"2734_171.99_4",2734,171.993254949855,4.0453095,NA
"2735_996.51_4",2735,996.508966426574,4.027271,NA
"2736_487.19_4",2736,487.194688216417,4.0311027,"C22H32N4O6"
"2737_466.27_4",2737,466.265346689759,4.0315742,"C21H36O10"
"2738_471.22_4",2738,471.220675439018,4.0315742,"C21H36O10"
"2739_938.51_4.1",2739,938.511254527395,4.066593,"C45H67N11O11"
"274_137.06_0.5",274,137.059174620198,0.53537035,"C8H10O3"
"2740_494.3_4",2740,494.296522077444,4.0306277,"C24H41N5O7"
"2741_163_4",2741,162.998387725027,4.0321174,"C6H9ClO2S"
"2742_330.14_4",2742,330.139839540614,4.03138,NA
"2743_525.3_4",2743,525.303592588189,4.0331864,"C26H46O9"
"2744_137.13_4",2744,137.132674045627,4.0313807,"C10H18O"
"2745_466.26_4",2745,466.261825301332,4.0353227,"C20H37N5O6"
"2746_471.22_4",2746,471.217075886362,4.0353227,"C18H34N2O12"
"2747_487.19_4",2747,487.190965415023,4.0353227,"C23H27F3N4O3"
"2748_938.5_4",2748,938.503552825622,4.0353227,"C50H77NO13"
"2749_582.25_4",2749,582.24508300194,4.035902,"C26H37N7O6"
"275_196.01_0.6",275,196.008588495259,0.5593188,"C5H11NO4S2"
