"features"	"LV1"	"LV2"
1	-0.0114055451181456	0.00983755118756835
10	-0.00271441819768718	0.0103040562018878
100	-0.0219500368424345	0.00642595733495219
1000	-0.0158974838259934	0.00964968409898715
1005	-0.00199936800213573	0.0123815191781275
1006	-0.0186657522006481	0.00271167354768949
1007	-0.0163961170792063	0.0145827825901903
1008	-0.0172341788259095	0.0166763884633462
1009	-0.0206657086264639	0.00266647929482531
101	-0.021609445740579	0.0112935434202536
1010	-0.00458709427286218	0.0121694173623808
1012	-0.0148324534032207	0.0134912863752872
1014	-0.021045263093481	0.0123337867662657
1015	-0.0174767770708154	0.013162332257448
1016	-0.0219301091439963	0.0196221002413562
1017	-0.01579100812553	0.0151951410532854
1018	-0.0161192839164112	0.0164178688921394
1019	-0.019911262604154	0.0186225160154629
102	-0.0233454495990282	0.00948396710351341
1020	-0.00564537289942393	0.0156671555198134
1021	-0.0192728750301427	0.00475053538038962
1022	-0.0119597962457533	0.00347235434576725
1023	-0.0190053963859994	0.00433923676721797
1024	-0.0191572199625213	0.0178728521834395
1025	-0.0229871661118513	0.0230318524743774
1026	-0.0255567277482745	0.0229792505463305
1029	-0.0193444262898951	0.0212112774719717
103	-0.0149099481068645	0.0067714617511255
1030	-0.0183979986710654	0.0179935638755
1031	-0.0170295641467527	0.0162812843878846
1035	-0.0220140576158093	-0.000470836658196476
1036	-0.0237146996263307	-1.6611387001606e-05
1037	-0.0195898712940359	0.00873198012983641
1038	-0.00894565009500968	0.0194685758390748
104	-0.0193669436578062	0.00950172130809372
1040	-0.0214457246101263	0.0217784734484999
1041	-0.00119181253455075	0.0146338348152426
1042	-0.00187831898005505	0.0146129945414616
1043	-0.0172744025068883	0.0183342046877987
1044	-0.0185811986883066	0.0171799222696031
1045	-0.00491728204197816	0.0225433014181193
1046	-0.00199936800213573	0.0123815191781275
1047	-0.0029340243891197	0.0137389979103289
1048	-0.00285835780194706	0.0136291010709604
1049	-0.0159968694307977	-0.00399774368754004
105	-0.0184906463997884	0.0223115734251127
1050	-0.0209654152774002	0.0191299023401911
1051	-0.00570090948745995	0.0171912790130928
1052	-0.013837763370582	0.00553490015227875
1053	-0.0152521810889579	0.00957452881201869
1054	-0.0143434102108186	0.00541498246856557
1055	-0.0147204661061046	0.00474673086322113
1056	-0.00611562980312139	0.0148560654125322
1057	-0.0192699653539666	0.0166819698119188
1058	-0.0199102406488713	0.0111317946233933
1059	-0.0145504892707084	0.0123297800853176
106	-0.000920994849797084	0.0129567376755606
1060	-0.0164380005609849	0.00390834995653997
1062	-0.00367104147365386	0.0148094287461494
1063	-0.0202565187850005	0.0182367185595727
1065	-0.0180393649984109	0.025023906066477
1067	-0.00429682201305182	0.0126347598684321
1068	-0.0205763010532759	0.0110204424650893
1069	-0.0152123691376208	0.00188205369979874
107	-0.0125805793263102	0.01205586223688
1070	-0.0157452910005279	0.0028853105186194
1071	-0.0150460366303763	0.0222444373675
1072	-0.0093913495422183	0.0164511084677723
1073	-0.013161633096511	0.000717314170712141
1074	-0.0196199476332201	-1.51821401512084e-05
1075	-0.013465707388672	0.00138783832838324
1076	-0.017238981032274	-0.00135589504585942
1078	-0.007288043306892	0.0203668474784652
1079	-0.0111631535216613	0.0168457271854916
