"features"	"PC1"	"PC2"	"PC3"
1	-0.000601383305894821	0.000265883404515187	0.0112991616253319
10	-0.00200248100756491	0.00259724560012821	0.00745219059618606
100	-0.017077665915989	0.00460815144457027	-0.0021907127342905
1000	-0.0134904389050571	-0.0130095582252862	-0.000434517814562085
1005	-0.00198583648394967	-0.00506848694399877	0.0157046898977123
1006	-0.016134990306743	0.00794206451622486	-0.00721755585751212
1007	-0.0135043781573851	-0.0169426461200342	0.00516072051181224
1008	-0.0151320724849977	0.000201764070451525	0.0109569773319741
1009	-0.0176470714341501	0.00595075922700987	-0.00348380709393833
101	-0.0158744597607378	0.0053630179255203	-0.00169765563485567
1010	0.0045518278419014	-0.0208102778059873	-0.008139570926419
1012	-0.013517145170595	-0.0173225690918996	0.00154106254861633
1014	-0.0169900090235857	-0.00651321006926436	0.00249326331810521
1015	0.00887306167737244	0.0141957054424914	-0.000403544738838269
1016	-0.0173813497907943	0.00758039859755022	0.0206048788156336
1017	-0.0105947248449724	-0.0220132332915601	0.00236211149099646
1018	-0.0106337458229233	-0.00520427781768014	0.00353143114604001
1019	0.0147653485203514	0.00882409350748437	0.00112566446057745
102	-0.0172622905604493	0.00415620869540318	-0.00235436239885999
1020	0.00334179354499969	-0.0205950722348133	-0.00530546019063419
1021	-0.016160104744536	0.00696216217518724	-0.0023609728073047
1022	-0.00865367899263951	-0.0115267792629238	-0.0113831427299553
1023	-0.0161514556552234	0.0064682044311444	-0.00279849223686145
1024	-0.0166401034852229	0.00306403710137745	0.0105349976845492
1025	0.0199192494784066	0.00971122010796744	0.00527018099385032
1026	0.00657095750149128	-0.00683896746783264	0.000842735640767403
1029	0.0153812714960368	0.00947591598399995	0.00120229872809366
103	-0.0153741095471162	-0.00396487774194568	-0.000954383255550751
1030	-0.018196649794131	-0.00378824440911313	0.00535800911218838
1031	-0.012714495307327	-0.00188510400172269	-0.00197058121082297
1035	-0.0174878046223066	0.00249867795448617	-0.00140411207441937
1036	-0.0191506061288817	0.00285220852835472	-0.00122382151464969
1037	-0.0162384614402656	0.000673572588286499	0.00902751587659312
1038	-0.00134669736467453	-0.00354944950184825	0.000500235162703112
104	-0.0145262931123458	0.00357838765926395	-0.00192818127217766
1040	0.0214207853133163	0.0107682170472722	-0.00012164797250224
1041	0.00688264118443192	-0.0147987751597756	-0.00697359153701924
1042	0.00650432167245348	-0.0162703609912572	-0.00599847193350145
1043	0.0157081158585657	0.00932996745405256	0.00142760856961044
1044	-0.0132667570580621	-0.0137789761419727	-0.00305184597520926
1045	0.00387944299033829	-0.0223540724813295	0.00690636365103085
1046	-0.00198583648395085	-0.00506848694399912	0.0157046898977121
1047	-0.00288397835838551	-0.00645902947511825	0.0186847401190137
1048	-0.00281126786137108	-0.00634645590357532	0.0184434854365558
1049	-0.0122985037498245	0.00373676299689431	-0.00531553575669518
105	-0.0124318454933249	-0.0124220496803321	0.00774356125816139
1050	0.0153550726474978	0.00695168282496196	-0.00351105174794094
1051	0.00370474903936201	-0.0231100622358025	-0.000599662935737334
1052	-0.0120903653395437	-0.0100010021892273	-0.00162925924079366
1053	-0.0127670634355103	-0.0164621726117448	0.00473104694440701
1054	-0.0121616318891319	-0.009554420687269	-0.00206233699277716
1055	-0.0123134898979653	-0.00930565921418528	-0.00241988586514956
1056	0.00160868056042857	-0.0181686063705286	-0.00720732955429209
1057	0.0108101142948865	-0.00289119187425126	0.00320514191674843
1058	0.00828078380158924	0.0056177981740758	-0.00563443521921338
1059	-0.0111016316932477	-0.0148932084453826	0.00270679925172527
106	0.0271320021165765	0.00574963204884692	0.00299470181234325
1060	-0.0139542489253232	-0.00870185015813591	-0.00102258757243639
1062	-0.00359220216663434	-0.00755553254991481	0.0210346389229542
1063	0.0199569131301427	0.0130337922964584	0.00047575063968665
1064	0.0259248003388189	0.00813179262748528	0.00453092912654529
1065	-0.000947231382046737	-0.0150850569682581	0.00185317560933296
1067	0.00474271692866873	-0.0203011944988062	-0.00745207960152661
1068	0.00934442875733542	0.0041094971695635	-0.000929751567907368
1069	-0.0137539604723282	-0.00757465152022267	-0.00029530138563993
107	-0.00386604833724498	-0.0185742691878646	-0.00933966323916214
1070	-0.0148431127701686	-0.00675714132569911	-0.000518764716611728
1071	-0.0161957122347369	-0.00130002480743126	0.00851054720195859
1072	-0.0112822592351903	-0.00343444631476138	0.0145886111430438
1073	0.0034103224969657	0.0105774926619622	-0.00492111501011086
1074	-0.0162956462574814	0.00902216157720072	-0.00729510218683901
1075	0.00353985566128352	0.00988385621417223	-0.00493810451631701
1076	-0.0143966782074256	0.0106091794715938	-0.00958518636311556
1078	0.00168000524929657	-0.0206366047528207	0.00071665489598633
1079	-0.0133581540207435	-0.00501995700003207	0.00914959664537751
108	0.0254528485019747	0.00776802890565722	0.00312897433377676
1080	-0.00668221497008545	-0.00765269717625199	0.016754066910072
1081	-0.00475555781489507	-0.00639619127183733	0.0203755266944715
1082	-0.00520311304241777	-0.00622372944148108	0.0205395266633081
1083	-0.00454050840172701	-0.00643187091594086	0.0202246935485027
1084	-0.0108379154300808	-0.0164478084390305	0.00802982573735227
1085	-0.00582529031641762	-0.00696499524912595	0.0173236836006661
1086	0.0259248003388189	0.00813179262748528	0.00453092912654529
1087	0.00161392160590888	-0.0190492169142842	-0.00185947613336534
1088	-0.0160211275732164	0.00469973065339431	-0.000190213214827044
1089	-0.00597686231915893	-0.00651883709107046	0.0185546861348835
109	-0.0133787050893411	-0.00365790806080349	-0.00405186595950156
1090	0.0021533724453573	8.37025906573153e-05	-0.0174128664570719
1091	-0.00610913667812575	-0.00772915440643059	0.0179762462660588
1092	-0.0125025694110581	-0.0134502405600883	0.00606646379184742
1093	0.0052304414995231	-0.0189782851536977	-0.00479886054785127
1094	-0.0175307761493808	0.000257550071670427	0.00598198400498824
1095	-0.0110690868562684	-0.0118994103411084	-0.000152963195971068
1099	-0.00594016256488666	-0.00719291377547463	0.00336856105281455
110	0.0259248003388189	0.00813179262748528	0.00453092912654529
1101	-0.0144398533461136	-0.00869123069091155	-0.00869553915228392
1103	-0.00782215288338914	0.0102978805135657	-0.0172803740639843
1104	-0.00983885899130034	-0.00458174921752815	0.0142033530717765
1105	-0.00847187954059497	-0.00458452624611048	-0.00143316248037219
1107	0.0259248003388189	0.00813179262748528	0.00453092912654529
1108	-0.0136939200981898	-0.00692242869918212	0.00327144942553608
1109	0.0038528977445827	-0.0194199303606834	-0.000973532812248324
111	0.00193524641399531	-0.0144022444064066	-0.00041834097073122
1110	-0.00198583648395085	-0.00506848694399912	0.0157046898977121
1111	-0.00141337298688538	-0.0120522518528581	-0.00192996168515292
1112	0.00244007542254127	-0.0178937518393783	-0.00408620456190604
1113	0.00240632414544231	-0.0178316483220512	-0.00407330409341287
1114	0.00273422417795308	-0.017346074330001	-0.0035147144630315
1115	0.00194268469438061	-0.0156832390355628	-0.00250870628138151
1116	0.0036049267658185	-0.0164923488144853	-0.00253580714093459
1117	0.00318074394932275	-0.0156553126187063	-0.00199601235192563
1118	0.00184035697352465	-0.0130103388680898	-0.000290299916970031
1119	-0.00841431658225231	-0.0048025129607414	0.0154781024217043
