"feature_id"	"feature"	"VIP"	"LV1"	"LV2"
2178	"NA_[2178_452.11_3.5]"	2.76406961216364	-0.0111844193438974	0.035922194631428
647	"NA_[647_163.09_1.2]"	2.74291411461454	-0.00860541442937106	0.0373496461777836
4776	"NA_[4776_1053.81_7.9]"	2.66889180837779	-0.0165918053686789	-0.0230869099384161
4383	"NA_[4383_1017.59_7.2]"	2.59460989157526	-0.0105728735854165	-0.0292128762542344
1308	"NA_[1308_425.18_2.4]"	2.58490197127293	-0.00815083368494696	0.0302268423869232
6527	"NA_[6527_1013.62_10.7]"	2.55004547594659	-0.00989819690838491	-0.015423201884204
4740	"NA_[4740_1054.06_7.9]"	2.54289755291831	-0.016467141169085	-0.0219923543294766
3284	"NA_[3284_285.17_4.9]"	2.50841477285473	-0.00779612152040651	0.0241973665770135
5290	"NA_[5290_768.49_8.7]"	2.50321044630571	-0.0127437099254615	-0.0366994530764772
5364	"NA_[5364_768.49_8.7]"	2.49347949173741	-0.0125368516886705	-0.0355720004719253
4764	"NA_[4764_1059.31_7.9]"	2.46725849843688	-0.0156572496453341	-0.0200831902120546
6403	"NA_[6403_556.42_10.4]"	2.45260117065843	-0.00835539863005927	-0.0251980804903505
6621	"NA_[6621_126.1_10.8]"	2.44793009668492	-0.0130700656132208	-0.0185389659224497
4994	"NA_[4994_770.51_8.2]"	2.43230224258165	-0.0119016641142727	-0.0366608913112881
6449	"NA_[6449_808.56_10.5]"	2.42071844099604	-0.0124579838834481	-0.0364000137496494
3286	"NA_[3286_493.28_4.9]"	2.39653246398478	-0.00818862472431215	0.0227272151441137
3709	"NA_[3709_583.31_5.7]"	2.38718573466902	-0.00732609220986945	0.0220443702613639
5018	"NA_[5018_770.51_8.3]"	2.38182985048059	-0.0115669849282555	-0.0358033395118364
251	"NA_[251_231.98_0.5]"	2.38129153374881	-0.0205380743477872	-0.0220826390502087
3952	"NA_[3952_291.2_6.3]"	2.35902494273568	-0.00669565287181328	0.0313107345136148
3591	"NA_[3591_567.31_5.4]"	2.34129761280859	-0.00882401791762016	0.0221174959986149
4697	"NA_[4697_740.46_7.8]"	2.32731489584591	-0.0124065661645461	-0.0315141469542754
4048	"NA_[4048_349.24_6.4]"	2.32598422461641	-0.00830653007260799	0.023375327086911
4127	"NA_[4127_1453.81_6.7]"	2.32499648550126	-0.0170564718192722	-0.0247009720406524
7063	"NA_[7063_151.1_11.8]"	2.32374931429535	-0.0186774007180657	-0.0124996148964324
3839	"NA_[3839_778.42_6]"	2.31728199383153	-0.00753622923379458	0.0234758003560282
3285	"NA_[3285_729.31_4.9]"	2.31548447053593	-0.00773107612154473	0.0234323116257202
3953	"NA_[3953_309.21_6.3]"	2.31435915278564	-0.00724314370734856	0.0262406056724858
3733	"NA_[3733_190.99_5.7]"	2.31282134990336	-0.0118330086244847	-0.0223455883736912
4706	"NA_[4706_283.15_7.8]"	2.30934996686771	-0.0125781984793122	-0.0345111019047904
886	"NA_[886_163_1.7]"	2.30087399406443	-0.016552293874276	0.0251583369089042
4512	"NA_[4512_1326.07_7.5]"	2.27988831329058	-0.0176961471688951	-0.026302262068312
6808	"NA_[6808_163.1_11.2]"	2.27047039392205	-0.0196196381354396	-0.00884422352772386
3424	"NA_[3424_263.16_5.1]"	2.26818973490218	-0.0108502519229612	-0.0261831083462461
6884	"NA_[6884_531.41_11.3]"	2.26794807723244	-0.0137163257029734	0.0250782290632857
2177	"NA_[2177_443.12_3.5]"	2.26607759364932	-0.0101303910902712	0.0320962561647143
5194	"NA_[5194_740.46_8.5]"	2.26087781347568	-0.0136933896785208	-0.0345065107119003
302	"NA_[302_132.1_0.6]"	2.25166653127439	-0.0138289105859336	-0.0325787541651061
3268	"NA_[3268_367.14_4.8]"	2.24498691207613	-0.00729693191906414	-0.0271489047902957
4701	"NA_[4701_733.36_7.8]"	2.24414848876741	-0.0157160889861092	-0.0329461016208074
3287	"NA_[3287_511.29_4.9]"	2.22957320805416	-0.00853089885371068	0.0221009171692716
2165	"NA_[2165_430.13_3.5]"	2.22799320215271	-0.0110659712884897	0.031480222060493
4705	"NA_[4705_307.23_7.8]"	2.22505521535437	-0.0143665767405566	-0.0330426062572957
644	"NA_[644_137.99_1.2]"	2.21786787826004	-0.012874826385968	0.0250239008216245
1916	"NA_[1916_594.35_3.2]"	2.20841729222589	-0.0140509637215503	0.0174496809705805
524	"NA_[524_137.05_0.9]"	2.20406248889996	-0.0117030432914173	0.0192287285464581
4485	"NA_[4485_1326.41_7.5]"	2.20361717856359	-0.0139546222988517	-0.0271020587062119
3764	"NA_[3764_762.43_5.8]"	2.20350115058822	-0.00732045673407985	0.0242154311021037
4128	"NA_[4128_1453.48_6.7]"	2.19596585501509	-0.0166089888226018	-0.0233932988445868
3882	"NA_[3882_778.42_6.1]"	2.1901060802049	-0.00680865828154909	0.0231271765065881
6746	"NA_[6746_138.1_11.1]"	2.18436204865974	-0.0106322493638319	0.0219202394439872
5362	"NA_[5362_745.41_8.7]"	2.17669766360158	-0.0139460288744307	-0.0347446237886253
4033	"NA_[4033_163_6.4]"	2.17498650399411	-0.0155145618556414	-0.0206612291809269
2850	"NA_[2850_237.15_4.2]"	2.16817680132753	-0.0155721170876026	-0.0230937182862695
351	"NA_[351_307.08_0.6]"	2.16179852792988	-0.008519068852711	0.0167951565493366
3104	"NA_[3104_907.42_4.6]"	2.15702314982436	-0.0084442048916717	0.0185431299483619
2176	"NA_[2176_421.18_3.5]"	2.1546920713654	-0.00781071557192249	0.0322998838912848
